max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,learning_rate_XGB,penalty_逻辑回归,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,reg_alpha_XGB,C_逻辑回归,degree,mse,r2
5,5,200,0.05,l1,0.9,0.9,16,0.1,1.0,5,0.3408594811299144,0.6591405188700856
3,3,100,0.1,l1,0.7,0.7,16,0.1,1.0,5,0.34086015410736376,0.6591398458926363
5,5,100,0.1,l2,0.7,0.7,112,0.01,0.1,5,0.34086080857353884,0.6591391914264612
3,3,100,0.1,l2,0.7,0.7,80,0.01,0.1,5,0.34086597492574683,0.6591340250742532
3,3,100,0.1,l1,0.7,0.7,144,0.1,1.0,5,0.340865982893543,0.659134017106457
3,3,100,0.1,l1,0.5,0.5,144,0.1,1.0,5,0.34087069844100376,0.6591293015589963
7,7,200,0.05,l1,0.5,0.5,16,0.1,1.0,5,0.3408722261784376,0.6591277738215624
9,9,100,0.1,l1,0.5,0.5,112,0.1,1.0,5,0.34087707015030505,0.659122929849695
7,7,100,0.1,l2,0.5,0.5,80,0.01,0.1,5,0.34088910160057456,0.6591108983994254
5,5,100,0.1,l1,0.5,0.5,144,0.1,1.0,5,0.3408923960525254,0.6591076039474746
5,5,100,0.1,l1,0.7,0.7,144,0.1,1.0,5,0.3408955647216555,0.6591044352783445
5,5,200,0.05,l1,0.9,0.9,48,0.1,1.0,5,0.3408961262224325,0.6591038737775675
3,3,100,0.1,l2,0.5,0.5,80,0.01,0.1,5,0.3408961927909376,0.6591038072090625
7,7,200,0.05,l1,0.9,0.9,48,0.1,1.0,5,0.3409003993717786,0.6590996006282215
3,3,100,0.1,l2,0.5,0.5,48,0.01,0.1,5,0.3409030489368239,0.6590969510631761
5,5,200,0.05,l1,0.5,0.5,16,0.1,1.0,5,0.34090479736943974,0.6590952026305603
5,5,100,0.1,l2,0.5,0.5,80,0.01,0.1,5,0.3409064920460425,0.6590935079539575
9,9,200,0.05,l1,0.7,0.7,16,0.1,1.0,5,0.34090890925490475,0.6590910907450953
7,7,100,0.1,l2,0.7,0.7,112,0.01,0.1,5,0.3409114930634295,0.6590885069365705
9,9,200,0.05,l1,0.9,0.9,48,0.1,1.0,5,0.3409116449491729,0.6590883550508271
5,5,200,0.05,l1,0.9,0.9,112,0.1,1.0,5,0.3409123162458408,0.6590876837541593
9,9,100,0.1,l2,0.7,0.7,112,0.01,0.1,5,0.34091496877936645,0.6590850312206336
7,7,100,0.1,l1,0.5,0.5,144,0.1,1.0,5,0.34092048440180683,0.6590795155981932
7,7,200,0.05,l1,0.9,0.9,112,0.1,1.0,5,0.3409322689306887,0.6590677310693114
3,3,200,0.05,l1,0.9,0.9,112,0.1,1.0,5,0.340935620295623,0.6590643797043769
7,7,100,0.1,l1,0.7,0.7,144,0.1,1.0,5,0.34093563174725255,0.6590643682527475
7,7,200,0.05,l1,0.5,0.5,48,0.1,1.0,5,0.3409373357557383,0.6590626642442616
9,9,100,0.1,l1,0.5,0.5,144,0.1,1.0,5,0.34093770989426686,0.6590622901057331
7,7,200,0.05,l1,0.7,0.7,16,0.1,1.0,5,0.34094277929148903,0.659057220708511
9,9,100,0.1,l1,0.7,0.7,144,0.1,1.0,5,0.3409428327502346,0.6590571672497654
5,5,200,0.05,l1,0.9,0.9,80,0.1,1.0,5,0.34094642546829385,0.6590535745317061
3,3,100,0.1,l2,0.7,0.7,16,0.01,0.1,5,0.3409509395986526,0.6590490604013475
9,9,200,0.05,l1,0.7,0.7,48,0.1,1.0,5,0.3409585011988525,0.6590414988011475
9,9,200,0.05,l1,0.9,0.9,112,0.1,1.0,5,0.3409623885179926,0.6590376114820073
7,7,200,0.05,l1,0.9,0.9,144,0.1,1.0,5,0.3409627784697638,0.6590372215302363
5,5,200,0.05,l1,0.5,0.5,48,0.1,1.0,5,0.34096356131443983,0.6590364386855602
5,5,200,0.05,l1,0.7,0.7,16,0.1,1.0,5,0.3409647379074084,0.6590352620925917
3,3,200,0.05,l1,0.9,0.9,144,0.1,1.0,5,0.3409647772204371,0.6590352227795628
9,9,200,0.05,l1,0.5,0.5,48,0.1,1.0,5,0.34096781332882675,0.6590321866711732
5,5,200,0.05,l1,0.9,0.9,144,0.1,1.0,5,0.34096951573805995,0.6590304842619401
9,9,100,0.1,l2,0.5,0.5,80,0.01,0.1,5,0.3409733548014677,0.6590266451985323
7,7,200,0.05,l2,0.9,0.9,16,0.01,0.1,5,0.3409737651959178,0.6590262348040822
7,7,200,0.05,l1,0.7,0.7,48,0.1,1.0,5,0.3409775782606235,0.6590224217393765
5,5,200,0.05,l1,0.7,0.7,48,0.1,1.0,5,0.34097940185151415,0.6590205981484858
7,7,200,0.05,l1,0.9,0.9,80,0.1,1.0,5,0.3409831452526316,0.6590168547473684
9,9,200,0.05,l1,0.9,0.9,144,0.1,1.0,5,0.3409933913957171,0.659006608604283
3,3,200,0.05,l1,0.9,0.9,80,0.1,1.0,5,0.34100011715810113,0.6589998828418988
9,9,200,0.05,l1,0.9,0.9,80,0.1,1.0,5,0.3410031732410102,0.6589968267589899
5,5,200,0.05,l1,0.7,0.7,80,0.1,1.0,5,0.34101282655332893,0.658987173446671
3,3,200,0.05,l1,0.5,0.5,80,0.1,1.0,5,0.3410164077422285,0.6589835922577715
5,5,200,0.05,l1,0.5,0.5,80,0.1,1.0,5,0.341017147117483,0.658982852882517
3,3,200,0.05,l1,0.5,0.5,48,0.1,1.0,5,0.341027305338233,0.658972694661767
9,9,200,0.05,l2,0.9,0.9,16,0.01,0.1,5,0.3410293414841304,0.6589706585158697
3,3,200,0.05,l1,0.7,0.7,112,0.1,1.0,5,0.34102946971435716,0.6589705302856428
7,7,200,0.05,l1,0.5,0.5,80,0.1,1.0,5,0.34103082118901207,0.6589691788109879
9,9,200,0.05,l1,0.5,0.5,80,0.1,1.0,5,0.34103858440399637,0.6589614155960036
9,9,200,0.05,l1,0.7,0.7,80,0.1,1.0,5,0.341040496399505,0.6589595036004949
7,7,200,0.05,l1,0.7,0.7,80,0.1,1.0,5,0.3410420985018364,0.6589579014981636
5,5,200,0.05,l1,0.7,0.7,112,0.1,1.0,5,0.34106281539379246,0.6589371846062075
5,5,200,0.05,l2,0.9,0.9,16,0.01,0.1,5,0.3410659126478152,0.6589340873521847
3,3,200,0.05,l1,0.7,0.7,48,0.1,1.0,5,0.34106755118255894,0.6589324488174411
7,7,200,0.05,l1,0.7,0.7,112,0.1,1.0,5,0.34106890374932824,0.6589310962506718
5,5,200,0.05,l1,0.5,0.5,112,0.1,1.0,5,0.3410714416724024,0.6589285583275977
9,9,200,0.05,l1,0.7,0.7,112,0.1,1.0,5,0.3410741732656218,0.6589258267343783
3,3,200,0.05,l1,0.7,0.7,80,0.1,1.0,5,0.34107532642968563,0.6589246735703144
3,3,200,0.05,l1,0.5,0.5,16,0.1,1.0,5,0.34108687657897346,0.6589131234210266
3,3,200,0.05,l1,0.7,0.7,16,0.1,1.0,5,0.3410935965951976,0.6589064034048024
5,5,200,0.05,l2,0.9,0.9,48,0.01,0.1,5,0.34109507883927986,0.6589049211607201
3,3,100,0.1,l2,0.5,0.5,16,0.01,0.1,5,0.3410964611084755,0.6589035388915245
5,5,200,0.05,l1,0.5,0.5,144,0.1,1.0,5,0.34111283882189547,0.6588871611781045
7,7,200,0.05,l1,0.5,0.5,144,0.1,1.0,5,0.34112519563575383,0.6588748043642462
3,3,200,0.05,l1,0.7,0.7,144,0.1,1.0,5,0.3411343511137098,0.6588656488862902
5,5,100,0.1,l2,0.5,0.5,112,0.01,0.1,5,0.3411351957396644,0.6588648042603356
7,7,200,0.05,l2,0.9,0.9,48,0.01,0.1,5,0.3411396292712467,0.6588603707287533
7,7,200,0.05,l1,0.7,0.7,144,0.1,1.0,5,0.3411405974170378,0.6588594025829622
5,5,200,0.05,l1,0.7,0.7,144,0.1,1.0,5,0.3411423768658391,0.658857623134161
9,9,200,0.05,l2,0.9,0.9,48,0.01,0.1,5,0.34114923847112777,0.6588507615288722
9,9,200,0.05,l1,0.7,0.7,144,0.1,1.0,5,0.3411509706640605,0.6588490293359395
3,3,100,0.1,l2,0.5,0.5,112,0.01,0.1,5,0.3411522143122931,0.6588477856877069
7,7,100,0.1,l2,0.5,0.5,112,0.01,0.1,5,0.34117419776780167,0.6588258022321983
3,3,100,0.1,l2,0.7,0.7,144,0.01,0.1,5,0.34119239889565484,0.6588076011043451
9,9,100,0.1,l2,0.5,0.5,112,0.01,0.1,5,0.3412255618838008,0.6587744381161992
5,5,100,0.1,l2,0.7,0.7,144,0.01,0.1,5,0.34123209132830973,0.6587679086716902
5,5,200,0.05,l2,0.9,0.9,80,0.01,0.1,5,0.3412613374349003,0.6587386625650997
9,9,200,0.05,l2,0.7,0.7,16,0.01,0.1,5,0.34126820702673627,0.6587317929732637
7,7,100,0.1,l2,0.7,0.7,144,0.01,0.1,5,0.3412723327119405,0.6587276672880595
7,7,200,0.05,l2,0.7,0.7,16,0.01,0.1,5,0.34127665949933833,0.6587233405006616
9,9,100,0.1,l2,0.7,0.7,144,0.01,0.1,5,0.3412775889051069,0.658722411094893
7,7,200,0.05,l2,0.9,0.9,80,0.01,0.1,5,0.34130358953904283,0.6586964104609572
5,5,200,0.05,l2,0.7,0.7,16,0.01,0.1,5,0.34131493312836236,0.6586850668716376
5,5,200,0.05,l2,0.9,0.9,112,0.01,0.1,5,0.34132430495579874,0.6586756950442012
9,9,200,0.05,l2,0.9,0.9,80,0.01,0.1,5,0.341325517121534,0.6586744828784661
7,7,200,0.05,l2,0.9,0.9,112,0.01,0.1,5,0.34133741230272774,0.6586625876972723
9,9,200,0.05,l2,0.7,0.7,48,0.01,0.1,5,0.3413459832379341,0.6586540167620659
7,7,200,0.05,l2,0.7,0.7,48,0.01,0.1,5,0.3413485336210932,0.6586514663789068
5,5,100,0.1,l2,0.5,0.5,144,0.01,0.1,5,0.34134980345160165,0.6586501965483984
9,9,200,0.05,l2,0.5,0.5,16,0.01,0.1,5,0.3413520605895217,0.6586479394104783
3,3,100,0.1,l2,0.5,0.5,144,0.01,0.1,5,0.3413569847017017,0.6586430152982983
5,5,200,0.05,l2,0.7,0.7,48,0.01,0.1,5,0.3413571257234812,0.6586428742765188
9,9,200,0.05,l2,0.9,0.9,112,0.01,0.1,5,0.34136278678231785,0.6586372132176821
7,7,100,0.1,l2,0.5,0.5,144,0.01,0.1,5,0.341405575055539,0.6585944249444611
7,7,200,0.05,l2,0.5,0.5,48,0.01,0.1,5,0.3414208737106325,0.6585791262893674
5,5,200,0.05,l2,0.5,0.5,48,0.01,0.1,5,0.3414214456692293,0.6585785543307707
9,9,100,0.1,l2,0.5,0.5,144,0.01,0.1,5,0.34142345215460684,0.6585765478453931
3,3,200,0.05,l2,0.9,0.9,112,0.01,0.1,5,0.3414270767060413,0.6585729232939588
5,5,200,0.05,l2,0.7,0.7,80,0.01,0.1,5,0.3414472319537108,0.6585527680462893
3,3,200,0.05,l2,0.9,0.9,16,0.01,0.1,5,0.34146034438909045,0.6585396556109095
3,3,200,0.05,l2,0.9,0.9,80,0.01,0.1,5,0.3414608226377522,0.6585391773622478
9,9,200,0.05,l2,0.5,0.5,48,0.01,0.1,5,0.34146119377807616,0.6585388062219238
7,7,200,0.05,l2,0.7,0.7,80,0.01,0.1,5,0.34147697143058775,0.6585230285694122
9,9,200,0.05,l2,0.7,0.7,80,0.01,0.1,5,0.34149054905264603,0.6585094509473539
3,3,200,0.05,l2,0.9,0.9,48,0.01,0.1,5,0.341490615727575,0.658509384272425
3,3,200,0.05,l2,0.9,0.9,144,0.01,0.1,5,0.34150383794049133,0.6584961620595087
7,7,200,0.05,l2,0.9,0.9,144,0.01,0.1,5,0.34150389033290224,0.6584961096670978
5,5,200,0.05,l2,0.9,0.9,144,0.01,0.1,5,0.34151107196203734,0.6584889280379627
9,9,200,0.05,l2,0.9,0.9,144,0.01,0.1,5,0.3415248702264833,0.6584751297735167
3,3,200,0.05,l2,0.5,0.5,48,0.01,0.1,5,0.3415364787656769,0.6584635212343231
3,3,200,0.05,l2,0.7,0.7,48,0.01,0.1,5,0.3415536894370366,0.6584463105629634
5,5,200,0.05,l2,0.5,0.5,80,0.01,0.1,5,0.3415654446320638,0.6584345553679363
3,3,200,0.05,l2,0.7,0.7,80,0.01,0.1,5,0.3415700505635931,0.658429949436407
3,3,200,0.05,l2,0.5,0.5,80,0.01,0.1,5,0.34157151160948507,0.6584284883905149
3,3,200,0.05,l2,0.7,0.7,16,0.01,0.1,5,0.3415767861386715,0.6584232138613285
7,7,100,0.1,l1,0.7,0.7,16,0.1,1.0,5,0.34158523547517217,0.6584147645248278
7,7,200,0.05,l2,0.5,0.5,80,0.01,0.1,5,0.3415868659319249,0.6584131340680751
7,7,200,0.05,l2,0.7,0.7,112,0.01,0.1,5,0.3415964510269896,0.6584035489730105
3,3,200,0.05,l2,0.7,0.7,112,0.01,0.1,5,0.3415970763091729,0.6584029236908271
5,5,200,0.05,l2,0.7,0.7,112,0.01,0.1,5,0.34159873036973765,0.6584012696302624
9,9,200,0.05,l2,0.7,0.7,112,0.01,0.1,5,0.3416037942364514,0.6583962057635486
9,9,200,0.05,l2,0.5,0.5,80,0.01,0.1,5,0.3416045234320833,0.6583954765679167
5,5,100,0.1,l1,0.9,0.9,16,1.0,10.0,5,0.34161335192139053,0.6583866480786095
5,5,100,0.1,l1,0.9,0.9,112,1.0,10.0,5,0.3416313742328738,0.6583686257671262
3,3,200,0.05,l2,0.5,0.5,16,0.01,0.1,5,0.34163170448943836,0.6583682955105616
5,5,100,0.1,l1,0.9,0.9,48,1.0,10.0,5,0.34163363028664934,0.6583663697133506
5,5,100,0.1,l1,0.5,0.5,48,1.0,10.0,5,0.3416422880416849,0.658357711958315
3,3,100,0.1,l1,0.9,0.9,112,1.0,10.0,5,0.3416582289819146,0.6583417710180854
3,3,100,0.1,l1,0.9,0.9,144,1.0,10.0,5,0.34167824371579636,0.6583217562842036
3,3,100,0.1,l1,0.9,0.9,80,1.0,10.0,5,0.3416885237319681,0.6583114762680319
7,7,100,0.1,l1,0.5,0.5,48,1.0,10.0,5,0.34168874193331655,0.6583112580666834
3,3,100,0.1,l1,0.9,0.9,16,1.0,10.0,5,0.3416952334901622,0.6583047665098378
3,3,200,0.05,l2,0.5,0.5,112,0.01,0.1,5,0.3417011045051144,0.6582988954948856
5,5,100,0.1,l1,0.9,0.9,144,1.0,10.0,5,0.34170276129890426,0.6582972387010957
9,9,100,0.1,l1,0.5,0.5,48,1.0,10.0,5,0.34170714842196925,0.6582928515780307
5,5,100,0.1,l1,0.9,0.9,80,1.0,10.0,5,0.34171329855346344,0.6582867014465366
5,5,200,0.05,l2,0.5,0.5,112,0.01,0.1,5,0.34171495878287145,0.6582850412171286
3,3,100,0.1,l1,0.9,0.9,48,1.0,10.0,5,0.3417152311566649,0.6582847688433351
7,7,200,0.05,l2,0.5,0.5,112,0.01,0.1,5,0.34171608271903864,0.6582839172809614
7,7,100,0.1,l1,0.9,0.9,112,1.0,10.0,5,0.3417165515472689,0.6582834484527311
3,3,200,0.05,l2,0.7,0.7,144,0.01,0.1,5,0.34173168542116406,0.658268314578836
9,9,200,0.05,l2,0.5,0.5,112,0.01,0.1,5,0.3417377986075076,0.6582622013924924
5,5,200,0.05,l2,0.7,0.7,144,0.01,0.1,5,0.3417382801930632,0.6582617198069368
7,7,200,0.05,l2,0.7,0.7,144,0.01,0.1,5,0.34174037745602515,0.6582596225439749
9,9,200,0.05,l2,0.7,0.7,144,0.01,0.1,5,0.3417524261401478,0.6582475738598522
9,9,100,0.1,l1,0.9,0.9,112,1.0,10.0,5,0.3417591720351773,0.6582408279648226
7,7,100,0.1,l1,0.9,0.9,144,1.0,10.0,5,0.34176413919297266,0.6582358608070273
5,5,100,0.1,l2,0.9,0.9,16,1.0,10.0,5,0.34177598477966686,0.6582240152203331
5,5,100,0.1,l1,0.5,0.5,80,1.0,10.0,5,0.3417886504568258,0.6582113495431742
3,3,200,0.05,l2,0.5,0.5,144,0.01,0.1,5,0.34178915238425484,0.6582108476157451
5,5,100,0.1,l2,0.5,0.5,48,1.0,10.0,5,0.3417945392448357,0.6582054607551643
5,5,100,0.1,l2,0.9,0.9,112,1.0,10.0,5,0.3417963493276775,0.6582036506723226
5,5,100,0.1,l2,0.9,0.9,48,1.0,10.0,5,0.341799354580405,0.658200645419595
5,5,100,0.1,l1,0.7,0.7,112,1.0,10.0,5,0.3418005652553129,0.6581994347446871
9,9,100,0.1,l1,0.9,0.9,144,1.0,10.0,5,0.3418026002784774,0.6581973997215226
5,5,200,0.05,l2,0.5,0.5,144,0.01,0.1,5,0.34180527186105275,0.6581947281389473
3,3,100,0.1,l2,0.9,0.9,112,1.0,10.0,5,0.3418057530455563,0.6581942469544437
3,3,100,0.1,l1,0.5,0.5,80,1.0,10.0,5,0.34180621199193256,0.6581937880080675
3,3,100,0.1,l1,0.5,0.5,48,1.0,10.0,5,0.34181100467139475,0.6581889953286053
7,7,200,0.05,l2,0.5,0.5,144,0.01,0.1,5,0.3418120798453054,0.6581879201546945
5,5,100,0.1,l2,0.7,0.7,16,1.0,10.0,5,0.3418270265312886,0.6581729734687114
9,9,100,0.1,l2,0.5,0.5,16,0.1,1.0,5,0.3418316750378789,0.6581683249621211
9,9,200,0.05,l2,0.5,0.5,144,0.01,0.1,5,0.3418354520270198,0.6581645479729802
7,7,100,0.1,l2,0.9,0.9,16,0.1,1.0,5,0.34183806117091264,0.6581619388290874
7,7,100,0.1,l2,0.5,0.5,48,1.0,10.0,5,0.34184120997926426,0.6581587900207357
3,3,100,0.1,l2,0.9,0.9,144,1.0,10.0,5,0.34184688709264144,0.6581531129073586
9,9,100,0.1,l2,0.5,0.5,48,1.0,10.0,5,0.3418539725043083,0.6581460274956916
7,7,100,0.1,l2,0.5,0.5,16,0.1,1.0,5,0.34185498585711216,0.6581450141428878
7,7,100,0.1,l1,0.5,0.5,80,1.0,10.0,5,0.34185698136047404,0.658143018639526
3,3,100,0.1,l2,0.9,0.9,80,1.0,10.0,5,0.3418583146658919,0.6581416853341081
9,9,100,0.1,l1,0.9,0.9,80,1.0,10.0,5,0.34185889936535757,0.6581411006346425
7,7,100,0.1,l1,0.9,0.9,80,1.0,10.0,5,0.34185945681662777,0.6581405431833722
7,7,100,0.1,l1,0.7,0.7,112,1.0,10.0,5,0.34185993209952853,0.6581400679004714
5,5,100,0.1,l2,0.9,0.9,80,1.0,10.0,5,0.3418606533694301,0.6581393466305698
3,3,100,0.1,l2,0.9,0.9,16,1.0,10.0,5,0.3418626539210089,0.6581373460789911
5,5,100,0.1,l2,0.9,0.9,144,1.0,10.0,5,0.3418721730862036,0.6581278269137965
7,7,100,0.1,l2,0.9,0.9,112,1.0,10.0,5,0.3418819158536333,0.6581180841463667
3,3,100,0.1,l2,0.9,0.9,48,1.0,10.0,5,0.34188355920833874,0.6581164407916613
7,7,100,0.1,l2,0.9,0.9,48,1.0,10.0,5,0.3418878843954652,0.6581121156045349
9,9,100,0.1,l2,0.9,0.9,48,1.0,10.0,5,0.34188853405578373,0.6581114659442162
3,3,100,0.1,l1,0.5,0.5,112,1.0,10.0,5,0.34189407693004764,0.6581059230699524
3,3,100,0.1,l1,0.7,0.7,48,1.0,10.0,5,0.3418978440194017,0.6581021559805983
5,5,100,0.1,l1,0.5,0.5,112,1.0,10.0,5,0.34189790809664844,0.6581020919033516
9,9,100,0.1,l1,0.7,0.7,80,1.0,10.0,5,0.34189843846882906,0.6581015615311709
9,9,100,0.1,l1,0.7,0.7,112,1.0,10.0,5,0.34190030316676295,0.6580996968332371
9,9,100,0.1,l1,0.5,0.5,80,1.0,10.0,5,0.3419025635750616,0.6580974364249383
3,3,100,0.1,l1,0.7,0.7,80,1.0,10.0,5,0.3419114233290306,0.6580885766709694
7,7,100,0.1,l2,0.9,0.9,144,1.0,10.0,5,0.34191492397669865,0.6580850760233014
9,9,100,0.1,l2,0.9,0.9,112,1.0,10.0,5,0.34192550100983976,0.6580744989901602
5,5,100,0.1,l2,0.5,0.5,80,1.0,10.0,5,0.34192726085513936,0.6580727391448606
7,7,100,0.1,l1,0.5,0.5,112,1.0,10.0,5,0.3419301436473919,0.6580698563526082
3,3,100,0.1,l2,0.5,0.5,80,1.0,10.0,5,0.3419443671232693,0.6580556328767306
3,3,100,0.1,l2,0.7,0.7,112,1.0,10.0,5,0.34194906856364515,0.6580509314363548
5,5,100,0.1,l2,0.7,0.7,112,1.0,10.0,5,0.34195252372520857,0.6580474762747914
5,5,100,0.1,l2,0.5,0.5,16,0.1,1.0,5,0.3419533930189558,0.6580466069810442
3,3,100,0.1,l2,0.5,0.5,48,1.0,10.0,5,0.341961905051302,0.658038094948698
9,9,100,0.1,l1,0.5,0.5,112,1.0,10.0,5,0.3419712718453514,0.6580287281546486
9,9,100,0.1,l2,0.9,0.9,144,1.0,10.0,5,0.3419723665692574,0.6580276334307427
3,3,100,0.1,l1,0.7,0.7,144,1.0,10.0,5,0.3419796882413683,0.6580203117586316
3,3,100,0.1,l1,0.7,0.7,16,1.0,10.0,5,0.3419814586351769,0.6580185413648231
5,5,100,0.1,l1,0.7,0.7,144,1.0,10.0,5,0.341985386954054,0.658014613045946
3,3,100,0.1,l1,0.5,0.5,144,1.0,10.0,5,0.3419909966292824,0.6580090033707175
7,7,200,0.05,l1,0.5,0.5,16,1.0,10.0,5,0.34199182785255894,0.6580081721474411
5,5,100,0.1,l2,0.9,0.9,48,0.1,1.0,5,0.3419975855310081,0.6580024144689919
5,5,200,0.05,l1,0.5,0.5,16,1.0,10.0,5,0.34199822944773806,0.6580017705522619
7,7,100,0.1,l2,0.9,0.9,80,1.0,10.0,5,0.3420075400147051,0.6579924599852949
3,3,100,0.1,l2,0.9,0.9,112,0.1,1.0,5,0.3420088243479222,0.6579911756520778
7,7,100,0.1,l2,0.5,0.5,80,1.0,10.0,5,0.342010511518751,0.6579894884812489
5,5,100,0.1,l1,0.5,0.5,144,1.0,10.0,5,0.34201137627654254,0.6579886237234575
9,9,100,0.1,l2,0.7,0.7,16,0.1,1.0,5,0.3420119272052752,0.6579880727947248
5,5,100,0.1,l2,0.5,0.5,48,0.1,1.0,5,0.3420132692560897,0.6579867307439102
9,9,200,0.05,l1,0.5,0.5,16,1.0,10.0,5,0.342015000758754,0.657984999241246
7,7,100,0.1,l2,0.5,0.5,48,0.1,1.0,5,0.3420153927557474,0.6579846072442526
5,5,200,0.05,l1,0.9,0.9,112,1.0,10.0,5,0.3420168087300846,0.6579831912699154
7,7,100,0.1,l1,0.7,0.7,144,1.0,10.0,5,0.3420206051369345,0.6579793948630654
9,9,100,0.1,l1,0.7,0.7,144,1.0,10.0,5,0.34202227617363085,0.6579777238263691
7,7,200,0.05,l1,0.7,0.7,16,1.0,10.0,5,0.3420230408805212,0.6579769591194788
9,9,100,0.1,l2,0.9,0.9,80,1.0,10.0,5,0.3420257960380885,0.6579742039619114
7,7,100,0.1,l2,0.7,0.7,112,1.0,10.0,5,0.34203064739308797,0.657969352606912
9,9,200,0.05,l1,0.7,0.7,16,1.0,10.0,5,0.3420335687598584,0.6579664312401416
5,5,100,0.1,l2,0.9,0.9,80,0.1,1.0,5,0.34203425186671255,0.6579657481332875
7,7,100,0.1,l1,0.5,0.5,144,1.0,10.0,5,0.3420367426895008,0.6579632573104992
5,5,100,0.1,l2,0.9,0.9,16,0.1,1.0,5,0.34204453084891806,0.6579554691510819
3,3,100,0.1,l2,0.5,0.5,112,1.0,10.0,5,0.34204740560640234,0.6579525943935977
7,7,100,0.1,l2,0.7,0.7,16,0.1,1.0,5,0.3420492283002116,0.6579507716997883
5,5,100,0.1,l2,0.5,0.5,112,1.0,10.0,5,0.3420499367208171,0.6579500632791828
3,3,200,0.05,l1,0.9,0.9,112,1.0,10.0,5,0.3420511787521812,0.6579488212478188
9,9,100,0.1,l2,0.7,0.7,112,1.0,10.0,5,0.3420527572315866,0.6579472427684134
3,3,100,0.1,l2,0.9,0.9,80,0.1,1.0,5,0.3420549710286502,0.6579450289713498
5,5,100,0.1,l2,0.7,0.7,16,0.1,1.0,5,0.3420571589663111,0.6579428410336889
9,9,100,0.1,l2,0.5,0.5,80,1.0,10.0,5,0.342057621718647,0.6579423782813529
3,3,100,0.1,l2,0.9,0.9,144,0.1,1.0,5,0.34206098283316744,0.6579390171668326
3,3,100,0.1,l2,0.7,0.7,80,1.0,10.0,5,0.3420611586375526,0.6579388413624474
7,7,200,0.05,l1,0.9,0.9,112,1.0,10.0,5,0.34206160242469746,0.6579383975753026
9,9,100,0.1,l1,0.5,0.5,144,1.0,10.0,5,0.3420616975635521,0.6579383024364479
3,3,100,0.1,l2,0.7,0.7,48,1.0,10.0,5,0.34206547225498707,0.6579345277450129
5,5,200,0.05,l1,0.9,0.9,144,1.0,10.0,5,0.34206767267527244,0.6579323273247275
9,9,100,0.1,l2,0.7,0.7,80,1.0,10.0,5,0.3420683120012803,0.6579316879987197
5,5,200,0.05,l1,0.7,0.7,16,1.0,10.0,5,0.3420700695290774,0.6579299304709225
9,9,100,0.1,l2,0.5,0.5,48,0.1,1.0,5,0.3420720483253131,0.6579279516746869
5,5,200,0.05,l1,0.5,0.5,48,1.0,10.0,5,0.342073720798446,0.657926279201554
7,7,100,0.1,l2,0.9,0.9,48,0.1,1.0,5,0.3420743940596641,0.6579256059403359
3,3,200,0.05,l1,0.9,0.9,16,1.0,10.0,5,0.34208045554272704,0.657919544457273
7,7,100,0.1,l2,0.5,0.5,112,1.0,10.0,5,0.3420808384378012,0.6579191615621989
7,7,200,0.05,l1,0.5,0.5,48,1.0,10.0,5,0.342080927623646,0.6579190723763539
3,3,100,0.1,l2,0.9,0.9,48,0.1,1.0,5,0.3420847772186326,0.6579152227813674
3,3,200,0.05,l1,0.9,0.9,80,1.0,10.0,5,0.3420854185554969,0.6579145814445031
9,9,200,0.05,l1,0.9,0.9,112,1.0,10.0,5,0.3420912671547664,0.6579087328452335
9,9,200,0.05,l1,0.5,0.5,48,1.0,10.0,5,0.34209355901710037,0.6579064409828996
5,5,100,0.1,l2,0.9,0.9,144,0.1,1.0,5,0.3420985322269875,0.6579014677730125
7,7,200,0.05,l1,0.9,0.9,144,1.0,10.0,5,0.34209866280352436,0.6579013371964757
9,9,100,0.1,l2,0.9,0.9,48,0.1,1.0,5,0.342102746447082,0.657897253552918
7,7,100,0.1,l2,0.9,0.9,144,0.1,1.0,5,0.3421033177360426,0.6578966822639574
3,3,100,0.1,l2,0.9,0.9,16,0.1,1.0,5,0.3421085382956934,0.6578914617043066
3,3,100,0.1,l2,0.5,0.5,16,1.0,10.0,5,0.3421137725760215,0.6578862274239785
7,7,100,0.1,l2,0.7,0.7,48,0.1,1.0,5,0.34212017884620777,0.6578798211537922
9,9,200,0.05,l1,0.9,0.9,144,1.0,10.0,5,0.34212062513593433,0.6578793748640657
9,9,100,0.1,l2,0.5,0.5,112,1.0,10.0,5,0.34212246991012657,0.6578775300898734
3,3,200,0.05,l1,0.9,0.9,48,1.0,10.0,5,0.342125153356632,0.6578748466433679
3,3,100,0.1,l2,0.7,0.7,144,1.0,10.0,5,0.3421340302391333,0.6578659697608666
7,7,200,0.05,l2,0.5,0.5,16,1.0,10.0,5,0.34213735043566795,0.657862649564332
3,3,100,0.1,l2,0.5,0.5,80,0.1,1.0,5,0.3421380319833672,0.6578619680166329
5,5,100,0.1,l2,0.7,0.7,48,0.1,1.0,5,0.3421393855540732,0.6578606144459268
5,5,100,0.1,l2,0.7,0.7,144,1.0,10.0,5,0.3421395941252022,0.6578604058747979
3,3,100,0.1,l2,0.5,0.5,144,1.0,10.0,5,0.3421431168705779,0.657856883129422
5,5,200,0.05,l2,0.5,0.5,16,1.0,10.0,5,0.3421435214433036,0.6578564785566964
