max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,n_estimators_random,learning_rate_XGB,min_samples_split_random,min_samples_leaf_random,subsample_XGB,colsample_bytree_XGB,max_features_random,max_samples_random,max_depth_random,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,5,0.804955354,0.195044646
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,5,0.805001957,0.194998043
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,5,0.805060889,0.194939111
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,10,0.805176252,0.194823748
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,5,0.805475087,0.194524913
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,5,0.8055811,0.1944189
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,5,0.805638916,0.194361084
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.805654486,0.194345514
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.805654486,0.194345514
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.805702966,0.194297034
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.805702966,0.194297034
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,5,0.805713381,0.194286619
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,10,0.805752856,0.194247144
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.805753375,0.194246625
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.805753375,0.194246625
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.805801824,0.194198176
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.805801824,0.194198176
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,10,0.805819045,0.194180955
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.805946682,0.194053318
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.805946682,0.194053318
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.805996338,0.194003662
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.805996338,0.194003662
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806024882,0.193975118
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806024882,0.193975118
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.806045888,0.193954112
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.806045888,0.193954112
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,5,0.806054309,0.193945691
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,10,0.806074392,0.193925608
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.806095606,0.193904394
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.806095606,0.193904394
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,10,0.806096387,0.193903613
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806124131,0.193875869
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806124131,0.193875869
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,5,0.806128801,0.193871199
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,5,0.806160205,0.193839795
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,5,0.806202349,0.193797651
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,5,0.806234662,0.193765338
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,10,0.806299363,0.193700637
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.806304449,0.193695551
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.806304449,0.193695551
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.806403946,0.193596054
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.806403946,0.193596054
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,10,0.806534424,0.193465576
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,10,0.806554132,0.193445868
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806556238,0.193443762
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806556238,0.193443762
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.80656191,0.19343809
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.80656191,0.19343809
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,10,0.806612477,0.193387523
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,5,0.80661374,0.19338626
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,10,0.806633222,0.193366778
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806655635,0.193344365
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.806655635,0.193344365
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.806661297,0.193338703
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.806661297,0.193338703
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.01,5,0.806700041,0.193299959
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,5,0.806724046,0.193275954
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,10,0.806749939,0.193250061
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.1,5,0.806769926,0.193230074
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.806832117,0.193167883
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.806832117,0.193167883
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,10,0.806840265,0.193159735
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,10,0.806872568,0.193127432
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.806931563,0.193068437
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.806931563,0.193068437
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,10,0.807212193,0.192787807
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,10,0.807291116,0.192708884
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,10,0.807299008,0.192700992
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.01,5,0.807322816,0.192677184
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,10,0.807332852,0.192667148
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,1,5,0.807340301,0.192659699
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,10,0.80737988,0.19262012
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.1,5,0.807386108,0.192613892
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.807404812,0.192595188
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.807404812,0.192595188
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,10,0.807415889,0.192584111
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.807432077,0.192567923
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.807432077,0.192567923
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,10,0.807464442,0.192535558
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.807503421,0.192496579
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.807503421,0.192496579
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.807530704,0.192469296
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.807530704,0.192469296
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.807592329,0.192407671
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.807592329,0.192407671
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.807691313,0.192308687
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.807691313,0.192308687
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,1,5,0.807813559,0.192186441
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.1,5,0.807901845,0.192098155
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,10,0.807922069,0.192077931
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.01,5,0.807952161,0.192047839
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,10,0.808001546,0.191998454
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,10,0.808044103,0.191955897
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,10,0.808110953,0.191889047
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,10,0.808507136,0.191492864
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,10,0.808572146,0.191427854
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,10,0.808585411,0.191414589
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,10,0.808588596,0.191411404
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,10,0.808653224,0.191346776
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,1,5,0.808849076,0.191150924
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.01,5,0.808864872,0.191135128
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.01,10,0.808868052,0.191131948
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.1,5,0.808934779,0.191065221
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.1,10,0.80893773,0.19106227
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,10,0.80905342,0.19094658
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,10,0.809131517,0.190868483
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.809303148,0.190696852
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.809331422,0.190668578
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,5,0.809443303,0.190556697
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,1,10,0.809477456,0.190522544
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.01,5,0.809495789,0.190504211
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,1,5,0.809508095,0.190491905
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.01,10,0.809523082,0.190476918
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.1,5,0.809559079,0.190440921
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.1,10,0.809583266,0.190416734
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,1,5,0.809985912,0.190014088
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,1,10,0.810008667,0.189991333
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.1,10,0.810015522,0.189984478
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.01,10,0.810068865,0.189931135
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.1,5,0.810073673,0.189926327
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.01,5,0.810124225,0.189875775
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.01,5,0.810580818,0.189419182
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.1,5,0.810650765,0.189349235
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.01,5,0.810788172,0.189211828
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.1,5,0.810857717,0.189142283
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,1,10,0.810969128,0.189030872
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.01,10,0.810974343,0.189025657
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,1,5,0.811024424,0.188975576
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.1,10,0.811043858,0.188956142
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.01,5,0.811212367,0.188787633
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,1,5,0.811225576,0.188774424
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.1,5,0.811275693,0.188724307
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.01,5,0.811423243,0.188576757
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,1,5,0.811427846,0.188572154
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.1,5,0.811486937,0.188513063
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,1,10,0.811588035,0.188411965
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.01,10,0.811632263,0.188367737
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,5,0.811650114,0.188349886
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,5,0.811678491,0.188321509
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.1,10,0.811698605,0.188301395
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,1,5,0.811703873,0.188296127
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,10,0.811744959,0.188255041
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,10,0.811772971,0.188227029
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,5,0.81179141,0.18820859
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.1,5,0.811795416,0.188204584
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.01,5,0.811845056,0.188154944
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,10,0.811884183,0.188115817
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,1,5,0.811914351,0.188085649
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.1,5,0.811996759,0.188003241
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.01,5,0.812050866,0.187949134
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,5,0.812065785,0.187934215
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,5,0.812094186,0.187905814
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,1,10,0.812121099,0.187878901
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.1,10,0.812126883,0.187873117
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,5,0.812175019,0.187824981
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,0.01,10,0.812183386,0.187816614
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,5,0.812203446,0.187796554
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,5,0.81220709,0.18779291
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,5,0.812316392,0.187683608
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.01,10,0.81265695,0.18734305
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.1,10,0.812728702,0.187271298
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,1,5,0.812747748,0.187252252
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.01,10,0.812873888,0.187126112
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.1,10,0.812944444,0.187055556
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,1,5,0.812952771,0.187047229
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,1,16,1,10,0.813081607,0.186918393
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,1,10,0.813266845,0.186733155
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.01,10,0.813316691,0.186683309
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.1,10,0.813377351,0.186622649
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,1,10,0.8134872,0.1865128
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.01,10,0.8135385,0.1864615
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.1,10,0.813600711,0.186399289
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,1,10,0.813802163,0.186197837
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.1,10,0.813813303,0.186186697
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,0.01,10,0.813867467,0.186132533
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,1,10,0.814029243,0.185970757
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.1,10,0.814031137,0.185968863
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,10,0.814049517,0.185950483
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,10,0.814077745,0.185922255
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,0.01,10,0.814085202,0.185914798
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,10,0.814190083,0.185809917
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,10,0.814521521,0.185478479
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,10,0.81455267,0.18544733
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,10,0.814599045,0.185400955
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,10,0.814628836,0.185371164
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,10,0.81466225,0.18533775
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,1,10,0.814740346,0.185259654
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,1,16,1,10,0.814772006,0.185227994
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,1,16,1,10,0.814986048,0.185013952
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.81784161,0.18215839
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.817865291,0.182134709
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.818080137,0.181919863
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.818102573,0.181897427
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,1,5,0.818165704,0.181834296
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.01,5,0.81837455,0.18162545
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.01,5,0.818374728,0.181625272
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,1,5,0.818381665,0.181618335
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.1,5,0.818398264,0.181601736
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.1,5,0.818398465,0.181601535
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.01,5,0.818616874,0.181383126
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.01,5,0.818617388,0.181382612
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.1,5,0.818639363,0.181360637
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.1,5,0.818639873,0.181360127
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,1,5,0.818702144,0.181297856
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,1,5,0.818702392,0.181297608
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.818721563,0.181278437
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.01,5,0.818738215,0.181261785
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.818739023,0.181260977
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.1,5,0.818761923,0.181238077
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,1,5,0.818915987,0.181084013
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,1,5,0.818917795,0.181082205
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.01,5,0.818981576,0.181018424
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,1,5,0.818981861,0.181018139
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.1,5,0.819004104,0.180995896
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,1,5,0.819066496,0.180933504
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.01,5,0.819255528,0.180744472
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.01,5,0.819255945,0.180744055
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.1,5,0.819275713,0.180724287
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.1,5,0.819275994,0.180724006
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,1,5,0.819280574,0.180719426
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,1,5,0.819517932,0.180482068
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,1,5,0.81951833,0.18048167
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.01,5,0.81962075,0.18037925
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.1,5,0.819640813,0.180359187
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,1,5,0.819883231,0.180116769
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.01,10,0.820135878,0.179864122
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.1,10,0.820158853,0.179841147
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.01,10,0.820389253,0.179610747
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.1,10,0.820410911,0.179589089
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,1,10,0.820460092,0.179539908
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.01,10,0.820678518,0.179321482
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.01,10,0.820680424,0.179319576
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,1,10,0.820696628,0.179303372
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.1,10,0.820701857,0.179298143
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.1,10,0.820703652,0.179296348
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.1,5,0.820754215,0.179245785
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,0.01,5,0.820786792,0.179213208
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,1,16,1,5,0.820877914,0.179122086
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.01,10,0.820931625,0.179068375
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.01,10,0.820936934,0.179063066
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.1,10,0.820958642,0.179041358
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.1,10,0.82096189,0.17903811
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,1,10,0.821001632,0.178998368
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,1,10,0.821002841,0.178997159
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.01,10,0.821039624,0.178960376
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.01,10,0.821042865,0.178957135
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.1,10,0.821060791,0.178939209
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.1,10,0.8210665,0.1789335
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,1,10,0.821243322,0.178756678
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,1,10,0.821248898,0.178751102
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.01,10,0.821297066,0.178702934
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,1,10,0.82131166,0.17868834
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,0.1,10,0.821327099,0.178672901
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,1,16,1,10,0.821374923,0.178625077
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.82158343,0.17841657
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.01,10,0.82158538,0.17841462
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,1,16,0.01,10,0.821590378,0.178409622
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.821593479,0.178406521
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,1,16,0.1,10,0.821606552,0.178393448
