max_depth_XGB,reg_lambda_XGB,reg_lambda_LGB,learning_rate_XGB,n_estimators_XGB,num_leaves_LGB,min_child_samples_LGB,subsample_XGB,colsample_bytree_XGB,subsample_LGB,colsample_bytree_LGB,max_depth_LGB,min_child_weight_XGB,max_bin_LGB,reg_alpha_XGB,reg_alpha_LGB,learning_rate_XGB,num_iterations_LGB,degree,mse,r2
9,9,2.8125,0.05,200,64,64,0.5,0.5,0.9,0.9,5,80,80,0.1,0.1,0.05,200,5,0.36684011,0.63315989
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.366863024,0.633136976
5,5,1.5625,0.05,200,64,64,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.1,100,5,0.366895859,0.633104141
5,5,1.5625,0.05,200,64,64,0.7,0.7,0.7,0.7,5,80,80,1,1,0.1,100,5,0.366895885,0.633104115
5,5,1.5625,0.05,200,32,32,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.366902154,0.633097846
7,7,2.1875,0.05,200,128,128,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.05,200,5,0.36690569,0.63309431
9,9,2.8125,0.05,200,96,96,0.7,0.7,0.7,0.7,9,144,144,1,1,0.1,100,5,0.366918859,0.633081141
7,7,2.1875,0.05,200,32,32,0.9,0.9,0.5,0.5,9,144,144,1,1,0.1,100,5,0.366973957,0.633026043
7,7,2.1875,0.1,100,32,32,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.366981341,0.633018659
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,7,112,112,0.1,0.1,0.05,200,5,0.367008933,0.632991067
7,7,2.1875,0.05,200,64,64,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.05,200,5,0.367016581,0.632983419
7,7,2.1875,0.05,200,64,64,0.5,0.5,0.9,0.9,9,144,144,1,1,0.1,100,5,0.367026149,0.632973851
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,5,80,80,1,1,0.1,100,5,0.36706089,0.63293911
7,7,2.1875,0.05,200,128,128,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.1,100,5,0.367064466,0.632935534
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,7,112,112,1,1,0.1,100,5,0.367070569,0.632929431
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.367108526,0.632891474
9,9,2.8125,0.1,100,32,32,0.9,0.9,0.5,0.5,7,112,112,1,1,0.1,100,5,0.367109097,0.632890903
9,9,2.8125,0.1,100,32,32,0.5,0.5,0.9,0.9,9,144,144,1,1,0.05,200,5,0.367119004,0.632880996
7,7,2.1875,0.05,200,32,32,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.05,200,5,0.367120917,0.632879083
5,5,1.5625,0.1,100,64,64,0.7,0.7,0.7,0.7,9,144,144,1,1,0.1,100,5,0.36717234,0.63282766
5,5,1.5625,0.05,200,32,32,0.5,0.5,0.9,0.9,5,80,80,1,1,0.05,200,5,0.36718268,0.63281732
5,5,1.5625,0.1,100,32,32,0.5,0.5,0.9,0.9,7,112,112,0.01,0.01,0.1,100,5,0.367185563,0.632814437
7,7,2.1875,0.1,100,96,96,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.367189344,0.632810656
5,5,1.5625,0.05,200,96,96,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.05,200,5,0.367204929,0.632795071
5,5,1.5625,0.05,200,128,128,0.5,0.5,0.9,0.9,7,112,112,0.1,0.1,0.1,100,5,0.36724424,0.63275576
7,7,2.1875,0.05,200,128,128,0.9,0.9,0.5,0.5,5,80,80,1,1,0.1,100,5,0.367305585,0.632694415
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,7,112,112,0.01,0.01,0.1,100,5,0.36731921,0.63268079
9,9,2.8125,0.05,200,96,96,0.7,0.7,0.7,0.7,5,80,80,1,1,0.05,200,5,0.367327325,0.632672675
7,7,2.1875,0.1,100,64,64,0.9,0.9,0.5,0.5,7,112,112,0.1,0.1,0.1,100,5,0.36734655,0.63265345
9,9,2.8125,0.05,200,128,128,0.5,0.5,0.9,0.9,7,112,112,0.01,0.01,0.05,200,5,0.367357999,0.632642001
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,5,80,80,1,1,0.1,100,5,0.367375072,0.632624928
7,7,2.1875,0.1,100,96,96,0.5,0.5,0.9,0.9,7,112,112,0.01,0.01,0.05,200,5,0.367427312,0.632572688
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.1,100,5,0.367433937,0.632566063
9,9,2.8125,0.1,100,64,64,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.367453672,0.632546328
7,7,2.1875,0.05,200,96,96,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.05,200,5,0.367454513,0.632545487
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,7,112,112,0.1,0.1,0.05,200,5,0.367467858,0.632532142
7,7,2.1875,0.1,100,32,32,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.367468968,0.632531032
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.1,100,5,0.367477615,0.632522385
9,9,2.8125,0.05,200,32,32,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.05,200,5,0.367478244,0.632521756
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.05,200,5,0.367478602,0.632521398
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.05,200,5,0.367480853,0.632519147
7,7,2.1875,0.05,200,128,128,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.1,100,5,0.367497208,0.632502792
7,7,2.1875,0.1,100,64,64,0.7,0.7,0.7,0.7,5,80,80,1,1,0.1,100,5,0.367501337,0.632498663
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.05,200,5,0.367517217,0.632482783
5,5,1.5625,0.1,100,32,32,0.7,0.7,0.7,0.7,5,80,80,1,1,0.1,100,5,0.367538596,0.632461404
7,7,2.1875,0.05,200,96,96,0.7,0.7,0.7,0.7,9,144,144,1,1,0.1,100,5,0.367573454,0.632426546
7,7,2.1875,0.1,100,96,96,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.367602765,0.632397235
7,7,2.1875,0.05,200,128,128,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.1,100,5,0.367609617,0.632390383
9,9,2.8125,0.1,100,32,32,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.367613083,0.632386917
5,5,1.5625,0.1,100,96,96,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.05,200,5,0.367615554,0.632384446
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.1,100,5,0.367616223,0.632383777
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.367618254,0.632381746
7,7,2.1875,0.1,100,32,32,0.9,0.9,0.5,0.5,9,144,144,0.1,0.1,0.1,100,5,0.367621327,0.632378673
9,9,2.8125,0.1,100,64,64,0.5,0.5,0.9,0.9,5,80,80,1,1,0.05,200,5,0.367646027,0.632353973
7,7,2.1875,0.1,100,64,64,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.05,200,5,0.367675072,0.632324928
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.1,100,5,0.367678194,0.632321806
9,9,2.8125,0.05,200,32,32,0.9,0.9,0.5,0.5,7,112,112,0.01,0.01,0.05,200,5,0.367678511,0.632321489
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.05,200,5,0.367684222,0.632315778
5,5,1.5625,0.1,100,64,64,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.367691047,0.632308953
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.367697738,0.632302262
9,9,2.8125,0.1,100,64,64,0.5,0.5,0.9,0.9,7,112,112,0.01,0.01,0.1,100,5,0.367726418,0.632273582
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.367744888,0.632255112
5,5,1.5625,0.1,100,64,64,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.1,100,5,0.367750039,0.632249961
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.367755149,0.632244851
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.1,100,5,0.367759674,0.632240326
7,7,2.1875,0.05,200,128,128,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.1,100,5,0.367760096,0.632239904
9,9,2.8125,0.05,200,32,32,0.5,0.5,0.9,0.9,9,144,144,1,1,0.05,200,5,0.367769322,0.632230678
7,7,2.1875,0.1,100,32,32,0.5,0.5,0.9,0.9,5,80,80,0.1,0.1,0.1,100,5,0.367773667,0.632226333
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.1,100,5,0.367783289,0.632216711
9,9,2.8125,0.1,100,96,96,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.05,200,5,0.367847098,0.632152902
7,7,2.1875,0.1,100,32,32,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.367855588,0.632144412
9,9,2.8125,0.05,200,64,64,0.7,0.7,0.7,0.7,7,112,112,1,1,0.05,200,5,0.367873272,0.632126728
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,7,112,112,0.01,0.01,0.05,200,5,0.367896156,0.632103844
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.1,100,5,0.367914482,0.632085518
9,9,2.8125,0.05,200,128,128,0.5,0.5,0.9,0.9,5,80,80,0.1,0.1,0.05,200,5,0.36792353,0.63207647
7,7,2.1875,0.1,100,96,96,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.1,100,5,0.36794565,0.63205435
7,7,2.1875,0.05,200,64,64,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.367947063,0.632052937
7,7,2.1875,0.05,200,64,64,0.9,0.9,0.5,0.5,9,144,144,0.1,0.1,0.05,200,5,0.367948318,0.632051682
7,7,2.1875,0.1,100,128,128,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.05,200,5,0.367968805,0.632031195
5,5,1.5625,0.05,200,96,96,0.9,0.9,0.5,0.5,5,80,80,1,1,0.1,100,5,0.36797574,0.63202426
9,9,2.8125,0.1,100,32,32,0.7,0.7,0.7,0.7,7,112,112,1,1,0.05,200,5,0.367997333,0.632002667
9,9,2.8125,0.05,200,128,128,0.5,0.5,0.9,0.9,5,80,80,1,1,0.1,100,5,0.368008225,0.631991775
5,5,1.5625,0.05,200,128,128,0.5,0.5,0.9,0.9,7,112,112,0.1,0.1,0.05,200,5,0.368013607,0.631986393
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,7,112,112,0.1,0.1,0.1,100,5,0.368017339,0.631982661
7,7,2.1875,0.1,100,64,64,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.05,200,5,0.368053021,0.631946979
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,7,112,112,1,1,0.05,200,5,0.368054692,0.631945308
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,5,80,80,1,1,0.05,200,5,0.368057064,0.631942936
5,5,1.5625,0.1,100,96,96,0.5,0.5,0.9,0.9,5,80,80,1,1,0.05,200,5,0.368069397,0.631930603
9,9,2.8125,0.05,200,32,32,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.368073369,0.631926631
9,9,2.8125,0.1,100,32,32,0.5,0.5,0.9,0.9,7,112,112,0.1,0.1,0.1,100,5,0.368075315,0.631924685
5,5,1.5625,0.05,200,64,64,0.7,0.7,0.7,0.7,9,144,144,1,1,0.1,100,5,0.368093542,0.631906458
7,7,2.1875,0.1,100,64,64,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.368093547,0.631906453
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.05,200,5,0.368096073,0.631903927
5,5,1.5625,0.1,100,32,32,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.368118117,0.631881883
9,9,2.8125,0.1,100,64,64,0.5,0.5,0.9,0.9,5,80,80,1,1,0.1,100,5,0.368120137,0.631879863
9,9,2.8125,0.05,200,64,64,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.368143266,0.631856734
9,9,2.8125,0.05,200,64,64,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.368144309,0.631855691
9,9,2.8125,0.05,200,64,64,0.7,0.7,0.7,0.7,7,112,112,1,1,0.1,100,5,0.368147558,0.631852442
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,7,112,112,1,1,0.1,100,5,0.36815224,0.63184776
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,9,144,144,1,1,0.1,100,5,0.368192981,0.631807019
7,7,2.1875,0.05,200,64,64,0.5,0.5,0.9,0.9,5,80,80,0.1,0.1,0.1,100,5,0.368209582,0.631790418
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.1,100,5,0.368228687,0.631771313
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.05,200,5,0.368238259,0.631761741
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.368240531,0.631759469
5,5,1.5625,0.1,100,128,128,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.05,200,5,0.368242826,0.631757174
7,7,2.1875,0.05,200,96,96,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.36825577,0.63174423
7,7,2.1875,0.1,100,32,32,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.1,100,5,0.368272115,0.631727885
7,7,2.1875,0.05,200,128,128,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.368276312,0.631723688
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.368285411,0.631714589
7,7,2.1875,0.1,100,128,128,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.368288276,0.631711724
5,5,1.5625,0.1,100,64,64,0.9,0.9,0.5,0.5,7,112,112,0.1,0.1,0.05,200,5,0.368307766,0.631692234
7,7,2.1875,0.05,200,128,128,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.368309605,0.631690395
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.05,200,5,0.368325498,0.631674502
7,7,2.1875,0.1,100,96,96,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.05,200,5,0.368377494,0.631622506
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.05,200,5,0.368404563,0.631595437
5,5,1.5625,0.1,100,64,64,0.7,0.7,0.7,0.7,9,144,144,1,1,0.05,200,5,0.368408539,0.631591461
7,7,2.1875,0.05,200,96,96,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.368433771,0.631566229
9,9,2.8125,0.05,200,64,64,0.5,0.5,0.9,0.9,7,112,112,0.01,0.01,0.1,100,5,0.368440177,0.631559823
7,7,2.1875,0.05,200,64,64,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.05,200,5,0.368444339,0.631555661
7,7,2.1875,0.1,100,64,64,0.9,0.9,0.5,0.5,9,144,144,0.1,0.1,0.05,200,5,0.368478425,0.631521575
9,9,2.8125,0.1,100,32,32,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.05,200,5,0.368493916,0.631506084
5,5,1.5625,0.05,200,128,128,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.05,200,5,0.368519681,0.631480319
9,9,2.8125,0.1,100,32,32,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.368530813,0.631469187
7,7,2.1875,0.05,200,64,64,0.9,0.9,0.5,0.5,7,112,112,0.01,0.01,0.05,200,5,0.368532662,0.631467338
9,9,2.8125,0.05,200,64,64,0.5,0.5,0.9,0.9,5,80,80,1,1,0.05,200,5,0.368543831,0.631456169
7,7,2.1875,0.05,200,32,32,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.368551083,0.631448917
9,9,2.8125,0.1,100,32,32,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.05,200,5,0.368553986,0.631446014
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.368591054,0.631408946
5,5,1.5625,0.1,100,32,32,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.05,200,5,0.368599383,0.631400617
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,9,144,144,1,1,0.05,200,5,0.368606859,0.631393141
5,5,1.5625,0.05,200,96,96,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.1,100,5,0.368611007,0.631388993
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.368648219,0.631351781
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.05,200,5,0.368650209,0.631349791
5,5,1.5625,0.05,200,32,32,0.7,0.7,0.7,0.7,5,80,80,1,1,0.1,100,5,0.368654024,0.631345976
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.368658015,0.631341985
5,5,1.5625,0.05,200,64,64,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.368658668,0.631341332
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.1,100,5,0.368663451,0.631336549
5,5,1.5625,0.1,100,32,32,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.1,100,5,0.368679183,0.631320817
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.368699049,0.631300951
7,7,2.1875,0.05,200,64,64,0.7,0.7,0.7,0.7,5,80,80,1,1,0.1,100,5,0.368699422,0.631300578
7,7,2.1875,0.1,100,64,64,0.9,0.9,0.5,0.5,7,112,112,1,1,0.05,200,5,0.368707062,0.631292938
9,9,2.8125,0.05,200,64,64,0.7,0.7,0.7,0.7,7,112,112,0.01,0.01,0.1,100,5,0.368725989,0.631274011
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.05,200,5,0.368746959,0.631253041
5,5,1.5625,0.1,100,32,32,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.1,100,5,0.368748296,0.631251704
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,7,112,112,0.01,0.01,0.1,100,5,0.368749774,0.631250226
9,9,2.8125,0.05,200,96,96,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.05,200,5,0.36875759,0.63124241
7,7,2.1875,0.05,200,32,32,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.05,200,5,0.368764793,0.631235207
5,5,1.5625,0.05,200,32,32,0.9,0.9,0.5,0.5,7,112,112,0.01,0.01,0.05,200,5,0.368797696,0.631202304
5,5,1.5625,0.05,200,96,96,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.05,200,5,0.368817268,0.631182732
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.1,100,5,0.368839429,0.631160571
7,7,2.1875,0.1,100,32,32,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.1,100,5,0.368878625,0.631121375
5,5,1.5625,0.05,200,64,64,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.05,200,5,0.36888764,0.63111236
7,7,2.1875,0.05,200,96,96,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.1,100,5,0.368892691,0.631107309
5,5,1.5625,0.05,200,32,32,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.368893982,0.631106018
5,5,1.5625,0.05,200,96,96,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.368900303,0.631099697
7,7,2.1875,0.05,200,32,32,0.7,0.7,0.7,0.7,5,80,80,1,1,0.05,200,5,0.368904064,0.631095936
9,9,2.8125,0.1,100,64,64,0.5,0.5,0.9,0.9,7,112,112,0.1,0.1,0.1,100,5,0.368922392,0.631077608
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,7,112,112,1,1,0.05,200,5,0.368941957,0.631058043
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.368953625,0.631046375
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,5,80,80,1,1,0.1,100,5,0.368955711,0.631044289
5,5,1.5625,0.05,200,96,96,0.5,0.5,0.9,0.9,5,80,80,1,1,0.05,200,5,0.369006188,0.630993812
5,5,1.5625,0.1,100,32,32,0.5,0.5,0.9,0.9,5,80,80,1,1,0.1,100,5,0.369035268,0.630964732
9,9,2.8125,0.05,200,32,32,0.7,0.7,0.7,0.7,7,112,112,1,1,0.05,200,5,0.369060648,0.630939352
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.05,200,5,0.369067222,0.630932778
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.05,200,5,0.369069831,0.630930169
7,7,2.1875,0.05,200,128,128,0.9,0.9,0.5,0.5,9,144,144,0.1,0.1,0.1,100,5,0.36908468,0.63091532
9,9,2.8125,0.05,200,64,64,0.5,0.5,0.9,0.9,5,80,80,1,1,0.1,100,5,0.369130323,0.630869677
5,5,1.5625,0.1,100,64,64,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.369143294,0.630856706
7,7,2.1875,0.05,200,96,96,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.05,200,5,0.369147442,0.630852558
9,9,2.8125,0.1,100,32,32,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.1,100,5,0.369160617,0.630839383
9,9,2.8125,0.05,200,64,64,0.7,0.7,0.7,0.7,9,144,144,1,1,0.1,100,5,0.369182849,0.630817151
5,5,1.5625,0.1,100,96,96,0.5,0.5,0.9,0.9,9,144,144,1,1,0.05,200,5,0.369196218,0.630803782
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,5,80,80,1,1,0.05,200,5,0.369207542,0.630792458
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,9,144,144,1,1,0.1,100,5,0.369215697,0.630784303
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,7,112,112,0.1,0.1,0.05,200,5,0.369220942,0.630779058
7,7,2.1875,0.05,200,32,32,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.369222997,0.630777003
9,9,2.8125,0.1,100,64,64,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.05,200,5,0.369226691,0.630773309
7,7,2.1875,0.1,100,64,64,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.1,100,5,0.369237983,0.630762017
9,9,2.8125,0.05,200,32,32,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.05,200,5,0.369248824,0.630751176
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,5,80,80,1,1,0.05,200,5,0.36926018,0.63073982
7,7,2.1875,0.1,100,64,64,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.05,200,5,0.369309687,0.630690313
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,5,80,80,0.01,0.01,0.1,100,5,0.369317139,0.630682861
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,7,112,112,1,1,0.05,200,5,0.369327381,0.630672619
7,7,2.1875,0.05,200,64,64,0.7,0.7,0.7,0.7,7,112,112,1,1,0.1,100,5,0.369353607,0.630646393
9,9,2.8125,0.1,100,32,32,0.5,0.5,0.9,0.9,7,112,112,1,1,0.05,200,5,0.369369768,0.630630232
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.1,100,5,0.369396551,0.630603449
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.05,200,5,0.369397651,0.630602349
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.1,100,5,0.369424127,0.630575873
5,5,1.5625,0.05,200,64,64,0.7,0.7,0.7,0.7,9,144,144,1,1,0.05,200,5,0.369427535,0.630572465
7,7,2.1875,0.1,100,64,64,0.7,0.7,0.7,0.7,7,112,112,0.1,0.1,0.05,200,5,0.36943895,0.63056105
5,5,1.5625,0.05,200,32,32,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.1,100,5,0.369452442,0.630547558
7,7,2.1875,0.05,200,64,64,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.369475844,0.630524156
5,5,1.5625,0.05,200,96,96,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.369476515,0.630523485
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.1,100,5,0.369492298,0.630507702
9,9,2.8125,0.1,100,32,32,0.9,0.9,0.5,0.5,7,112,112,1,1,0.05,200,5,0.369512144,0.630487856
7,7,2.1875,0.1,100,64,64,0.5,0.5,0.9,0.9,5,80,80,0.1,0.1,0.1,100,5,0.369515169,0.630484831
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.369516401,0.630483599
5,5,1.5625,0.1,100,96,96,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.05,200,5,0.369534401,0.630465599
9,9,2.8125,0.05,200,128,128,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.05,200,5,0.369556116,0.630443884
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,9,144,144,0.01,0.01,0.1,100,5,0.369560428,0.630439572
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,9,144,144,0.1,0.1,0.05,200,5,0.369577241,0.630422759
7,7,2.1875,0.1,100,32,32,0.5,0.5,0.9,0.9,5,80,80,0.1,0.1,0.05,200,5,0.369580635,0.630419365
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,5,80,80,1,1,0.05,200,5,0.369614994,0.630385006
