max_depth_XGBR,reg_lambda_XGBR,n_estimators_XGBR,learning_rate_XGBR,max_depth_XGBC,reg_lambda_XGBC,subsample_XGBR,colsample_bytree_XGBR,subsample_XGBC,colsample_bytree_XGBC,min_child_weight_XGBR,min_child_weight_XGBC,reg_alpha_XGBR,reg_alpha_XGBC,n_estimators_XGBC,learning_rate_XGBR,degree,mse,r2
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.270698263,0.729301737
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.270976141,0.729023859
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.271018565,0.728981435
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.271018668,0.728981332
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.271134761,0.728865239
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.271142132,0.728857868
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.271376647,0.728623353
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.271487269,0.728512731
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,100,0.1,10,0.271505179,0.728494821
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.271562811,0.728437189
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.271563328,0.728436672
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.271644805,0.728355195
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,100,0.1,10,0.271711158,0.728288842
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.271742288,0.728257712
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,100,0.1,10,0.271744217,0.728255783
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.271884064,0.728115936
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.272087495,0.727912505
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.272252086,0.727747914
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.27226418,0.72773582
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,10,0.272303616,0.727696384
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.272433235,0.727566765
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.272621833,0.727378167
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.272644311,0.727355689
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.272672601,0.727327399
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.272826841,0.727173159
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.272847445,0.727152555
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.272892989,0.727107011
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.272944438,0.727055562
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.273036305,0.726963695
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,10,0.273305119,0.726694881
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.273340147,0.726659853
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.273347829,0.726652171
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.273373838,0.726626162
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,10,0.273382903,0.726617097
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.273449656,0.726550344
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.273452238,0.726547762
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.27358542,0.72641458
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.273603348,0.726396652
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.273642296,0.726357704
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.273711859,0.726288141
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.273733394,0.726266606
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.273763076,0.726236924
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.273848549,0.726151451
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.273878973,0.726121027
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.273916882,0.726083118
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.273926667,0.726073333
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.274017384,0.725982616
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.274035162,0.725964838
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.27404506,0.72595494
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.274075516,0.725924484
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.274144562,0.725855438
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,10,0.274162475,0.725837525
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.274167895,0.725832105
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,10,0.274180542,0.725819458
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.274224906,0.725775094
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,10,0.274253672,0.725746328
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.274271347,0.725728653
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.274356941,0.725643059
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.274404082,0.725595918
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.274408678,0.725591322
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.274427103,0.725572897
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.27447915,0.72552085
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.274520533,0.725479467
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,0.1,0.1,100,0.1,10,0.274591496,0.725408504
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.274681935,0.725318065
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.274685467,0.725314533
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,0.1,0.1,100,0.1,10,0.274690451,0.725309549
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.274767626,0.725232374
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,10,0.274779902,0.725220098
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.274828827,0.725171173
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,0.1,0.1,100,0.1,10,0.274884982,0.725115018
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.274896594,0.725103406
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,10,0.274983339,0.725016661
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.275049159,0.724950841
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.275092352,0.724907648
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.27525568,0.72474432
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,10,0.275274983,0.724725017
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.27532663,0.72467337
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.275349082,0.724650918
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.275382977,0.724617023
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.275383981,0.724616019
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,10,0.275390954,0.724609046
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.275525011,0.724474989
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.275602601,0.724397399
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.275619586,0.724380414
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,10,0.275649362,0.724350638
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.27567369,0.72432631
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.275709402,0.724290598
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,10,0.275765651,0.724234349
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.275827618,0.724172382
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.275864654,0.724135346
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.275902159,0.724097841
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.275916634,0.724083366
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.2761085,0.7238915
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,10,0.276115676,0.723884324
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.276185565,0.723814435
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.276259828,0.723740172
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.276280512,0.723719488
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.276411054,0.723588946
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.276423986,0.723576014
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.276587228,0.723412772
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,10,0.276637717,0.723362283
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,100,0.1,10,0.276681497,0.723318503
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.276701731,0.723298269
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.276845673,0.723154327
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.276917641,0.723082359
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.276946232,0.723053768
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,100,0.1,10,0.276948206,0.723051794
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,100,0.1,10,0.276959921,0.723040079
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.276982912,0.723017088
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.277002377,0.722997623
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.277003928,0.722996072
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.277066107,0.722933893
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.277159221,0.722840779
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.277525379,0.722474621
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,10,0.277534631,0.722465369
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.277733316,0.722266684
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.278069873,0.721930127
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.278095169,0.721904831
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.278096495,0.721903505
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.278242764,0.721757236
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.278278974,0.721721026
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.278280551,0.721719449
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.278346278,0.721653722
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.278363003,0.721636997
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.278379533,0.721620467
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.278444247,0.721555753
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.278492251,0.721507749
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.278498035,0.721501965
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.278555422,0.721444578
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.278565731,0.721434269
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.278603862,0.721396138
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.278661594,0.721338406
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.278764731,0.721235269
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.27877741,0.72122259
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.278823958,0.721176042
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,10,0.278831803,0.721168197
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.278836281,0.721163719
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.278876875,0.721123125
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,10,0.278922419,0.721077581
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.278932472,0.721067528
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.278992937,0.721007063
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.279081653,0.720918347
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,10,0.279081993,0.720918007
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.279169297,0.720830703
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.279303768,0.720696232
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,10,0.279603024,0.720396976
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.279808786,0.720191214
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.279893335,0.720106665
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.279957291,0.720042709
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,10,0.279959327,0.720040673
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.279999849,0.720000151
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.280182032,0.719817968
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.280235136,0.719764864
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.280347552,0.719652448
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,10,0.280358951,0.719641049
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,10,0.280383742,0.719616258
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,200,0.05,10,0.28038847,0.71961153
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.280489511,0.719510489
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.280523868,0.719476132
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.280736282,0.719263718
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,10,0.280748763,0.719251237
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,10,0.280768038,0.719231962
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,10,0.28077027,0.71922973
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.280828,0.719172
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.280834848,0.719165152
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.280857719,0.719142281
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.280900671,0.719099329
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,10,0.281075172,0.718924828
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.281108477,0.718891523
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,10,0.281130505,0.718869495
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.281131775,0.718868225
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.281137781,0.718862219
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.281161674,0.718838326
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.281199453,0.718800547
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,10,0.281243893,0.718756107
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,200,0.05,10,0.281373848,0.718626152
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.281400057,0.718599943
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.281489687,0.718510313
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,10,0.281500478,0.718499522
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.281580697,0.718419303
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,10,0.281611267,0.718388733
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.281631827,0.718368173
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,200,0.05,10,0.281654083,0.718345917
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.281710322,0.718289678
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.28182746,0.71817254
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.281896963,0.718103037
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.281982949,0.718017051
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,10,0.281986579,0.718013421
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,10,0.281993936,0.718006064
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.282001249,0.717998751
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.282024499,0.717975501
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.282111015,0.717888985
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.282143591,0.717856409
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.282263185,0.717736815
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.282303406,0.717696594
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.282399705,0.717600295
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,10,0.282503703,0.717496297
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.282514581,0.717485419
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.282604523,0.717395477
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.282677748,0.717322252
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,10,0.282759122,0.717240878
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.28278493,0.71721507
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.282812364,0.717187636
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.282896414,0.717103586
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,100,0.1,10,0.283033012,0.716966988
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,10,0.283068355,0.716931645
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.28310767,0.71689233
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.283173925,0.716826075
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.283183072,0.716816928
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.283193752,0.716806248
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.283250359,0.716749641
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.283272898,0.716727102
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,10,0.283423534,0.716576466
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.283433108,0.716566892
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.283485713,0.716514287
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.283509381,0.716490619
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.283548486,0.716451514
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.283577902,0.716422098
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,10,0.283781163,0.716218837
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,10,0.283843174,0.716156826
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.283908668,0.716091332
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,10,0.283911915,0.716088085
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,100,0.1,10,0.283937769,0.716062231
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.284008815,0.715991185
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,10,0.28415082,0.71584918
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,10,0.284187966,0.715812034
