max_depth_LGB,min_child_samples_LGB,num_leaves_LGB,num_iterations_LGB,learning_rate_LGB,penalty_逻辑回归,subsample_LGB,colsample_bytree_LGB,reg_lambda_LGB,max_bin_LGB,reg_alpha_LGB,C_逻辑回归,degree,mse,r2,mse_y,auc_t
5,16,16,200,0.1,l1,0.7,0.7,7,112,0.01,0.1,5,0.315959951,0.684040049,1.059882188,0.5
5,16,16,100,0.2,l2,0.9,0.9,1,16,0.1,1,5,0.315979293,0.684020707,1.058375261,0.506313556
5,16,16,100,0.2,l1,0.9,0.9,1,16,1,10,5,0.32019904,0.683980096,1.058743018,0.507590696
5,16,16,200,0.1,l1,0.7,0.7,1,16,1,10,5,0.32036153,0.683963847,1.058635312,0.507590696
9,64,64,100,0.2,l1,0.5,0.5,9,144,1,10,5,0.32044123,0.683955877,1.097085968,0.507590696
7,32,32,200,0.1,l1,0.5,0.5,5,80,0.1,1,5,0.3207,0.68393,1.07727161,0.513925627
7,32,32,200,0.1,l2,0.5,0.5,5,80,0.01,0.1,5,0.32082242,0.683917758,1.076080898,0.50672502
9,64,64,100,0.2,l2,0.5,0.5,9,144,1,10,5,0.32099801,0.683900199,1.097085968,0.506254776
5,16,16,100,0.2,l2,0.9,0.9,1,16,1,10,5,0.32105571,0.683894429,1.058743018,0.506254776
5,16,16,200,0.1,l2,0.7,0.7,1,16,1,10,5,0.32122244,0.683877756,1.058635312,0.506254776
5,16,16,100,0.2,l1,0.5,0.5,3,48,0.01,0.1,5,0.32145497,0.683854503,1.059446177,0.5
5,16,16,100,0.2,l2,0.5,0.5,1,16,0.1,1,5,0.32221409,0.683778591,1.058508526,0.506313556
7,32,32,100,0.2,l2,0.5,0.5,1,16,0.1,1,5,0.32228432,0.683771568,1.08025957,0.506313556
5,16,16,200,0.1,l1,0.9,0.9,3,48,0.01,0.1,5,0.32239386,0.683760614,1.059213055,0.5
9,64,64,100,0.2,l1,0.9,0.9,7,112,1,10,5,0.32263724,0.683736276,1.095425822,0.507590696
9,64,64,100,0.2,l2,0.9,0.9,7,112,1,10,5,0.3233908,0.68366092,1.095425822,0.506254776
5,16,16,100,0.2,l1,0.7,0.7,3,48,0.01,0.1,5,0.32391507,0.683608493,1.059093252,0.5
5,16,16,200,0.1,l1,0.7,0.7,9,144,0.01,0.1,5,0.32404411,0.683595589,1.059879365,0.5
5,16,16,200,0.1,l1,0.5,0.5,3,48,0.01,0.1,5,0.32781324,0.683218676,1.059473228,0.5
5,16,16,200,0.1,l1,0.7,0.7,3,48,0.01,0.1,5,0.32862891,0.683137109,1.05919509,0.5
5,16,16,200,0.1,l1,0.9,0.9,9,144,0.01,0.1,5,0.3294571,0.68305429,1.059932302,0.5
7,32,32,200,0.1,l2,0.5,0.5,5,80,0.1,1,5,0.317084797,0.682915203,1.07727161,0.506313556
9,64,64,100,0.2,l2,0.7,0.7,9,144,0.1,1,5,0.317270547,0.682729453,1.097249831,0.506313556
5,16,16,100,0.2,l2,0.5,0.5,7,112,0.01,0.1,5,0.317374697,0.682625303,1.06089882,0.50672502
5,16,16,200,0.1,l2,0.9,0.9,7,112,0.01,0.1,5,0.317454704,0.682545296,1.060207393,0.50672502
5,16,16,200,0.1,l1,0.5,0.5,9,144,0.01,0.1,5,0.317465235,0.682534765,1.059815407,0.5
5,16,16,200,0.1,l2,0.5,0.5,7,112,0.01,0.1,5,0.317472812,0.682527188,1.060229814,0.50672502
5,16,16,100,0.2,l1,0.9,0.9,9,144,0.01,0.1,5,0.317537393,0.682462607,1.05959043,0.5
5,16,16,100,0.2,l1,0.9,0.9,3,48,0.01,0.1,5,0.317541373,0.682458627,1.059135388,0.5
5,16,16,100,0.2,l1,0.5,0.5,1,16,1,10,5,0.31772242,0.68227758,1.058573605,0.507590696
5,16,16,100,0.2,l1,0.5,0.5,7,112,0.1,1,5,0.317745938,0.682254062,1.060902684,0.513925627
9,64,64,100,0.2,l1,0.9,0.9,3,48,1,10,5,0.317789367,0.682210633,1.10796827,0.507590696
5,16,16,100,0.2,l2,0.5,0.5,1,16,1,10,5,0.317808894,0.682191106,1.058573605,0.506254776
9,64,64,100,0.2,l2,0.9,0.9,3,48,1,10,5,0.317870708,0.682129292,1.10796827,0.506254776
5,16,16,200,0.1,l2,0.7,0.7,7,112,0.01,0.1,5,0.317897093,0.682102907,1.059882188,0.50672502
5,16,16,100,0.2,l1,0.7,0.7,9,144,0.01,0.1,5,0.318095047,0.681904953,1.059540626,0.5
5,16,16,100,0.2,l2,0.7,0.7,7,112,0.01,0.1,5,0.31811058,0.68188942,1.059966284,0.50672502
5,16,16,100,0.2,l1,0.5,0.5,9,144,0.01,0.1,5,0.318606648,0.681393352,1.059642492,0.5
5,16,16,100,0.2,l2,0.5,0.5,7,112,0.1,1,5,0.318630735,0.681369265,1.060902684,0.506313556
5,16,16,100,0.2,l1,0.9,0.9,7,112,0.01,0.1,5,0.319215003,0.680784997,1.059950243,0.5
5,16,16,100,0.2,l1,0.7,0.7,7,112,0.1,1,5,0.31938475,0.68061525,1.059959013,0.513925627
5,16,16,200,0.1,l1,0.5,0.5,5,80,0.01,0.1,5,0.31946692,0.68053308,1.059708053,0.5
5,16,16,200,0.1,l1,0.9,0.9,7,112,0.1,1,5,0.319674975,0.680325025,1.060100137,0.513925627
5,16,16,200,0.1,l1,0.7,0.7,7,112,0.1,1,5,0.319889974,0.680110026,1.059868898,0.513925627
5,16,16,200,0.1,l1,0.5,0.5,7,112,0.1,1,5,0.319937685,0.680062315,1.060295489,0.513925627
5,16,16,200,0.1,l2,0.7,0.7,9,144,0.01,0.1,5,0.319970252,0.680029748,1.059879365,0.50672502
5,16,16,100,0.2,l1,0.9,0.9,5,80,0.01,0.1,5,0.320050109,0.679949891,1.058886619,0.5
5,16,16,100,0.2,l1,0.5,0.5,5,80,0.01,0.1,5,0.320070738,0.679929262,1.059884659,0.5
5,16,16,100,0.2,l2,0.5,0.5,3,48,0.01,0.1,5,0.32012286,0.67987714,1.059446177,0.50672502
5,16,16,200,0.1,l1,0.9,0.9,5,80,0.01,0.1,5,0.320265254,0.679734746,1.059473196,0.5
5,16,16,200,0.1,l2,0.9,0.9,3,48,0.01,0.1,5,0.320402071,0.679597929,1.059213055,0.50672502
5,16,16,200,0.1,l2,0.9,0.9,9,144,0.01,0.1,5,0.320484291,0.679515709,1.059932302,0.50672502
5,16,16,200,0.1,l2,0.9,0.9,7,112,0.1,1,5,0.320496696,0.679503304,1.060100137,0.506313556
5,16,16,100,0.2,l2,0.7,0.7,7,112,0.1,1,5,0.320541694,0.679458306,1.059959013,0.506313556
5,16,16,100,0.2,l2,0.9,0.9,9,144,0.01,0.1,5,0.320636669,0.679363331,1.05959043,0.50672502
5,16,16,200,0.1,l1,0.9,0.9,7,112,1,10,5,0.320671826,0.679328174,1.059883639,0.507590696
5,16,16,200,0.1,l1,0.5,0.5,7,112,1,10,5,0.320679988,0.679320012,1.060451394,0.507590696
5,16,16,200,0.1,l2,0.5,0.5,9,144,0.01,0.1,5,0.32068753,0.67931247,1.059815407,0.50672502
5,16,16,200,0.1,l2,0.5,0.5,3,48,0.01,0.1,5,0.320728125,0.679271875,1.059473228,0.50672502
5,16,16,200,0.1,l2,0.9,0.9,7,112,1,10,5,0.320746333,0.679253667,1.059883639,0.506254776
5,16,16,200,0.1,l2,0.7,0.7,7,112,0.1,1,5,0.320752916,0.679247084,1.059868898,0.506313556
5,16,16,200,0.1,l2,0.5,0.5,7,112,0.1,1,5,0.320759211,0.679240789,1.060295489,0.506313556
5,16,16,200,0.1,l2,0.5,0.5,7,112,1,10,5,0.320759754,0.679240246,1.060451394,0.506254776
5,16,16,200,0.1,l1,0.7,0.7,5,80,0.01,0.1,5,0.320880261,0.679119739,1.059490095,0.5
5,16,16,200,0.1,l2,0.7,0.7,3,48,0.01,0.1,5,0.320900557,0.679099443,1.05919509,0.50672502
5,16,16,200,0.1,l1,0.7,0.7,7,112,1,10,5,0.321024491,0.678975509,1.060018131,0.507590696
5,16,16,200,0.1,l2,0.7,0.7,7,112,1,10,5,0.321101878,0.678898122,1.060018131,0.506254776
5,16,16,100,0.2,l2,0.9,0.9,3,48,0.01,0.1,5,0.321320044,0.678679956,1.059135388,0.50672502
5,16,16,100,0.2,l2,0.7,0.7,3,48,0.01,0.1,5,0.321320755,0.678679245,1.059093252,0.50672502
5,16,16,100,0.2,l1,0.7,0.7,5,80,0.01,0.1,5,0.32150168,0.67849832,1.059005919,0.5
5,16,16,200,0.1,l1,0.7,0.7,9,144,0.1,1,5,0.321572298,0.678427702,1.059932779,0.513925627
5,16,16,100,0.2,l2,0.9,0.9,7,112,0.01,0.1,5,0.321787243,0.678212757,1.059950243,0.50672502
5,16,16,200,0.1,l1,0.9,0.9,3,48,0.1,1,5,0.321900545,0.678099455,1.059199058,0.513925627
5,16,16,100,0.2,l1,0.7,0.7,7,112,1,10,5,0.32192285,0.67807715,1.05988367,0.507590696
5,16,16,200,0.1,l1,0.5,0.5,9,144,0.1,1,5,0.321934399,0.678065601,1.059983024,0.513925627
5,16,16,100,0.2,l2,0.7,0.7,7,112,1,10,5,0.322002954,0.677997046,1.05988367,0.506254776
5,16,16,100,0.2,l1,0.9,0.9,7,112,0.1,1,5,0.322011635,0.677988365,1.059949719,0.513925627
5,16,16,200,0.1,l1,0.9,0.9,9,144,0.1,1,5,0.322014035,0.677985965,1.059768327,0.513925627
5,16,16,100,0.2,l2,0.7,0.7,9,144,0.01,0.1,5,0.322109575,0.677890425,1.059540626,0.50672502
5,16,16,100,0.2,l1,0.5,0.5,3,48,1,10,5,0.322427388,0.677572612,1.0593808,0.507590696
5,16,16,200,0.1,l2,0.7,0.7,9,144,0.1,1,5,0.322441904,0.677558096,1.059932779,0.506313556
5,16,16,200,0.1,l1,0.7,0.7,3,48,0.1,1,5,0.322592504,0.677407496,1.059079305,0.513925627
5,16,16,100,0.2,l2,0.5,0.5,3,48,1,10,5,0.322775689,0.677224311,1.0593808,0.506254776
5,16,16,100,0.2,l1,0.9,0.9,9,144,1,10,5,0.322791682,0.677208318,1.059282604,0.507590696
5,16,16,200,0.1,l2,0.9,0.9,3,48,0.1,1,5,0.322807167,0.677192833,1.059199058,0.506313556
5,16,16,100,0.2,l2,0.9,0.9,9,144,1,10,5,0.32287737,0.67712263,1.059282604,0.506254776
5,16,16,100,0.2,l2,0.9,0.9,7,112,0.1,1,5,0.322886318,0.677113682,1.059949719,0.506313556
5,16,16,200,0.1,l1,0.9,0.9,3,48,1,10,5,0.322905725,0.677094275,1.059305971,0.507590696
5,16,16,200,0.1,l2,0.9,0.9,3,48,1,10,5,0.322996,0.677004,1.059305971,0.506254776
5,16,16,100,0.2,l2,0.5,0.5,9,144,0.01,0.1,5,0.323005583,0.676994417,1.059642492,0.50672502
5,16,16,100,0.2,l1,0.5,0.5,7,112,1,10,5,0.323036042,0.676963958,1.060342882,0.507590696
5,16,16,100,0.2,l1,0.5,0.5,3,48,0.1,1,5,0.323043098,0.676956902,1.059683224,0.513925627
5,16,16,100,0.2,l1,0.7,0.7,9,144,1,10,5,0.323114695,0.676885305,1.059448735,0.507590696
5,16,16,100,0.2,l2,0.5,0.5,7,112,1,10,5,0.3231262,0.6768738,1.060342882,0.506254776
5,16,16,200,0.1,l2,0.5,0.5,9,144,0.1,1,5,0.323179294,0.676820706,1.059983024,0.506313556
5,16,16,100,0.2,l2,0.7,0.7,9,144,1,10,5,0.32319655,0.67680345,1.059448735,0.506254776
5,16,16,200,0.1,l1,0.5,0.5,3,48,0.1,1,5,0.323275697,0.676724303,1.059479668,0.513925627
5,16,16,200,0.1,l2,0.9,0.9,9,144,0.1,1,5,0.323286582,0.676713418,1.059768327,0.506313556
5,16,16,100,0.2,l1,0.9,0.9,9,144,0.1,1,5,0.32332174,0.676683826,1.059481302,0.513925627
5,16,16,200,0.1,l1,0.9,0.9,9,144,1,10,5,0.323408027,0.676591973,1.059816626,0.507590696
5,16,16,200,0.1,l1,0.7,0.7,9,144,1,10,5,0.323408481,0.676591519,1.059676045,0.507590696
5,16,16,100,0.2,l2,0.9,0.9,5,80,0.01,0.1,5,0.323411179,0.676588821,1.058886619,0.50672502
5,16,16,100,0.2,l1,0.9,0.9,3,48,0.1,1,5,0.323432504,0.676567496,1.058933334,0.513925627
5,16,16,200,0.1,l2,0.9,0.9,5,80,0.01,0.1,5,0.323498855,0.676501145,1.059473196,0.50672502
5,16,16,200,0.1,l2,0.7,0.7,9,144,1,10,5,0.323500003,0.676499997,1.059676045,0.506254776
5,16,16,200,0.1,l2,0.7,0.7,3,48,0.1,1,5,0.32350211,0.67649789,1.059079305,0.506313556
5,16,16,200,0.1,l1,0.5,0.5,3,48,1,10,5,0.323553797,0.676446203,1.059522165,0.507590696
5,16,16,100,0.2,l1,0.7,0.7,9,144,0.1,1,5,0.323567324,0.676432676,1.05954864,0.513925627
5,16,16,200,0.1,l2,0.5,0.5,5,80,0.01,0.1,5,0.323608496,0.676391504,1.059708053,0.50672502
5,16,16,200,0.1,l2,0.5,0.5,3,48,1,10,5,0.323647195,0.676352805,1.059522165,0.506254776
5,16,16,100,0.2,l1,0.9,0.9,7,112,1,10,5,0.323695952,0.676304048,1.060306079,0.507590696
5,16,16,200,0.1,l2,0.9,0.9,9,144,1,10,5,0.323767339,0.676232661,1.059816626,0.506254776
5,16,16,100,0.2,l1,0.7,0.7,3,48,0.1,1,5,0.32378442,0.67621558,1.058881255,0.513925627
5,16,16,100,0.2,l2,0.9,0.9,7,112,1,10,5,0.32379024,0.67620976,1.060306079,0.506254776
5,16,16,200,0.1,l1,0.5,0.5,9,144,1,10,5,0.323821319,0.676178681,1.060007059,0.507590696
5,16,16,200,0.1,l2,0.7,0.7,5,80,0.01,0.1,5,0.323901635,0.676098365,1.059490095,0.50672502
5,16,16,200,0.1,l2,0.5,0.5,9,144,1,10,5,0.323906674,0.676093326,1.060007059,0.506254776
5,16,16,100,0.2,l2,0.5,0.5,3,48,0.1,1,5,0.323929185,0.676070815,1.059683224,0.506313556
5,16,16,200,0.1,l1,0.7,0.7,3,48,1,10,5,0.324089904,0.675910096,1.059310189,0.507590696
5,16,16,200,0.1,l2,0.7,0.7,3,48,1,10,5,0.324181876,0.675818124,1.059310189,0.506254776
5,16,16,200,0.1,l2,0.5,0.5,3,48,0.1,1,5,0.324191631,0.675808369,1.059479668,0.506313556
5,16,16,100,0.2,l2,0.9,0.9,9,144,0.1,1,5,0.324219019,0.675780981,1.059481302,0.506313556
5,16,16,100,0.2,l2,0.5,0.5,5,80,0.01,0.1,5,0.324265465,0.675734535,1.059884659,0.50672502
5,16,16,100,0.2,l1,0.5,0.5,9,144,0.1,1,5,0.324450254,0.675549746,1.059493685,0.513925627
5,16,16,100,0.2,l2,0.7,0.7,9,144,0.1,1,5,0.324617081,0.675382919,1.05954864,0.506313556
5,16,16,100,0.2,l2,0.9,0.9,3,48,0.1,1,5,0.324661549,0.675338451,1.058933334,0.506313556
5,16,16,200,0.1,l1,0.9,0.9,5,80,0.1,1,5,0.324729308,0.675270692,1.059462307,0.513925627
5,16,16,100,0.2,l1,0.9,0.9,3,48,1,10,5,0.324731952,0.675268048,1.059044785,0.507590696
5,16,16,100,0.2,l2,0.9,0.9,3,48,1,10,5,0.32481286,0.67518714,1.059044785,0.506254776
5,16,16,100,0.2,l2,0.7,0.7,5,80,0.01,0.1,5,0.324902353,0.675097647,1.059005919,0.50672502
5,16,16,100,0.2,l2,0.7,0.7,3,48,0.1,1,5,0.324920917,0.675079083,1.058881255,0.506313556
5,16,16,100,0.2,l2,0.5,0.5,9,144,0.1,1,5,0.325401123,0.674598877,1.059493685,0.506313556
5,16,16,100,0.2,l1,0.9,0.9,5,80,0.1,1,5,0.325535472,0.674464528,1.058879342,0.513925627
5,16,16,100,0.2,l1,0.5,0.5,9,144,1,10,5,0.325589524,0.674410476,1.059605898,0.507590696
5,16,16,200,0.1,l1,0.7,0.7,5,80,0.1,1,5,0.325598521,0.674401479,1.059478383,0.513925627
5,16,16,200,0.1,l2,0.9,0.9,5,80,0.1,1,5,0.325632082,0.674367918,1.059462307,0.506313556
5,16,16,100,0.2,l2,0.5,0.5,9,144,1,10,5,0.325668413,0.674331587,1.059605898,0.506254776
5,16,16,200,0.1,l1,0.5,0.5,5,80,0.1,1,5,0.325944474,0.674055526,1.05970244,0.513925627
5,16,16,100,0.2,l1,0.7,0.7,3,48,1,10,5,0.325963546,0.674036454,1.059545773,0.507590696
5,16,16,100,0.2,l1,0.7,0.7,5,80,0.1,1,5,0.32598051,0.67401949,1.059212455,0.513925627
5,16,16,100,0.2,l2,0.7,0.7,3,48,1,10,5,0.326051876,0.673948124,1.059545773,0.506254776
5,16,16,200,0.1,l1,0.7,0.7,5,80,1,10,5,0.326126565,0.673873435,1.059205817,0.507590696
5,16,16,200,0.1,l2,0.7,0.7,5,80,1,10,5,0.326212631,0.673787369,1.059205817,0.506254776
5,16,16,100,0.2,l2,0.9,0.9,5,80,0.1,1,5,0.326238255,0.673761745,1.058879342,0.506313556
5,16,16,200,0.1,l1,0.9,0.9,5,80,1,10,5,0.32632859,0.673683141,1.059243349,0.507590696
5,16,16,200,0.1,l2,0.9,0.9,5,80,1,10,5,0.326402309,0.673597691,1.059243349,0.506254776
5,16,16,100,0.2,l1,0.5,0.5,5,80,0.1,1,5,0.326420252,0.673579748,1.059870706,0.513925627
5,16,16,100,0.2,l1,0.7,0.7,5,80,1,10,5,0.326534479,0.673465521,1.058957571,0.507590696
5,16,16,100,0.2,l2,0.7,0.7,5,80,1,10,5,0.326628353,0.673371647,1.058957571,0.506254776
5,16,16,200,0.1,l1,0.5,0.5,5,80,1,10,5,0.326859241,0.673140759,1.059403321,0.507590696
5,16,16,200,0.1,l2,0.5,0.5,5,80,0.1,1,5,0.326874524,0.673125476,1.05970244,0.506313556
5,16,16,200,0.1,l2,0.7,0.7,5,80,0.1,1,5,0.326929084,0.673070916,1.059478383,0.506313556
5,16,16,200,0.1,l2,0.5,0.5,5,80,1,10,5,0.326945084,0.673054916,1.059403321,0.506254776
5,16,16,100,0.2,l2,0.7,0.7,5,80,0.1,1,5,0.327002763,0.672997237,1.059212455,0.506313556
5,16,16,100,0.2,l1,0.5,0.5,5,80,1,10,5,0.327470753,0.672529247,1.059541457,0.507590696
5,16,16,100,0.2,l2,0.5,0.5,5,80,0.1,1,5,0.327473373,0.672526627,1.059870706,0.506313556
5,16,16,100,0.2,l2,0.5,0.5,5,80,1,10,5,0.327931518,0.672068482,1.059541457,0.506254776
5,16,16,100,0.2,l1,0.9,0.9,5,80,1,10,5,0.328119926,0.671880074,1.058749106,0.507590696
5,16,16,100,0.2,l2,0.9,0.9,5,80,1,10,5,0.32821791,0.67178209,1.058749106,0.506254776
