max_depth_XGB,reg_lambda_XGB,num_iterations_LGB,n_estimators_XGB,learning_rate_LGB,learning_rate_XGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,max_bin_LGB,max_depth_LGB,reg_alpha_LGB,reg_alpha_XGB,degree,mse,r2
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,10,0.115132985,0.884867015
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,10,0.1151348,0.8848652
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,10,0.115184393,0.884815607
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.115273908,0.884726092
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,10,0.115296406,0.884703594
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,10,0.11538855,0.88461145
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.115410891,0.884589109
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,10,0.115446971,0.884553029
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,10,0.115459623,0.884540377
5,5,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.1154616,0.8845384
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.115490686,0.884509314
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.115534031,0.884465969
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.115556667,0.884443333
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.115675019,0.884324981
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.115699866,0.884300134
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,10,0.115775747,0.884224253
7,7,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,48,80,7,1,1,10,0.115838073,0.884161927
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,10,0.115863844,0.884136156
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.115918707,0.884081293
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,10,0.115968413,0.884031587
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,10,0.115991636,0.884008364
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,10,0.116049858,0.883950142
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.116057228,0.883942772
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.116075407,0.883924593
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.116079446,0.883920554
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,10,0.116143165,0.883856835
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,1,1,10,0.116158386,0.883841614
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.116178894,0.883821106
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.116213712,0.883786288
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,10,0.116232856,0.883767144
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.116248914,0.883751086
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,10,0.116259952,0.883740048
7,7,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,10,0.116297004,0.883702996
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.116360642,0.883639358
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.116363098,0.883636902
9,9,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.116519369,0.883480631
7,7,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,10,0.116538674,0.883461326
5,5,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.116549562,0.883450438
5,5,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.116582311,0.883417689
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,10,0.116634079,0.883365921
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,10,0.116679589,0.883320411
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,10,0.116689528,0.883310472
9,9,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.116704964,0.883295036
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.116734054,0.883265946
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.116745606,0.883254394
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,10,0.116856252,0.883143748
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,10,0.11688669,0.88311331
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.11689689,0.88310311
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.116906147,0.883093853
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,10,0.116944779,0.883055221
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,1,1,10,0.116983222,0.883016778
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,10,0.116989939,0.883010061
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,10,0.117086272,0.882913728
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,10,0.11714307,0.88285693
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,10,0.117188073,0.882811927
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,10,0.117202226,0.882797774
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,48,80,7,1,1,10,0.117212856,0.882787144
7,7,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,10,0.117249113,0.882750887
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.11726526,0.88273474
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.117290348,0.882709652
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.117312318,0.882687682
7,7,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,1,1,10,0.117327341,0.882672659
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.117351031,0.882648969
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,10,0.1173668,0.8826332
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.117463864,0.882536136
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,10,0.117486952,0.882513048
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.117546088,0.882453912
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.117616679,0.882383321
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.117662921,0.882337079
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,10,0.117690756,0.882309244
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.11770294,0.88229706
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.117752917,0.882247083
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,10,0.117758976,0.882241024
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,64,112,9,1,1,10,0.117784193,0.882215807
7,7,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,10,0.117789576,0.882210424
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,10,0.117805795,0.882194205
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,10,0.117841507,0.882158493
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,10,0.117891711,0.882108289
7,7,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,64,112,9,1,1,10,0.117916227,0.882083773
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,10,0.118122803,0.881877197
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,10,0.118137691,0.881862309
5,5,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.118143172,0.881856828
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.118149864,0.881850136
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,10,0.118316674,0.881683326
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,10,0.118324657,0.881675343
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.118334869,0.881665131
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.118356436,0.881643564
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,10,0.118367095,0.881632905
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,80,144,11,1,1,10,0.118368644,0.881631356
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,64,112,9,1,1,10,0.118372203,0.881627797
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,10,0.118410419,0.881589581
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,10,0.118479737,0.881520263
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.118602143,0.881397857
5,5,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.118654666,0.881345334
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,16,16,3,1,1,10,0.118696916,0.881303084
9,9,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,10,0.118787543,0.881212457
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.118880539,0.881119461
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,10,0.11888198,0.88111802
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,10,0.118944447,0.881055553
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.118961493,0.881038507
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,64,112,9,1,1,10,0.118964319,0.881035681
7,7,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.118978651,0.881021349
7,7,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.118990847,0.881009153
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.11900957,0.88099043
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,48,80,7,1,1,10,0.11901034,0.88098966
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.119039734,0.880960266
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,10,0.119042454,0.880957546
5,5,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.119076805,0.880923195
5,5,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.119115357,0.880884643
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.119125818,0.880874182
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,10,0.119131642,0.880868358
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,10,0.119153418,0.880846582
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.119226304,0.880773696
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.119254648,0.880745352
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,64,112,9,1,1,10,0.11926287,0.88073713
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.119319865,0.880680135
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,64,112,9,1,1,10,0.11936727,0.88063273
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,10,0.119379705,0.880620295
5,5,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,1,1,10,0.119468235,0.880531765
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.119525568,0.880474432
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.119578682,0.880421318
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.119588766,0.880411234
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,10,0.119602981,0.880397019
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,1,1,10,0.119704179,0.880295821
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,1,1,10,0.119711607,0.880288393
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,10,0.119722444,0.880277556
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,10,0.119742291,0.880257709
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.119762721,0.880237279
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.119778815,0.880221185
9,9,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.119861844,0.880138156
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,80,144,11,1,1,10,0.119862422,0.880137578
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.119884955,0.880115045
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,16,16,3,1,1,10,0.119955499,0.880044501
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,10,0.119956352,0.880043648
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,10,0.119967209,0.880032791
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,1,1,10,0.119968278,0.880031722
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,10,0.119981164,0.880018836
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,10,0.120010405,0.879989595
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,10,0.120010807,0.879989193
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.12001606,0.87998394
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.120027582,0.879972418
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,1,1,10,0.120124604,0.879875396
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,10,0.120154676,0.879845324
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,64,112,9,1,1,10,0.12024481,0.87975519
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,10,0.120277466,0.879722534
7,7,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,48,80,7,1,1,10,0.120306302,0.879693698
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,10,0.120359429,0.879640571
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.120397945,0.879602055
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,10,0.1204025,0.8795975
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.120456084,0.879543916
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,10,0.120600659,0.879399341
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,10,0.120627377,0.879372623
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,10,0.120631319,0.879368681
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.120643893,0.879356107
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,48,80,7,1,1,10,0.12064562,0.87935438
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,16,16,3,1,1,10,0.120731047,0.879268953
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.120789037,0.879210963
5,5,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,80,144,11,1,1,10,0.120803421,0.879196579
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,16,16,3,0.01,0.01,10,0.120809332,0.879190668
5,5,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,10,0.12083513,0.87916487
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.01,0.01,10,0.120870713,0.879129287
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,10,0.120896151,0.879103849
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,10,0.120998872,0.879001128
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,10,0.121072379,0.878927621
7,7,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,10,0.121080087,0.878919913
5,5,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.121130507,0.878869493
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,10,0.121134754,0.878865246
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,10,0.121179416,0.878820584
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,10,0.12118766,0.87881234
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,10,0.121196569,0.878803431
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,10,0.121262276,0.878737724
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,10,0.121263901,0.878736099
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,48,80,7,1,1,10,0.121301127,0.878698873
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,16,16,3,0.01,0.01,10,0.121303189,0.878696811
9,9,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,10,0.121318315,0.878681685
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,10,0.121322204,0.878677796
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,10,0.121327916,0.878672084
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,10,0.121327971,0.878672029
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,10,0.121368469,0.878631531
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,1,1,10,0.121418612,0.878581388
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,10,0.12147661,0.87852339
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.121495448,0.878504552
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.121512742,0.878487258
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.121561486,0.878438514
7,7,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,1,1,10,0.121660475,0.878339525
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,64,112,9,1,1,10,0.121683965,0.878316035
9,9,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,10,0.12171024,0.87828976
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,16,16,3,1,1,10,0.121729124,0.878270876
9,9,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,10,0.121734461,0.878265539
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,1,1,10,0.121754388,0.878245612
7,7,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,10,0.121757973,0.878242027
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,64,112,9,1,1,10,0.121817885,0.878182115
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.121828742,0.878171258
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,16,16,3,1,1,10,0.121839295,0.878160705
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,10,0.121843021,0.878156979
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,48,80,7,1,1,10,0.121902328,0.878097672
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,48,80,7,1,1,10,0.121923874,0.878076126
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,48,80,7,1,1,10,0.121932105,0.878067895
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,10,0.121959647,0.878040353
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,64,112,9,1,1,10,0.121999102,0.878000898
5,5,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,64,112,9,1,1,10,0.122025028,0.877974972
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,10,0.122025998,0.877974002
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,32,48,5,1,1,10,0.122034592,0.877965408
7,7,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,10,0.122074691,0.877925309
9,9,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,1,1,10,0.122141149,0.877858851
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,48,80,7,1,1,10,0.12214389,0.87785611
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,10,0.122222665,0.877777335
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,10,0.122306316,0.877693684
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,10,0.122308117,0.877691883
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,10,0.122336242,0.877663758
5,5,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,1,1,10,0.122342187,0.877657813
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,10,0.122358728,0.877641272
9,9,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,1,1,10,0.122412082,0.877587918
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,10,0.12241767,0.87758233
