max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,min_samples_split_random,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,max_features_random,max_samples_random,max_depth_random,max_bin_LGB,min_samples_leaf_random,reg_alpha,degree,mse,r2,mse_y,auc_t
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.302307823,0.697692177,1.078615501,0.512237024
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,1,5,0.302340808,0.697659192,1.109487315,0.518833796
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,1,5,0.302357913,0.697642087,1.078963907,0.512237024
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.302367254,0.697632746,1.08875204,0.508573932
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.302428226,0.697571774,1.117328892,0.511852279
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.302432244,0.697567756,1.075645121,0.511456847
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.30245119,0.69754881,1.085043527,0.52767224
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.302465291,0.697534709,1.094965836,0.508531183
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.302468171,0.697531829,1.079697642,0.512514896
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.30247586,0.69752414,1.076451125,0.504910841
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.302513243,0.697486757,1.082776588,0.52767224
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.302622215,0.697377785,1.080515148,0.518833796
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,1,5,0.302640246,0.697359754,1.089055514,0.519809017
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.302666849,0.697333151,1.074920378,0.515590183
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,1,5,0.302713375,0.697286625,1.074185772,0.508573932
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,1,5,0.302734455,0.697265545,1.081870824,0.518833796
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,1,5,0.302734455,0.697265545,1.080827275,0.518833796
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.302755136,0.697244864,1.084596457,0.504910841
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,1,5,0.302766195,0.697233805,1.087661623,0.511109508
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.302789692,0.697210308,1.091547466,0.512237024
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,1,5,0.302813501,0.697186499,1.085100486,0.511109508
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,1,5,0.302822803,0.697177197,1.080257131,0.519809017
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.302862226,0.697137774,1.100430253,0.508573932
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,1,5,0.302874866,0.697125134,1.093161243,0.512514896
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.302881991,0.697118009,1.083742971,0.504910841
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.302895426,0.697104574,1.088058974,0.512514896
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,1,5,0.30290566,0.69709434,1.077879242,0.512514896
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,1,5,0.30290566,0.69709434,1.076773457,0.512514896
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.302906974,0.697093026,1.082498696,0.512514896
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,1,5,0.302914195,0.697085805,1.07474942,0.510783544
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,1,5,0.302974367,0.697025633,1.082813698,0.504910841
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.303000324,0.696999676,1.116288115,0.508531183
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.303035963,0.696964037,1.08296777,0.512514896
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.303039612,0.696960388,1.113030714,0.511852279
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.30309116,0.69690884,1.078934601,0.519809017
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.303098044,0.696901956,1.073921721,0.515069174
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,1,5,0.303122257,0.696877743,1.11558204,0.517361612
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.303124941,0.696875059,1.080044941,0.505683002
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.303124941,0.696875059,1.079762238,0.505683002
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,5,0.303165618,0.696834382,1.091785474,0.52767224
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,1,5,0.303169835,0.696830165,1.09266859,0.517361612
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.303182263,0.696817737,1.08534553,0.52767224
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.303183534,0.696816466,1.137821652,0.508531183
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.303193029,0.696806971,1.135091543,0.508531183
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,1,5,0.303210422,0.696789578,1.078540304,0.511852279
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,1,5,0.303210422,0.696789578,1.077160034,0.511852279
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.303219838,0.696780162,1.08275857,0.504910841
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,1,5,0.303247007,0.696752993,1.096831022,0.517361612
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.303261205,0.696738795,1.073102599,0.510783544
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.303291567,0.696708433,1.082116982,0.512514896
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,1,5,0.303300966,0.696699034,1.103743029,0.518833796
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.303308697,0.696691303,1.085827309,0.515590183
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.303313358,0.696686642,1.096489331,0.512514896
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.303445551,0.696554449,1.088048883,0.511852279
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.303465277,0.696534723,1.081166259,0.510783544
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.303476302,0.696523698,1.118566847,0.511109508
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.303477092,0.696522908,1.077892133,0.512237024
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.303477092,0.696522908,1.073874276,0.512237024
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.303496287,0.696503713,1.07968597,0.505683002
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.303496287,0.696503713,1.083466021,0.505683002
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.303540577,0.696459423,1.087026768,0.508531183
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.303579602,0.696420398,1.075519756,0.511852279
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.303594457,0.696405543,1.075553263,0.512237024
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.303644875,0.696355125,1.078545581,0.518833796
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.303696346,0.696303654,1.082907714,0.517361612
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,1,5,0.303698115,0.696301885,1.103263766,0.511852279
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.303701967,0.696298033,1.077634062,0.512514896
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,1,5,0.303727574,0.696272426,1.101839113,0.515590183
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,1,5,0.303747205,0.696252795,1.077877883,0.510783544
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.303761118,0.696238882,1.077805452,0.508573932
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.3037916,0.6962084,1.078540903,0.505683002
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,1,5,0.303793698,0.696206302,1.083595182,0.517361612
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.303802535,0.696197465,1.102075173,0.515590183
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,1,5,0.303815437,0.696184563,1.095772046,0.504910841
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.303845028,0.696154972,1.080770289,0.511456847
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.303865702,0.696134298,1.076543511,0.504910841
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.303865702,0.696134298,1.077454792,0.504910841
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.303882693,0.696117307,1.099402961,0.511852279
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.303928508,0.696071492,1.110785047,0.518833796
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.303950035,0.696049965,1.124626757,0.512237024
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.303979101,0.696020899,1.088433312,0.518833796
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.304027434,0.695972566,1.103153508,0.505683002
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.304077922,0.695922078,1.07886225,0.515069174
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,1,5,0.304080205,0.695919795,1.093137365,0.511456847
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,1,5,0.304126928,0.695873072,1.092155583,0.512237024
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.304189699,0.695810301,1.080888866,0.515069174
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,1,5,0.304205505,0.695794495,1.09356414,0.52767224
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,1,5,0.304218139,0.695781861,1.07357069,0.512237024
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,1,5,0.304230719,0.695769281,1.114788393,0.505683002
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,1,5,0.304233315,0.695766685,1.075544657,0.511456847
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,1,5,0.304243113,0.695756887,1.092187114,0.515069174
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,1,5,0.304248501,0.695751499,1.079227402,0.518833796
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,1,5,0.304251421,0.695748579,1.079685925,0.52767224
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,1,5,0.304270778,0.695729222,1.090887154,0.518833796
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.304302984,0.695697016,1.090968474,0.518833796
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.30432176,0.69567824,1.074013234,0.515590183
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.304347302,0.695652698,1.076174557,0.511852279
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.304363397,0.695636603,1.107986891,0.518833796
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.30437826,0.69562174,1.08946986,0.517361612
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,1,5,0.304393888,0.695606112,1.080225063,0.512514896
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,1,5,0.304451616,0.695548384,1.087874335,0.511852279
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.304453433,0.695546567,1.081353263,0.512237024
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.304453433,0.695546567,1.075308964,0.512237024
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,1,5,0.304481541,0.695518459,1.090254083,0.518833796
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,1,5,0.304512807,0.695487193,1.088378766,0.518833796
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.304518604,0.695481396,1.078297394,0.510783544
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,1,5,0.304518926,0.695481074,1.084155348,0.517361612
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,1,5,0.304533363,0.695466637,1.075687863,0.52767224
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,1,5,0.304557015,0.695442985,1.093614695,0.517361612
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.304593059,0.695406941,1.113336863,0.505683002
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.304601442,0.695398558,1.081213614,0.52767224
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.3046115,0.6953885,1.094078813,0.505683002
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,1,5,0.304619907,0.695380093,1.077443282,0.511109508
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.304671369,0.695328631,1.100868987,0.52767224
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.304751767,0.695248233,1.084191037,0.517361612
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.304763108,0.695236892,1.076897841,0.518833796
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,1,5,0.304821394,0.695178606,1.083961223,0.519809017
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.304833028,0.695166972,1.091904471,0.511852279
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.304836931,0.695163069,1.11273142,0.511852279
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.304874868,0.695125132,1.079634137,0.504910841
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.304878341,0.695121659,1.075317828,0.512514896
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.304903749,0.695096251,1.084663783,0.504910841
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,1,5,0.304977674,0.695022326,1.091609992,0.505683002
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.304980471,0.695019529,1.099321632,0.510783544
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.305027431,0.694972569,1.081535376,0.515069174
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.305056135,0.694943865,1.076993164,0.508531183
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.305079131,0.694920869,1.107890587,0.511531659
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,1,5,0.305109554,0.694890446,1.1047808,0.505683002
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.305152797,0.694847203,1.131146307,0.518833796
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.305163098,0.694836902,1.084404426,0.517361612
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.305188711,0.694811289,1.077666119,0.52767224
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,1,5,0.305190532,0.694809468,1.07504216,0.511852279
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.305199595,0.694800405,1.078826939,0.52767224
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.305199595,0.694800405,1.078750015,0.52767224
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,1,5,0.305228608,0.694771392,1.075515877,0.510783544
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,1,5,0.305274961,0.694725039,1.077102046,0.508531183
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.305295621,0.694704379,1.078031108,0.511456847
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.305295621,0.694704379,1.076273782,0.511456847
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.305310505,0.694689495,1.084272492,0.511456847
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.305333363,0.694666637,1.084496445,0.510783544
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,1,5,0.305411998,0.694588002,1.100247502,0.510783544
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,1,5,0.305423992,0.694576008,1.147383855,0.508531183
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.305446159,0.694553841,1.090826248,0.52767224
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.30546568,0.69453432,1.075068904,0.511852279
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,1,5,0.30546613,0.69453387,1.076684359,0.515069174
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,1,5,0.305476713,0.694523287,1.090984667,0.515590183
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,1,5,0.305526032,0.694473968,1.076585526,0.504910841
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.305540753,0.694459247,1.080436973,0.519809017
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.305540753,0.694459247,1.079220047,0.519809017
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,5,0.305605767,0.694394233,1.099948254,0.511531659
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,1,5,0.305612575,0.694387425,1.103014778,0.519370835
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.30562866,0.69437134,1.087472046,0.510783544
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.305679402,0.694320598,1.088747416,0.508531183
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.305713308,0.694286692,1.074367431,0.504910841
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,5,0.30579038,0.69420962,1.125624754,0.518833796
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.305810754,0.694189246,1.084432217,0.512237024
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.305823397,0.694176603,1.122109047,0.508531183
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,1,5,0.305842057,0.694157943,1.081141446,0.519809017
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,1,5,0.305842057,0.694157943,1.078473835,0.519809017
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,1,5,0.305850116,0.694149884,1.087532185,0.505683002
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.305861963,0.694138037,1.083505507,0.511456847
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.305906788,0.694093212,1.077364523,0.504910841
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.305906788,0.694093212,1.078405789,0.504910841
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,1,5,0.305962523,0.694037477,1.076722133,0.519370835
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,5,0.306001984,0.693998016,1.141751521,0.511109508
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,1,5,0.306002422,0.693997578,1.078663784,0.508531183
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.306012389,0.693987611,1.092646203,0.511531659
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,5,0.30603889,0.69396111,1.134739745,0.511109508
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.306045398,0.693954602,1.097687833,0.517361612
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,1,5,0.306055134,0.693944866,1.076662309,0.510783544
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,1,5,0.306055134,0.693944866,1.078098406,0.510783544
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.306073717,0.693926283,1.075292175,0.511852279
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,1,5,0.306081738,0.693918262,1.083655225,0.511852279
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.306085335,0.693914665,1.075328251,0.508531183
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,1,5,0.306085918,0.693914082,1.077607771,0.515590183
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,1,5,0.306085918,0.693914082,1.077436109,0.515590183
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.306220322,0.693779678,1.113165655,0.518833796
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.306242182,0.693757818,1.105800987,0.511852279
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,1,5,0.306253941,0.693746059,1.082410281,0.511456847
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,1,5,0.306258969,0.693741031,1.101184678,0.511531659
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,1,5,0.306263987,0.693736013,1.076193744,0.512237024
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,1,5,0.306263987,0.693736013,1.077826926,0.512237024
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,1,5,0.306273743,0.693726257,1.078026757,0.519809017
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.306274788,0.693725212,1.088874493,0.511852279
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.306275423,0.693724577,1.076590387,0.511456847
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.306275423,0.693724577,1.075576667,0.511456847
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,1,5,0.306280121,0.693719879,1.077471038,0.52767224
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.306284707,0.693715293,1.089143286,0.508531183
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.306288658,0.693711342,1.07701345,0.508531183
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.306317803,0.693682197,1.097957153,0.517361612
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,1,5,0.306319834,0.693680166,1.075903022,0.508573932
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,1,5,0.306319834,0.693680166,1.0747567,0.508573932
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,1,5,0.306345385,0.693654615,1.097675197,0.511456847
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.306348292,0.693651708,1.093274962,0.511456847
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.306361292,0.693638708,1.083586666,0.511852279
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.306367688,0.693632312,1.079599118,0.510783544
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.306367688,0.693632312,1.077409133,0.510783544
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.306383037,0.693616963,1.091665784,0.511531659
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,1,5,0.306404066,0.693595934,1.074449268,0.515590183
