eps_lasso,n_alphas_lasso,num_iterations_LGB,learning_rate_LGB,reg_lambda_LGB,min_child_samples_LGB,num_leaves_LGB,colsample_bytree_LGB,subsample_LGB,max_depth_LGB,max_bin_LGB,reg_alpha_LGB,degree,mse,r2
0.0001,450,200,0.1,5,48,48,0.9,0.9,5,80,0.01,5,0.34506222234407163,0.6549377776559284
0.01,350,200,0.1,3,16,16,0.5,0.5,5,80,0.01,5,0.3450842612328391,0.6549157387671609
0.0001,450,200,0.1,3,16,16,0.5,0.5,5,80,0.01,5,0.3450955177221319,0.6549044822778681
0.01,350,200,0.1,7,80,80,0.9,0.9,9,144,0.1,5,0.34511240689416617,0.6548875931058338
0.0001,450,200,0.1,7,80,80,0.9,0.9,9,144,0.1,5,0.3451275307649298,0.6548724692350703
0.01,350,200,0.1,3,16,16,0.7,0.7,3,48,0.1,5,0.34531320983196545,0.6546867901680345
0.0001,450,200,0.1,3,16,16,0.7,0.7,3,48,0.1,5,0.3453323088848185,0.6546676911151815
0.01,350,200,0.1,3,16,16,0.7,0.7,7,112,0.1,5,0.34535562335210374,0.6546443766478962
0.0001,450,200,0.1,3,16,16,0.7,0.7,7,112,0.1,5,0.3453620090056311,0.6546379909943689
0.01,350,100,0.2,7,80,80,0.9,0.9,5,80,0.01,5,0.34543648362408474,0.6545635163759153
0.0001,450,100,0.2,7,80,80,0.9,0.9,5,80,0.01,5,0.34545442183466524,0.6545455781653348
0.01,350,100,0.2,7,80,80,0.7,0.7,7,112,0.1,5,0.3455249402018291,0.6544750597981709
0.0001,450,100,0.2,7,80,80,0.7,0.7,7,112,0.1,5,0.3455422890691352,0.6544577109308648
0.01,350,100,0.2,3,16,16,0.7,0.7,5,80,1.0,5,0.3456639123453929,0.6543360876546072
0.0001,450,100,0.2,3,16,16,0.7,0.7,5,80,1.0,5,0.3456768467693159,0.6543231532306841
0.01,350,200,0.1,5,48,48,0.7,0.7,9,144,1.0,5,0.34571962770598885,0.6542803722940111
0.0001,450,200,0.1,5,48,48,0.7,0.7,9,144,1.0,5,0.34573757438590413,0.6542624256140959
0.01,350,100,0.2,7,80,80,0.5,0.5,7,112,0.1,5,0.3457729953031277,0.6542270046968723
0.0001,450,100,0.2,7,80,80,0.5,0.5,7,112,0.1,5,0.3457908824959027,0.6542091175040974
0.01,350,100,0.2,3,16,16,0.9,0.9,3,48,0.01,5,0.3458001446979303,0.6541998553020697
0.0001,450,100,0.2,3,16,16,0.9,0.9,3,48,0.01,5,0.3458103800880905,0.6541896199119095
0.01,350,100,0.2,7,80,80,0.9,0.9,7,112,0.01,5,0.3460370339717798,0.6539629660282202
0.0001,450,100,0.2,7,80,80,0.9,0.9,7,112,0.01,5,0.34606525571772173,0.6539347442822783
1.0,250,100,0.2,9,112,112,0.7,0.7,5,80,0.01,5,0.3460943562936884,0.6539056437063115
1.0,250,100,0.2,9,112,112,0.5,0.5,9,144,0.1,5,0.34651122455288935,0.6534887754471106
1.0,250,100,0.2,9,112,112,0.9,0.9,7,112,0.1,5,0.3465228253336907,0.6534771746663093
1.0,250,100,0.2,9,112,112,0.9,0.9,5,80,0.01,5,0.34652564683012055,0.6534743531698795
1.0,250,100,0.2,9,112,112,0.9,0.9,7,112,0.01,5,0.3467498780264003,0.6532501219735998
0.01,350,200,0.1,5,48,48,0.7,0.7,5,80,0.01,5,0.3467824794507922,0.6532175205492078
0.0001,450,200,0.1,5,48,48,0.7,0.7,5,80,0.01,5,0.34679500916786377,0.6532049908321362
0.01,350,200,0.1,3,16,16,0.7,0.7,5,80,1.0,5,0.346862278790933,0.653137721209067
0.0001,450,200,0.1,3,16,16,0.7,0.7,5,80,1.0,5,0.34687667339379186,0.6531233266062082
0.01,350,200,0.1,5,48,48,0.5,0.5,9,144,0.01,5,0.34705205484713586,0.6529479451528641
0.0001,450,200,0.1,5,48,48,0.5,0.5,9,144,0.01,5,0.34707050396218336,0.6529294960378167
0.01,350,100,0.2,5,48,48,0.7,0.7,9,144,1.0,5,0.3472472914106743,0.6527527085893257
0.0001,450,100,0.2,5,48,48,0.7,0.7,9,144,1.0,5,0.3472642467269003,0.6527357532730997
1.0,250,100,0.2,9,112,112,0.5,0.5,5,80,0.01,5,0.34740150258664704,0.652598497413353
1.0,250,200,0.1,9,112,112,0.7,0.7,5,80,1.0,5,0.34753106150527857,0.6524689384947214
0.01,350,200,0.1,3,16,16,0.7,0.7,5,80,0.1,5,0.3476911169374376,0.6523088830625624
0.0001,450,200,0.1,3,16,16,0.7,0.7,5,80,0.1,5,0.3477017427707145,0.6522982572292855
0.01,350,200,0.1,3,16,16,0.9,0.9,5,80,1.0,5,0.3477827402975131,0.6522172597024869
0.0001,450,200,0.1,3,16,16,0.9,0.9,5,80,1.0,5,0.3477993788971016,0.6522006211028983
1.0,250,200,0.1,9,112,112,0.7,0.7,9,144,0.01,5,0.34780337559042984,0.6521966244095702
1.0,250,200,0.1,9,112,112,0.9,0.9,5,80,0.1,5,0.3478963194842479,0.6521036805157521
0.01,350,100,0.2,5,48,48,0.5,0.5,9,144,0.01,5,0.34792577452869167,0.6520742254713083
0.0001,450,100,0.2,5,48,48,0.5,0.5,9,144,0.01,5,0.3479374544666354,0.6520625455333646
0.01,350,100,0.2,3,16,16,0.5,0.5,7,112,1.0,5,0.348070545354661,0.651929454645339
0.0001,450,100,0.2,3,16,16,0.5,0.5,7,112,1.0,5,0.3480890138712479,0.6519109861287521
1.0,250,200,0.1,9,112,112,0.7,0.7,9,144,0.1,5,0.3481705867202662,0.6518294132797338
0.01,350,100,0.2,7,80,80,0.9,0.9,9,144,0.01,5,0.3483625139244101,0.6516374860755899
0.01,350,100,0.2,3,16,16,0.5,0.5,7,112,0.01,5,0.34837256759404545,0.6516274324059546
0.0001,450,100,0.2,7,80,80,0.9,0.9,9,144,0.01,5,0.34838108832466513,0.6516189116753348
0.0001,450,100,0.2,3,16,16,0.5,0.5,7,112,0.01,5,0.34838564477457784,0.6516143552254221
0.01,350,100,0.2,5,48,48,0.5,0.5,7,112,0.01,5,0.3484247546645806,0.6515752453354193
0.0001,450,100,0.2,5,48,48,0.5,0.5,7,112,0.01,5,0.348437058807832,0.651562941192168
0.01,350,200,0.1,5,48,48,0.9,0.9,5,80,0.1,5,0.3485678636965087,0.6514321363034913
0.0001,450,200,0.1,5,48,48,0.9,0.9,5,80,0.1,5,0.34858916030239484,0.6514108396976052
0.01,350,200,0.1,3,16,16,0.7,0.7,5,80,0.01,5,0.3485927870442948,0.6514072129557051
0.0001,450,200,0.1,3,16,16,0.7,0.7,5,80,0.01,5,0.34860370856049455,0.6513962914395055
0.01,350,200,0.1,3,16,16,0.5,0.5,9,144,1.0,5,0.3486462366733525,0.6513537633266475
1.0,250,200,0.1,9,112,112,0.9,0.9,5,80,1.0,5,0.34866427726499094,0.6513357227350091
0.01,350,100,0.2,5,48,48,0.7,0.7,7,112,0.01,5,0.3486657046491863,0.6513342953508137
0.0001,450,200,0.1,3,16,16,0.5,0.5,9,144,1.0,5,0.34866876168474253,0.6513312383152574
0.0001,450,100,0.2,5,48,48,0.7,0.7,7,112,0.01,5,0.3486765312043032,0.6513234687956968
0.01,350,100,0.2,3,16,16,0.7,0.7,3,48,1.0,5,0.34870697668231726,0.6512930233176828
0.0001,450,100,0.2,3,16,16,0.7,0.7,3,48,1.0,5,0.3487296620730655,0.6512703379269345
0.01,350,200,0.1,3,16,16,0.5,0.5,7,112,0.1,5,0.34874218849245575,0.6512578115075442
0.0001,450,200,0.1,3,16,16,0.5,0.5,7,112,0.1,5,0.34875199724371897,0.651248002756281
0.01,350,100,0.2,7,80,80,0.7,0.7,9,144,0.1,5,0.3488540608831288,0.6511459391168712
1.0,250,100,0.2,9,112,112,0.9,0.9,5,80,0.1,5,0.34886253812591334,0.6511374618740866
0.0001,450,100,0.2,7,80,80,0.7,0.7,9,144,0.1,5,0.34887481639384943,0.6511251836061506
0.01,350,200,0.1,3,16,16,0.9,0.9,7,112,1.0,5,0.3490915043499594,0.6509084956500406
0.01,350,100,0.2,5,48,48,0.9,0.9,7,112,0.01,5,0.34909437798566206,0.6509056220143379
0.0001,450,100,0.2,5,48,48,0.9,0.9,7,112,0.01,5,0.34910518782483724,0.6508948121751628
0.0001,450,200,0.1,3,16,16,0.9,0.9,7,112,1.0,5,0.34911449332587713,0.6508855066741228
0.01,350,100,0.2,3,16,16,0.5,0.5,9,144,0.01,5,0.3493909114258788,0.6506090885741211
1.0,250,100,0.2,7,80,80,0.9,0.9,7,112,1.0,5,0.3494013097318969,0.6505986902681031
0.0001,450,100,0.2,3,16,16,0.5,0.5,9,144,0.01,5,0.34940555691030356,0.6505944430896964
1.0,250,200,0.1,9,112,112,0.9,0.9,7,112,0.01,5,0.3495207515928147,0.6504792484071853
1.0,250,100,0.2,5,48,48,0.7,0.7,5,80,0.1,5,0.3495435869728328,0.6504564130271673
1.0,250,200,0.1,9,112,112,0.7,0.7,7,112,0.1,5,0.34982498893962855,0.6501750110603715
0.01,350,100,0.2,5,48,48,0.7,0.7,5,80,0.01,5,0.3502823465667328,0.6497176534332672
0.0001,450,100,0.2,5,48,48,0.7,0.7,5,80,0.01,5,0.3502939382939653,0.6497060617060346
0.01,350,200,0.1,3,16,16,0.5,0.5,9,144,0.1,5,0.3503080745004786,0.6496919254995215
0.0001,450,200,0.1,3,16,16,0.5,0.5,9,144,0.1,5,0.350326026789887,0.649673973210113
1.0,250,200,0.1,9,112,112,0.5,0.5,7,112,1.0,5,0.3504085383155901,0.6495914616844098
1.0,250,200,0.1,5,48,48,0.7,0.7,5,80,1.0,5,0.35058110664505027,0.6494188933549497
1.0,250,200,0.1,9,112,112,0.5,0.5,5,80,0.1,5,0.3506769889167656,0.6493230110832344
1.0,250,200,0.1,9,112,112,0.7,0.7,5,80,0.1,5,0.3507717032669241,0.6492282967330759
1.0,250,100,0.2,5,48,48,0.9,0.9,7,112,1.0,5,0.3507986701858757,0.6492013298141244
1.0,250,100,0.2,5,48,48,0.9,0.9,5,80,1.0,5,0.3508227396699452,0.6491772603300547
1.0,250,200,0.1,7,80,80,0.5,0.5,5,80,1.0,5,0.35086665050370675,0.6491333494962932
0.01,350,100,0.2,3,16,16,0.7,0.7,7,112,1.0,5,0.35100664149858984,0.6489933585014102
0.0001,450,100,0.2,3,16,16,0.7,0.7,7,112,1.0,5,0.3510211372085511,0.6489788627914489
1.0,250,100,0.2,3,16,16,0.5,0.5,9,144,0.01,5,0.3511232363073394,0.6488767636926607
1.0,250,200,0.1,7,80,80,0.5,0.5,5,80,0.1,5,0.35114468051628184,0.6488553194837181
0.01,350,200,0.1,5,48,48,0.7,0.7,9,144,0.1,5,0.351158355823455,0.648841644176545
0.0001,450,200,0.1,5,48,48,0.7,0.7,9,144,0.1,5,0.35117755175334425,0.6488224482466558
0.01,350,200,0.1,5,48,48,0.7,0.7,7,112,0.1,5,0.351231334467504,0.648768665532496
0.0001,450,200,0.1,5,48,48,0.7,0.7,7,112,0.1,5,0.3512469878826108,0.6487530121173892
0.01,350,200,0.1,3,16,16,0.9,0.9,5,80,0.01,5,0.3512985168272252,0.6487014831727749
0.0001,450,200,0.1,3,16,16,0.9,0.9,5,80,0.01,5,0.35131490597339204,0.648685094026608
0.01,350,200,0.1,5,48,48,0.9,0.9,9,144,0.1,5,0.351378042362992,0.648621957637008
0.0001,450,200,0.1,5,48,48,0.9,0.9,9,144,0.1,5,0.3513978003775518,0.6486021996224482
1.0,250,100,0.2,9,112,112,0.7,0.7,5,80,1.0,5,0.35143282328186215,0.6485671767181378
1.0,250,100,0.2,9,112,112,0.7,0.7,5,80,0.1,5,0.35153240995065826,0.6484675900493417
1.0,250,100,0.2,9,112,112,0.5,0.5,7,112,0.01,5,0.3515946705816355,0.6484053294183645
0.01,350,200,0.1,5,48,48,0.5,0.5,9,144,0.1,5,0.35163925099149956,0.6483607490085004
0.0001,450,200,0.1,5,48,48,0.5,0.5,9,144,0.1,5,0.3516635576842068,0.6483364423157931
0.01,350,200,0.1,3,16,16,0.9,0.9,7,112,0.1,5,0.35177950604516167,0.6482204939548384
0.0001,450,200,0.1,3,16,16,0.9,0.9,7,112,0.1,5,0.35179210430708835,0.6482078956929116
1.0,250,100,0.2,9,112,112,0.9,0.9,5,80,1.0,5,0.3518710443280238,0.6481289556719763
1.0,250,200,0.1,9,112,112,0.7,0.7,7,112,1.0,5,0.35192981687928343,0.6480701831207165
0.01,350,200,0.1,3,16,16,0.9,0.9,7,112,0.01,5,0.35203573921951914,0.6479642607804809
0.0001,450,200,0.1,3,16,16,0.9,0.9,7,112,0.01,5,0.35204535921929947,0.6479546407807005
1.0,250,200,0.1,9,112,112,0.7,0.7,9,144,1.0,5,0.3520594757921199,0.6479405242078802
0.01,350,100,0.2,3,16,16,0.9,0.9,7,112,1.0,5,0.35212886587914755,0.6478711341208525
0.0001,450,100,0.2,3,16,16,0.9,0.9,7,112,1.0,5,0.35213777963471954,0.6478622203652804
0.01,350,100,0.2,3,16,16,0.9,0.9,5,80,0.01,5,0.3521678113411803,0.6478321886588196
0.0001,450,100,0.2,3,16,16,0.9,0.9,5,80,0.01,5,0.35218947805778955,0.6478105219422104
1.0,250,100,0.2,9,112,112,0.9,0.9,7,112,1.0,5,0.3522026572942234,0.6477973427057766
1.0,250,100,0.2,9,112,112,0.9,0.9,9,144,0.1,5,0.3523981863074579,0.6476018136925421
1.0,250,200,0.1,9,112,112,0.9,0.9,9,144,0.1,5,0.3523991580821401,0.6476008419178598
0.01,350,200,0.1,3,16,16,0.7,0.7,7,112,0.01,5,0.3524204014709236,0.6475795985290764
0.0001,450,200,0.1,3,16,16,0.7,0.7,7,112,0.01,5,0.3524318408356182,0.6475681591643818
0.01,350,100,0.2,5,48,48,0.7,0.7,9,144,0.1,5,0.3524320562087299,0.64756794379127
0.0001,450,100,0.2,5,48,48,0.7,0.7,9,144,0.1,5,0.3524439235730275,0.6475560764269725
0.01,350,100,0.2,3,16,16,0.9,0.9,7,112,0.1,5,0.35251666253086356,0.6474833374691364
0.01,350,100,0.2,3,16,16,0.7,0.7,5,80,0.01,5,0.3525353277727627,0.6474646722272372
0.0001,450,100,0.2,3,16,16,0.9,0.9,7,112,0.1,5,0.35253723039802987,0.6474627696019701
0.0001,450,100,0.2,3,16,16,0.7,0.7,5,80,0.01,5,0.3525523497612847,0.6474476502387153
1.0,250,200,0.1,5,48,48,0.9,0.9,7,112,0.1,5,0.3525747421013405,0.6474252578986595
1.0,250,200,0.1,7,80,80,0.9,0.9,5,80,0.01,5,0.35277011016992077,0.6472298898300792
1.0,250,200,0.1,9,112,112,0.5,0.5,9,144,1.0,5,0.35287824537557216,0.6471217546244279
1.0,250,100,0.2,9,112,112,0.5,0.5,9,144,0.01,5,0.3529132542704007,0.6470867457295992
1.0,250,200,0.1,7,80,80,0.5,0.5,9,144,0.1,5,0.3530045064988044,0.6469954935011957
1.0,250,200,0.1,9,112,112,0.7,0.7,5,80,0.01,5,0.35319453523915006,0.6468054647608499
0.01,350,200,0.1,5,48,48,0.7,0.7,9,144,0.01,5,0.3533317378783476,0.6466682621216524
0.0001,450,200,0.1,5,48,48,0.7,0.7,9,144,0.01,5,0.35334897586165015,0.6466510241383499
0.01,350,100,0.2,5,48,48,0.5,0.5,9,144,0.1,5,0.35336737881166785,0.6466326211883322
0.01,350,200,0.1,3,16,16,0.9,0.9,5,80,0.1,5,0.3533676543303994,0.6466323456696006
0.0001,450,100,0.2,5,48,48,0.5,0.5,9,144,0.1,5,0.35337981505268073,0.6466201849473192
0.0001,450,200,0.1,3,16,16,0.9,0.9,5,80,0.1,5,0.353380318270551,0.646619681729449
1.0,250,200,0.1,9,112,112,0.5,0.5,9,144,0.1,5,0.35340829407738933,0.6465917059226107
1.0,250,100,0.2,9,112,112,0.5,0.5,7,112,1.0,5,0.35348094174270267,0.6465190582572973
1.0,250,200,0.1,7,80,80,0.7,0.7,9,144,0.01,5,0.3534927658175223,0.6465072341824777
1.0,250,100,0.2,5,48,48,0.5,0.5,5,80,0.01,5,0.35355723541752,0.64644276458248
1.0,250,100,0.2,9,112,112,0.7,0.7,7,112,0.1,5,0.35369868993522613,0.6463013100647739
0.01,350,100,0.2,7,80,80,0.9,0.9,7,112,0.1,5,0.35370446971815445,0.6462955302818456
0.0001,450,100,0.2,7,80,80,0.9,0.9,7,112,0.1,5,0.35372236463721196,0.646277635362788
0.01,350,100,0.2,5,48,48,0.9,0.9,9,144,0.1,5,0.353912361927034,0.646087638072966
1.0,250,200,0.1,9,112,112,0.9,0.9,7,112,0.1,5,0.35393107391841144,0.6460689260815886
0.0001,450,100,0.2,5,48,48,0.9,0.9,9,144,0.1,5,0.3539347214440815,0.6460652785559184
0.01,350,100,0.2,3,16,16,0.9,0.9,5,80,0.1,5,0.3540148498522111,0.6459851501477889
0.0001,450,100,0.2,3,16,16,0.9,0.9,5,80,0.1,5,0.35402902471819886,0.6459709752818011
1.0,250,200,0.1,9,112,112,0.9,0.9,5,80,0.01,5,0.3541028901803446,0.6458971098196554
1.0,250,200,0.1,3,16,16,0.7,0.7,5,80,1.0,5,0.35420354347937444,0.6457964565206256
1.0,250,200,0.1,7,80,80,0.9,0.9,7,112,0.01,5,0.3542339913904092,0.6457660086095909
0.01,350,100,0.2,3,16,16,0.7,0.7,9,144,1.0,5,0.3542892056047998,0.6457107943952002
0.0001,450,100,0.2,3,16,16,0.7,0.7,9,144,1.0,5,0.3543093964949177,0.6456906035050822
1.0,250,100,0.2,7,80,80,0.5,0.5,7,112,0.01,5,0.3543538056112586,0.6456461943887414
1.0,250,200,0.1,5,48,48,0.7,0.7,5,80,0.1,5,0.3545246258664579,0.6454753741335422
1.0,250,100,0.2,9,112,112,0.5,0.5,9,144,1.0,5,0.35455968198030957,0.6454403180196904
1.0,250,200,0.1,7,80,80,0.7,0.7,5,80,1.0,5,0.35461715981457426,0.6453828401854258
1.0,250,100,0.2,9,112,112,0.7,0.7,9,144,0.01,5,0.3546458845450147,0.6453541154549853
1.0,250,200,0.1,9,112,112,0.9,0.9,9,144,0.01,5,0.354818770368713,0.645181229631287
1.0,250,100,0.2,9,112,112,0.5,0.5,5,80,0.1,5,0.3548237846080465,0.6451762153919536
0.01,350,200,0.1,3,16,16,0.7,0.7,7,112,1.0,5,0.35507616665234804,0.6449238333476519
0.0001,450,200,0.1,3,16,16,0.7,0.7,7,112,1.0,5,0.355086140981363,0.644913859018637
1.0,250,200,0.1,9,112,112,0.5,0.5,3,48,0.01,5,0.3552516117170661,0.6447483882829339
1.0,250,200,0.1,3,16,16,0.9,0.9,5,80,1.0,5,0.35527053083091514,0.6447294691690848
1.0,250,200,0.1,5,48,48,0.5,0.5,7,112,0.1,5,0.35546201690474283,0.6445379830952571
1.0,250,200,0.1,7,80,80,0.7,0.7,5,80,0.1,5,0.35565209193156155,0.6443479080684384
1.0,250,100,0.2,5,48,48,0.9,0.9,7,112,0.01,5,0.35582047940461387,0.6441795205953862
1.0,250,200,0.1,3,16,16,0.7,0.7,9,144,1.0,5,0.3559637476809959,0.6440362523190041
1.0,250,200,0.1,5,48,48,0.9,0.9,7,112,0.01,5,0.35600876592291797,0.643991234077082
0.01,350,100,0.2,5,48,48,0.9,0.9,9,144,0.01,5,0.35610251595600584,0.6438974840439942
0.0001,450,100,0.2,5,48,48,0.9,0.9,9,144,0.01,5,0.3561154957824415,0.6438845042175585
1.0,250,200,0.1,7,80,80,0.7,0.7,9,144,0.1,5,0.35619246878914396,0.643807531210856
0.01,350,100,0.2,3,16,16,0.7,0.7,7,112,0.01,5,0.35645394657343693,0.6435460534265631
0.0001,450,100,0.2,3,16,16,0.7,0.7,7,112,0.01,5,0.3564641570477497,0.6435358429522503
0.01,350,200,0.1,3,16,16,0.9,0.9,9,144,1.0,5,0.35672608876637363,0.6432739112336263
0.0001,450,200,0.1,3,16,16,0.9,0.9,9,144,1.0,5,0.3567416679312927,0.6432583320687073
1.0,250,100,0.2,3,16,16,0.9,0.9,5,80,0.01,5,0.35697499689662404,0.643025003103376
0.01,350,200,0.1,3,16,16,0.7,0.7,9,144,0.1,5,0.35726710221990104,0.642732897780099
0.0001,450,200,0.1,3,16,16,0.7,0.7,9,144,0.1,5,0.3572838858731875,0.6427161141268125
1.0,250,200,0.1,5,48,48,0.5,0.5,9,144,1.0,5,0.35769016170482437,0.6423098382951756
0.01,350,200,0.1,3,16,16,0.7,0.7,9,144,0.01,5,0.35779752035500195,0.6422024796449981
0.0001,450,200,0.1,3,16,16,0.7,0.7,9,144,0.01,5,0.3578134515849012,0.6421865484150988
1.0,250,100,0.2,5,48,48,0.7,0.7,7,112,1.0,5,0.35792719528820277,0.6420728047117972
1.0,250,200,0.1,7,80,80,0.5,0.5,7,112,0.1,5,0.3581102042406984,0.6418897957593016
1.0,250,200,0.1,7,80,80,0.5,0.5,7,112,1.0,5,0.35814077920855464,0.6418592207914453
0.01,350,100,0.2,3,16,16,0.7,0.7,9,144,0.1,5,0.358188334152866,0.641811665847134
1.0,250,100,0.2,7,80,80,0.7,0.7,9,144,0.01,5,0.35819133697882655,0.6418086630211735
0.01,350,100,0.2,5,48,48,0.9,0.9,9,144,1.0,5,0.35819284530800005,0.6418071546919999
0.0001,450,100,0.2,3,16,16,0.7,0.7,9,144,0.1,5,0.3582058244820471,0.6417941755179529
0.0001,450,100,0.2,5,48,48,0.9,0.9,9,144,1.0,5,0.3582184721683658,0.6417815278316342
1.0,250,200,0.1,5,48,48,0.9,0.9,5,80,0.01,5,0.35829134589088185,0.6417086541091181
1.0,250,100,0.2,5,48,48,0.5,0.5,9,144,0.01,5,0.3583005510932561,0.6416994489067439
1.0,250,200,0.1,5,48,48,0.5,0.5,7,112,0.01,5,0.3583580427646114,0.6416419572353886
1.0,250,100,0.2,9,112,112,0.9,0.9,3,48,0.1,5,0.3583707065460241,0.6416292934539759
1.0,250,100,0.2,3,16,16,0.9,0.9,5,80,1.0,5,0.35840124535126505,0.641598754648735
1.0,250,100,0.2,3,16,16,0.7,0.7,5,80,0.01,5,0.3585744453444728,0.6414255546555272
1.0,250,200,0.1,3,16,16,0.7,0.7,7,112,0.1,5,0.3585747454109706,0.6414252545890293
0.01,350,100,0.2,3,16,16,0.7,0.7,7,112,0.1,5,0.35870977161556206,0.6412902283844379
0.0001,450,100,0.2,3,16,16,0.7,0.7,7,112,0.1,5,0.35871705438702445,0.6412829456129756
1.0,250,200,0.1,5,48,48,0.9,0.9,5,80,1.0,5,0.35882464224136706,0.641175357758633
1.0,250,100,0.2,5,48,48,0.7,0.7,5,80,1.0,5,0.35883371311582735,0.6411662868841727
0.01,350,100,0.2,3,16,16,0.5,0.5,9,144,0.1,5,0.3588542011348015,0.6411457988651985
1.0,250,200,0.1,3,16,16,0.5,0.5,5,80,0.01,5,0.35885735517564893,0.6411426448243511
0.0001,450,100,0.2,3,16,16,0.5,0.5,9,144,0.1,5,0.35886584371582,0.64113415628418
1.0,250,200,0.1,7,80,80,0.9,0.9,5,80,1.0,5,0.3590756672615467,0.6409243327384533
1.0,250,100,0.2,9,112,112,0.9,0.9,9,144,0.01,5,0.35908294607514774,0.6409170539248523
1.0,250,100,0.2,5,48,48,0.5,0.5,5,80,1.0,5,0.35908463915771804,0.640915360842282
1.0,250,100,0.2,5,48,48,0.5,0.5,5,80,0.1,5,0.3590906410515314,0.6409093589484687
0.01,350,200,0.1,5,48,48,0.9,0.9,9,144,1.0,5,0.3592708314962977,0.6407291685037023
0.0001,450,200,0.1,5,48,48,0.9,0.9,9,144,1.0,5,0.35928960037169333,0.6407103996283067
1.0,250,100,0.2,5,48,48,0.9,0.9,5,80,0.01,5,0.3592932277719931,0.6407067722280069
1.0,250,200,0.1,3,16,16,0.5,0.5,9,144,1.0,5,0.35944273398452764,0.6405572660154724
1.0,250,100,0.2,7,80,80,0.9,0.9,3,48,1.0,5,0.3595174653239686,0.6404825346760314
1.0,250,200,0.1,3,16,16,0.5,0.5,5,80,1.0,5,0.3597077552921545,0.6402922447078455
1.0,250,200,0.1,7,80,80,0.9,0.9,7,112,1.0,5,0.3597532977292904,0.6402467022707097
0.01,350,100,0.2,3,16,16,0.9,0.9,9,144,1.0,5,0.3597694975140354,0.6402305024859646
0.0001,450,100,0.2,3,16,16,0.9,0.9,9,144,1.0,5,0.3597903374646903,0.6402096625353098
1.0,250,100,0.2,5,48,48,0.9,0.9,5,80,0.1,5,0.3598119761909452,0.6401880238090548
1.0,250,100,0.2,7,80,80,0.9,0.9,3,48,0.01,5,0.35982046194175327,0.6401795380582467
1.0,250,100,0.2,9,112,112,0.5,0.5,5,80,1.0,5,0.3599109313597525,0.6400890686402475
1.0,250,100,0.2,3,16,16,0.5,0.5,3,48,1.0,5,0.3599163196980265,0.6400836803019735
1.0,250,200,0.1,7,80,80,0.9,0.9,9,144,0.1,5,0.3599711470416972,0.6400288529583028
1.0,250,200,0.1,5,48,48,0.7,0.7,9,144,1.0,5,0.36025775487975153,0.6397422451202485
0.01,350,100,0.2,5,48,48,0.7,0.7,9,144,0.01,5,0.3603641373023676,0.6396358626976324
0.0001,450,100,0.2,5,48,48,0.7,0.7,9,144,0.01,5,0.36038278423916636,0.6396172157608336
0.01,350,200,0.1,3,16,16,0.9,0.9,9,144,0.01,5,0.36039830380574056,0.6396016961942594
0.0001,450,200,0.1,3,16,16,0.9,0.9,9,144,0.01,5,0.36041149192002087,0.6395885080799791
1.0,250,200,0.1,5,48,48,0.9,0.9,7,112,1.0,5,0.3604389965872203,0.6395610034127797
1.0,250,100,0.2,9,112,112,0.7,0.7,7,112,0.01,5,0.36045478468262826,0.6395452153173717
1.0,250,100,0.2,7,80,80,0.5,0.5,9,144,0.01,5,0.360505055623976,0.639494944376024
1.0,250,100,0.2,7,80,80,0.7,0.7,9,144,1.0,5,0.36050825253638896,0.639491747463611
1.0,250,100,0.2,9,112,112,0.7,0.7,9,144,1.0,5,0.36063268001908827,0.6393673199809118
1.0,250,200,0.1,9,112,112,0.7,0.7,7,112,0.01,5,0.36071773542396607,0.6392822645760339
1.0,250,100,0.2,7,80,80,0.7,0.7,5,80,0.1,5,0.3607520288465583,0.6392479711534417
1.0,250,100,0.2,7,80,80,0.7,0.7,5,80,0.01,5,0.36080672785090623,0.6391932721490938
1.0,250,200,0.1,5,48,48,0.7,0.7,7,112,1.0,5,0.3608271218293087,0.6391728781706913
1.0,250,100,0.2,5,48,48,0.5,0.5,7,112,1.0,5,0.36088940034322875,0.6391105996567712
1.0,250,200,0.1,7,80,80,0.9,0.9,9,144,1.0,5,0.36096561991809556,0.6390343800819045
1.0,250,200,0.1,7,80,80,0.5,0.5,9,144,1.0,5,0.3609965735660438,0.6390034264339561
1.0,250,100,0.2,3,16,16,0.5,0.5,7,112,0.1,5,0.3610218507953897,0.6389781492046103
1.0,250,100,0.2,9,112,112,0.5,0.5,3,48,0.01,5,0.3610688443775542,0.6389311556224457
0.01,350,200,0.1,3,16,16,0.9,0.9,9,144,0.1,5,0.36110713106556785,0.6388928689344322
0.0001,450,200,0.1,3,16,16,0.9,0.9,9,144,0.1,5,0.36112188324934147,0.6388781167506585
1.0,250,200,0.1,7,80,80,0.9,0.9,7,112,0.1,5,0.36128085982397945,0.6387191401760206
1.0,250,100,0.2,3,16,16,0.5,0.5,5,80,0.1,5,0.3612816960619782,0.6387183039380218
1.0,250,100,0.2,9,112,112,0.9,0.9,9,144,1.0,5,0.36138076150451076,0.6386192384954892
1.0,250,100,0.2,3,16,16,0.7,0.7,5,80,1.0,5,0.3616503062641168,0.6383496937358832
1.0,250,200,0.1,9,112,112,0.9,0.9,9,144,1.0,5,0.36178014315749685,0.6382198568425032
0.01,350,200,0.1,3,16,16,0.5,0.5,9,144,0.01,5,0.3618039278100412,0.6381960721899588
