eps_lasso,n_alphas_lasso,n_estimators_XGB,learning_rate_XGB,max_depth_XGB,reg_lambda_XGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
1.0,250,100,0.2,5,5,0.7,0.7,16,1.0,5,0.34629503587409577,0.6537049641259043
1.0,250,200,0.1,5,5,0.9,0.9,16,0.01,5,0.34634158599272535,0.6536584140072746
1.0,250,200,0.1,7,7,0.9,0.9,16,0.01,5,0.34659429827496546,0.6534057017250345
1.0,250,200,0.1,7,7,0.9,0.9,16,0.1,5,0.3466765290387498,0.6533234709612502
1.0,250,100,0.2,5,5,0.7,0.7,16,0.1,5,0.34703801771526316,0.6529619822847368
1.0,250,200,0.1,3,3,0.9,0.9,16,1.0,5,0.3478936600580125,0.6521063399419875
1.0,250,200,0.1,5,5,0.9,0.9,16,0.1,5,0.34841030231722264,0.6515896976827773
1.0,250,200,0.1,7,7,0.7,0.7,16,0.01,5,0.3491526618809415,0.6508473381190585
1.0,250,200,0.1,5,5,0.7,0.7,16,0.01,5,0.349750719995299,0.6502492800047011
1.0,250,200,0.1,5,5,0.7,0.7,16,0.1,5,0.3501993144237913,0.6498006855762086
1.0,250,100,0.2,7,7,0.7,0.7,16,1.0,5,0.3503495622199298,0.6496504377800703
1.0,250,200,0.1,9,9,0.9,0.9,16,0.1,5,0.35109457400013055,0.6489054259998694
1.0,250,200,0.1,3,3,0.5,0.5,16,1.0,5,0.35116122457524074,0.6488387754247593
1.0,250,200,0.1,3,3,0.7,0.7,16,0.01,5,0.3517714643664607,0.6482285356335393
1.0,250,200,0.1,9,9,0.7,0.7,16,0.1,5,0.3519823030854104,0.6480176969145897
1.0,250,100,0.2,7,7,0.7,0.7,16,0.01,5,0.35207247695882243,0.6479275230411776
1.0,250,200,0.1,3,3,0.7,0.7,16,0.1,5,0.3536248254643237,0.6463751745356763
1.0,250,200,0.1,9,9,0.9,0.9,16,1.0,5,0.3538476211798813,0.6461523788201187
1.0,250,200,0.1,3,3,0.5,0.5,16,0.01,5,0.354307524558233,0.645692475441767
1.0,250,200,0.1,5,5,0.7,0.7,16,1.0,5,0.35437971541195534,0.6456202845880447
1.0,250,200,0.1,7,7,0.9,0.9,16,1.0,5,0.3544832789984352,0.6455167210015649
1.0,250,100,0.2,3,3,0.7,0.7,16,0.1,5,0.35461989139134525,0.6453801086086548
1.0,250,100,0.2,9,9,0.9,0.9,16,1.0,5,0.3547309514990915,0.6452690485009085
1.0,250,100,0.2,3,3,0.7,0.7,16,0.01,5,0.3552691005377096,0.6447308994622905
1.0,250,200,0.1,5,5,0.9,0.9,16,1.0,5,0.3555231183606752,0.6444768816393248
1.0,250,100,0.2,3,3,0.7,0.7,16,1.0,5,0.3564310463000339,0.643568953699966
1.0,250,200,0.1,3,3,0.5,0.5,16,0.1,5,0.3567452561723124,0.6432547438276877
1.0,250,200,0.1,5,5,0.5,0.5,16,0.01,5,0.3569387413266379,0.6430612586733622
1.0,250,200,0.1,5,5,0.5,0.5,16,1.0,5,0.3572119278478469,0.6427880721521531
1.0,250,200,0.1,3,3,0.7,0.7,16,1.0,5,0.35776295333347796,0.642237046666522
1.0,250,200,0.1,7,7,0.5,0.5,16,0.01,5,0.3583460120162024,0.6416539879837976
1.0,250,100,0.2,9,9,0.7,0.7,16,0.1,5,0.358507941683301,0.641492058316699
1.0,250,200,0.1,7,7,0.7,0.7,16,1.0,5,0.3585170003047806,0.6414829996952194
1.0,250,200,0.1,3,3,0.9,0.9,16,0.1,5,0.3588271737957501,0.64117282620425
1.0,250,200,0.1,7,7,0.5,0.5,16,1.0,5,0.3591214150366024,0.6408785849633976
1.0,250,200,0.1,7,7,0.5,0.5,16,0.1,5,0.3591589400254246,0.6408410599745754
1.0,250,200,0.1,9,9,0.7,0.7,16,0.01,5,0.35988343056694005,0.64011656943306
1.0,250,100,0.2,9,9,0.7,0.7,16,1.0,5,0.3599072352018314,0.6400927647981687
1.0,250,200,0.1,9,9,0.5,0.5,16,1.0,5,0.36055436231287363,0.6394456376871264
1.0,250,100,0.2,5,5,0.5,0.5,16,1.0,5,0.3606443500727214,0.6393556499272786
1.0,250,100,0.2,3,3,0.5,0.5,16,0.1,5,0.36071064664165114,0.6392893533583488
1.0,250,200,0.1,9,9,0.5,0.5,16,0.01,5,0.36104412423549637,0.6389558757645036
1.0,250,100,0.2,5,5,0.7,0.7,16,0.01,5,0.36110118527616625,0.6388988147238337
1.0,250,100,0.2,7,7,0.5,0.5,16,0.1,5,0.3620086763157131,0.6379913236842869
1.0,250,200,0.1,5,5,0.5,0.5,16,0.1,5,0.36236920719327737,0.6376307928067226
1.0,250,100,0.2,5,5,0.9,0.9,16,0.01,5,0.3630075630035708,0.6369924369964293
1.0,250,200,0.1,9,9,0.5,0.5,16,0.1,5,0.3639508555236861,0.6360491444763139
1.0,250,100,0.2,7,7,0.9,0.9,16,0.1,5,0.36407228159948135,0.6359277184005186
1.0,250,200,0.1,3,3,0.9,0.9,16,0.01,5,0.3640992433964333,0.6359007566035667
1.0,250,100,0.2,3,3,0.9,0.9,16,0.01,5,0.36468432535438955,0.6353156746456105
1.0,250,100,0.2,5,5,0.9,0.9,16,1.0,5,0.3648834726503204,0.6351165273496796
1.0,250,100,0.2,9,9,0.9,0.9,16,0.01,5,0.36535279657928055,0.6346472034207195
1.0,250,100,0.2,5,5,0.9,0.9,16,0.1,5,0.3655027964748439,0.6344972035251562
1.0,250,200,0.1,7,7,0.7,0.7,16,0.1,5,0.3657316057116706,0.6342683942883294
1.0,250,200,0.1,9,9,0.9,0.9,48,0.1,5,0.3664795970608587,0.6335204029391412
1.0,250,200,0.1,9,9,0.9,0.9,48,0.01,5,0.3664990923858868,0.6335009076141132
1.0,250,100,0.2,3,3,0.9,0.9,48,1.0,5,0.3666985191657696,0.6333014808342303
1.0,250,100,0.2,7,7,0.9,0.9,16,1.0,5,0.3669839851188202,0.6330160148811799
1.0,250,200,0.1,7,7,0.9,0.9,48,1.0,5,0.3670270387738778,0.6329729612261221
1.0,250,100,0.2,9,9,0.5,0.5,16,0.01,5,0.36816867615647697,0.631831323843523
1.0,250,100,0.2,5,5,0.9,0.9,48,0.1,5,0.3682353666998734,0.6317646333001266
1.0,250,100,0.2,7,7,0.5,0.5,16,0.01,5,0.36827538841346774,0.6317246115865323
1.0,250,200,0.1,9,9,0.7,0.7,16,1.0,5,0.36837113126433046,0.6316288687356695
1.0,250,100,0.2,7,7,0.9,0.9,16,0.01,5,0.36876536523581904,0.631234634764181
1.0,250,200,0.1,5,5,0.9,0.9,48,1.0,5,0.3688155821275957,0.6311844178724043
1.0,250,100,0.2,5,5,0.9,0.9,48,0.01,5,0.36894436677796755,0.6310556332220325
1.0,250,200,0.1,3,3,0.9,0.9,48,0.1,5,0.36917943233924627,0.6308205676607537
1.0,250,200,0.1,3,3,0.9,0.9,48,0.01,5,0.3692648978698762,0.6307351021301237
1.0,250,200,0.1,5,5,0.9,0.9,48,0.01,5,0.36932411043250507,0.6306758895674949
1.0,250,200,0.1,7,7,0.9,0.9,48,0.01,5,0.3694622362852961,0.6305377637147038
1.0,250,200,0.1,9,9,0.9,0.9,48,1.0,5,0.36959131909326426,0.6304086809067357
1.0,250,200,0.1,5,5,0.9,0.9,48,0.1,5,0.3697117868099199,0.6302882131900801
1.0,250,100,0.2,3,3,0.9,0.9,48,0.1,5,0.3697238627043745,0.6302761372956255
1.0,250,200,0.1,7,7,0.9,0.9,48,0.1,5,0.3698004091780991,0.6301995908219009
1.0,250,100,0.2,9,9,0.7,0.7,48,0.1,5,0.36986561138989815,0.6301343886101018
1.0,250,100,0.2,3,3,0.9,0.9,16,0.1,5,0.37001979994813716,0.6299802000518628
1.0,250,100,0.2,7,7,0.9,0.9,48,0.01,5,0.3700616242386791,0.6299383757613208
1.0,250,100,0.2,7,7,0.7,0.7,48,0.01,5,0.3703644724027757,0.6296355275972243
1.0,250,100,0.2,5,5,0.5,0.5,16,0.01,5,0.37057944182543795,0.629420558174562
1.0,250,100,0.2,7,7,0.5,0.5,16,1.0,5,0.3706448497455939,0.6293551502544061
1.0,250,100,0.2,9,9,0.9,0.9,48,0.1,5,0.37075778045920366,0.6292422195407963
1.0,250,200,0.1,3,3,0.9,0.9,48,1.0,5,0.3710097212260198,0.6289902787739803
1.0,250,100,0.2,3,3,0.9,0.9,16,1.0,5,0.37108242814166925,0.6289175718583307
1.0,250,100,0.2,5,5,0.5,0.5,16,0.1,5,0.3712747674619988,0.6287252325380013
1.0,250,100,0.2,9,9,0.7,0.7,48,0.01,5,0.3718362686129326,0.6281637313870674
1.0,250,100,0.2,7,7,0.7,0.7,48,0.1,5,0.3721608526153423,0.6278391473846576
1.0,250,100,0.2,9,9,0.9,0.9,48,1.0,5,0.37234816979151286,0.6276518302084871
1.0,250,100,0.2,3,3,0.5,0.5,16,0.01,5,0.3725147945801147,0.6274852054198853
1.0,250,100,0.2,5,5,0.7,0.7,48,0.1,5,0.3725600558402958,0.6274399441597043
1.0,250,100,0.2,5,5,0.9,0.9,48,1.0,5,0.37295718935856637,0.6270428106414336
1.0,250,200,0.1,3,3,0.7,0.7,48,0.1,5,0.373157798359511,0.626842201640489
1.0,250,100,0.2,3,3,0.9,0.9,48,0.01,5,0.37318590387814404,0.626814096121856
1.0,250,100,0.2,3,3,0.7,0.7,48,0.1,5,0.3739031733461545,0.6260968266538455
1.0,250,100,0.2,3,3,0.7,0.7,48,0.01,5,0.37399331461648944,0.6260066853835106
1.0,250,200,0.1,3,3,0.7,0.7,48,0.01,5,0.37407348308884336,0.6259265169111566
1.0,250,100,0.2,9,9,0.5,0.5,16,0.1,5,0.3743777358826195,0.6256222641173805
1.0,250,100,0.2,5,5,0.7,0.7,48,0.01,5,0.3745838662756884,0.6254161337243116
1.0,250,100,0.2,5,5,0.7,0.7,48,1.0,5,0.37470851638728564,0.6252914836127144
1.0,250,200,0.1,3,3,0.7,0.7,48,1.0,5,0.3752094974206619,0.6247905025793381
1.0,250,100,0.2,9,9,0.9,0.9,48,0.01,5,0.3754950863438413,0.6245049136561587
1.0,250,100,0.2,7,7,0.9,0.9,48,0.1,5,0.37585219637081824,0.6241478036291818
1.0,250,200,0.1,5,5,0.7,0.7,48,0.1,5,0.3762743034808533,0.6237256965191467
1.0,250,200,0.1,5,5,0.7,0.7,48,0.01,5,0.37643750573417717,0.6235624942658229
1.0,250,200,0.1,7,7,0.7,0.7,48,0.1,5,0.37718937307910055,0.6228106269208995
1.0,250,200,0.1,5,5,0.7,0.7,48,1.0,5,0.3780576050540419,0.6219423949459582
1.0,250,200,0.1,9,9,0.7,0.7,48,1.0,5,0.3780784883627433,0.6219215116372567
1.0,250,100,0.2,9,9,0.7,0.7,16,0.01,5,0.378137735745705,0.621862264254295
1.0,250,100,0.2,3,3,0.7,0.7,48,1.0,5,0.3781954160488525,0.6218045839511475
1.0,250,200,0.1,7,7,0.7,0.7,48,0.01,5,0.37827497413550704,0.621725025864493
1.0,250,100,0.2,9,9,0.5,0.5,16,1.0,5,0.3784217760792555,0.6215782239207446
1.0,250,100,0.2,7,7,0.7,0.7,48,1.0,5,0.37877640868128126,0.6212235913187187
1.0,250,100,0.2,9,9,0.7,0.7,48,1.0,5,0.37904509588602947,0.6209549041139706
1.0,250,100,0.2,3,3,0.5,0.5,16,1.0,5,0.3801296426760382,0.6198703573239618
1.0,250,100,0.2,7,7,0.9,0.9,48,1.0,5,0.3805770075095982,0.6194229924904018
1.0,250,200,0.1,9,9,0.7,0.7,48,0.01,5,0.38084938986908917,0.6191506101309108
1.0,250,200,0.1,7,7,0.7,0.7,48,1.0,5,0.3812589996896423,0.6187410003103577
1.0,250,200,0.1,9,9,0.7,0.7,48,0.1,5,0.3823081151974949,0.617691884802505
1.0,250,100,0.2,9,9,0.9,0.9,16,0.1,5,0.3825511045250479,0.6174488954749521
1.0,250,100,0.2,3,3,0.5,0.5,48,0.01,5,0.39032262104827503,0.6096773789517249
1.0,250,200,0.1,3,3,0.5,0.5,48,0.01,5,0.39156153619528844,0.6084384638047116
1.0,250,100,0.2,5,5,0.5,0.5,48,0.1,5,0.3930713106482008,0.6069286893517992
1.0,250,200,0.1,3,3,0.5,0.5,48,0.1,5,0.39317740429308573,0.6068225957069142
1.0,250,100,0.2,5,5,0.5,0.5,48,0.01,5,0.3938254630186369,0.6061745369813631
1.0,250,200,0.1,9,9,0.5,0.5,48,0.1,5,0.39408954667999146,0.6059104533200086
1.0,250,200,0.1,9,9,0.5,0.5,48,0.01,5,0.3941581203994486,0.6058418796005514
1.0,250,200,0.1,5,5,0.5,0.5,48,0.1,5,0.39422791172989574,0.6057720882701043
1.0,250,200,0.1,5,5,0.5,0.5,48,0.01,5,0.3946251974785097,0.6053748025214902
1.0,250,200,0.1,7,7,0.5,0.5,48,0.1,5,0.3947173459285029,0.6052826540714971
1.0,250,200,0.1,7,7,0.5,0.5,48,0.01,5,0.3949443498579518,0.6050556501420482
1.0,250,100,0.2,9,9,0.5,0.5,48,0.1,5,0.39526975148209975,0.6047302485179002
1.0,250,100,0.2,3,3,0.9,0.9,80,0.1,5,0.39582011910809906,0.604179880891901
1.0,250,100,0.2,5,5,0.9,0.9,80,0.01,5,0.39600209680206916,0.6039979031979308
1.0,250,100,0.2,3,3,0.5,0.5,48,1.0,5,0.3961428935336443,0.6038571064663557
1.0,250,200,0.1,7,7,0.5,0.5,48,1.0,5,0.39658978405853756,0.6034102159414625
1.0,250,100,0.2,7,7,0.9,0.9,80,0.01,5,0.39659473048617294,0.603405269513827
1.0,250,100,0.2,5,5,0.9,0.9,80,0.1,5,0.39675516297742736,0.6032448370225727
1.0,250,100,0.2,9,9,0.9,0.9,80,0.01,5,0.39726058936963593,0.6027394106303641
1.0,250,200,0.1,3,3,0.5,0.5,48,1.0,5,0.3974052303715807,0.6025947696284193
1.0,250,100,0.2,7,7,0.5,0.5,48,0.1,5,0.39744720222792723,0.6025527977720728
1.0,250,100,0.2,3,3,0.9,0.9,80,0.01,5,0.39753527960277385,0.6024647203972262
1.0,250,100,0.2,3,3,0.5,0.5,48,0.1,5,0.39790145003738536,0.6020985499626146
1.0,250,100,0.2,7,7,0.5,0.5,48,0.01,5,0.39817314130387693,0.6018268586961231
1.0,250,100,0.2,3,3,0.9,0.9,80,1.0,5,0.3986515172873015,0.6013484827126985
1.0,250,200,0.1,3,3,0.9,0.9,80,0.01,5,0.3987514487703755,0.6012485512296245
1.0,250,200,0.1,3,3,0.9,0.9,80,0.1,5,0.39885829291860164,0.6011417070813984
1.0,250,100,0.2,3,3,0.7,0.7,80,0.01,5,0.39917203930712003,0.6008279606928799
1.0,250,100,0.2,3,3,0.7,0.7,80,0.1,5,0.39950914851372016,0.6004908514862799
1.0,250,100,0.2,7,7,0.9,0.9,80,0.1,5,0.39963204342588826,0.6003679565741118
1.0,250,100,0.2,9,9,0.5,0.5,48,0.01,5,0.3997539710369713,0.6002460289630287
1.0,250,200,0.1,5,5,0.5,0.5,48,1.0,5,0.40006346230911277,0.5999365376908872
1.0,250,100,0.2,5,5,0.9,0.9,80,1.0,5,0.4008072071153845,0.5991927928846155
1.0,250,200,0.1,9,9,0.5,0.5,48,1.0,5,0.40106220150108624,0.5989377984989137
1.0,250,100,0.2,7,7,0.5,0.5,48,1.0,5,0.4012360089817739,0.5987639910182261
1.0,250,100,0.2,7,7,0.9,0.9,80,1.0,5,0.401808613931587,0.5981913860684129
1.0,250,100,0.2,7,7,0.7,0.7,80,0.1,5,0.40202111551125425,0.5979788844887457
1.0,250,100,0.2,9,9,0.9,0.9,80,0.1,5,0.40213760869687126,0.5978623913031287
1.0,250,200,0.1,5,5,0.9,0.9,80,0.01,5,0.4033657697207763,0.5966342302792237
1.0,250,200,0.1,5,5,0.9,0.9,80,0.1,5,0.4033662684821241,0.5966337315178759
1.0,250,200,0.1,7,7,0.9,0.9,80,0.1,5,0.4033891311418149,0.596610868858185
1.0,250,200,0.1,7,7,0.9,0.9,80,0.01,5,0.40351167099331214,0.5964883290066878
1.0,250,100,0.2,9,9,0.9,0.9,80,1.0,5,0.4037085597496926,0.5962914402503074
1.0,250,100,0.2,5,5,0.5,0.5,48,1.0,5,0.4039925758453505,0.5960074241546496
1.0,250,100,0.2,9,9,0.5,0.5,48,1.0,5,0.40420893644539974,0.5957910635546002
1.0,250,100,0.2,5,5,0.7,0.7,80,0.01,5,0.40473756182342396,0.5952624381765761
1.0,250,100,0.2,7,7,0.7,0.7,80,0.01,5,0.4047919880438164,0.5952080119561836
1.0,250,200,0.1,5,5,0.9,0.9,80,1.0,5,0.40496443146000805,0.595035568539992
1.0,250,200,0.1,3,3,0.9,0.9,80,1.0,5,0.4054363691803536,0.5945636308196465
1.0,250,200,0.1,7,7,0.9,0.9,80,1.0,5,0.40697540702202323,0.5930245929779767
1.0,250,200,0.1,9,9,0.9,0.9,80,0.01,5,0.4070500018912552,0.5929499981087448
1.0,250,200,0.1,9,9,0.9,0.9,80,0.1,5,0.4070561160292813,0.5929438839707186
1.0,250,200,0.1,3,3,0.7,0.7,80,0.1,5,0.40718317665258885,0.5928168233474111
1.0,250,100,0.2,5,5,0.7,0.7,80,0.1,5,0.40722657773583554,0.5927734222641645
1.0,250,200,0.1,3,3,0.7,0.7,80,0.01,5,0.40824659701793914,0.5917534029820608
1.0,250,100,0.2,5,5,0.7,0.7,80,1.0,5,0.40830168589972793,0.5916983141002721
1.0,250,100,0.2,9,9,0.7,0.7,80,0.01,5,0.4083534418667742,0.5916465581332258
1.0,250,100,0.2,9,9,0.7,0.7,80,0.1,5,0.4084589391787975,0.5915410608212025
1.0,250,100,0.2,3,3,0.7,0.7,80,1.0,5,0.4085501445214567,0.5914498554785432
1.0,250,200,0.1,5,5,0.7,0.7,80,0.01,5,0.4091928309629534,0.5908071690370467
1.0,250,200,0.1,9,9,0.9,0.9,80,1.0,5,0.40924921935540254,0.5907507806445975
1.0,250,200,0.1,5,5,0.7,0.7,80,0.1,5,0.40982800846128353,0.5901719915387165
1.0,250,200,0.1,7,7,0.7,0.7,80,0.1,5,0.4101422261982057,0.5898577738017943
1.0,250,200,0.1,3,3,0.7,0.7,80,1.0,5,0.4107780551456998,0.5892219448543001
1.0,250,200,0.1,5,5,0.7,0.7,80,1.0,5,0.4111776475511438,0.5888223524488563
1.0,250,100,0.2,7,7,0.7,0.7,80,1.0,5,0.41166458269281975,0.5883354173071802
1.0,250,100,0.2,9,9,0.7,0.7,80,1.0,5,0.41173871326951017,0.5882612867304898
1.0,250,200,0.1,7,7,0.7,0.7,80,0.01,5,0.41209384952678313,0.5879061504732168
1.0,250,200,0.1,9,9,0.7,0.7,80,0.01,5,0.4127777159142003,0.5872222840857997
1.0,250,200,0.1,9,9,0.7,0.7,80,0.1,5,0.4130896504020995,0.5869103495979004
1.0,250,200,0.1,9,9,0.7,0.7,80,1.0,5,0.4141277038485423,0.5858722961514577
1.0,250,200,0.1,7,7,0.7,0.7,80,1.0,5,0.41496062366028197,0.585039376339718
1.0,250,100,0.2,5,5,0.9,0.9,112,0.01,5,0.43927803493920986,0.5607219650607902
1.0,250,100,0.2,5,5,0.9,0.9,112,0.1,5,0.44008905535181636,0.5599109446481836
1.0,250,100,0.2,3,3,0.9,0.9,112,0.01,5,0.44015575327249945,0.5598442467275005
1.0,250,100,0.2,3,3,0.9,0.9,112,0.1,5,0.44065644905707585,0.5593435509429241
1.0,250,200,0.1,3,3,0.9,0.9,112,0.01,5,0.4411179231032798,0.5588820768967202
1.0,250,200,0.1,3,3,0.9,0.9,112,0.1,5,0.4411619791462397,0.5588380208537602
1.0,250,200,0.1,7,7,0.9,0.9,112,0.01,5,0.4413427495058466,0.5586572504941534
1.0,250,100,0.2,7,7,0.9,0.9,112,0.01,5,0.4414253963261568,0.5585746036738433
1.0,250,200,0.1,5,5,0.9,0.9,112,0.01,5,0.442448412460356,0.557551587539644
1.0,250,200,0.1,9,9,0.9,0.9,112,0.01,5,0.44269532652094906,0.557304673479051
1.0,250,200,0.1,9,9,0.9,0.9,112,0.1,5,0.44271803792729847,0.5572819620727015
1.0,250,200,0.1,7,7,0.9,0.9,112,0.1,5,0.4428764182516745,0.5571235817483255
1.0,250,200,0.1,5,5,0.9,0.9,112,0.1,5,0.4429073021504431,0.557092697849557
1.0,250,100,0.2,7,7,0.9,0.9,112,0.1,5,0.4431515406706908,0.5568484593293093
1.0,250,200,0.1,3,3,0.9,0.9,112,1.0,5,0.44432770493404217,0.5556722950659578
1.0,250,200,0.1,5,5,0.9,0.9,112,1.0,5,0.44574077275902574,0.5542592272409743
1.0,250,100,0.2,3,3,0.9,0.9,112,1.0,5,0.44591570585235263,0.5540842941476474
1.0,250,100,0.2,9,9,0.9,0.9,112,0.1,5,0.4463072944693808,0.5536927055306192
1.0,250,100,0.2,7,7,0.9,0.9,112,1.0,5,0.4464974625195539,0.5535025374804461
1.0,250,200,0.1,7,7,0.9,0.9,112,1.0,5,0.4465808193573744,0.5534191806426256
1.0,250,200,0.1,9,9,0.9,0.9,112,1.0,5,0.44665854567241864,0.5533414543275814
1.0,250,100,0.2,5,5,0.9,0.9,112,1.0,5,0.4472055017715202,0.5527944982284798
1.0,250,100,0.2,9,9,0.9,0.9,112,0.01,5,0.4472885570538036,0.5527114429461963
1.0,250,100,0.2,9,9,0.9,0.9,112,1.0,5,0.44880280731772854,0.5511971926822714
1.0,250,100,0.2,3,3,0.5,0.5,80,0.01,5,0.9679963677362592,0.03200363226374081
1.0,250,100,0.2,3,3,0.5,0.5,80,0.1,5,0.9680889220526466,0.03191107794735337
1.0,250,100,0.2,5,5,0.5,0.5,80,0.01,5,0.9688981095530007,0.031101890446999292
1.0,250,100,0.2,5,5,0.5,0.5,80,0.1,5,0.9689880144198271,0.03101198558017293
1.0,250,100,0.2,3,3,0.5,0.5,80,1.0,5,0.969021262862591,0.03097873713740895
1.0,250,100,0.2,3,3,0.5,0.5,80,0.01,10,0.9697334652402106,0.030266534759789354
1.0,250,100,0.2,7,7,0.5,0.5,80,0.01,5,0.9697564029195139,0.030243597080486073
1.0,250,100,0.2,3,3,0.5,0.5,80,0.1,10,0.9698238497987273,0.030176150201272733
1.0,250,100,0.2,7,7,0.5,0.5,80,0.1,5,0.9698443300252305,0.030155669974769483
1.0,250,100,0.2,5,5,0.5,0.5,80,1.0,5,0.9698947649821282,0.030105235017871768
1.0,250,100,0.2,9,9,0.5,0.5,80,0.01,5,0.9705810099861951,0.02941899001380488
1.0,250,100,0.2,5,5,0.5,0.5,80,0.01,10,0.9706144388357051,0.029385561164294915
1.0,250,100,0.2,9,9,0.5,0.5,80,0.1,5,0.9706671382012131,0.029332861798786913
1.0,250,100,0.2,5,5,0.5,0.5,80,0.1,10,0.9707022129433014,0.02929778705669861
1.0,250,100,0.2,7,7,0.5,0.5,80,1.0,5,0.9707331914641132,0.029266808535886812
1.0,250,100,0.2,3,3,0.5,0.5,80,1.0,10,0.9707342850432381,0.02926571495676189
1.0,250,100,0.2,7,7,0.5,0.5,80,0.01,10,0.9714528018211419,0.02854719817885809
1.0,250,100,0.2,9,9,0.5,0.5,80,1.0,5,0.9715256024175709,0.02847439758242909
1.0,250,100,0.2,7,7,0.5,0.5,80,0.1,10,0.9715386267662083,0.02846137323379172
1.0,250,100,0.2,5,5,0.5,0.5,80,1.0,10,0.971587426733625,0.02841257326637503
1.0,250,100,0.2,9,9,0.5,0.5,80,0.01,10,0.9722514533787047,0.027748546621295334
1.0,250,100,0.2,9,9,0.5,0.5,80,0.1,10,0.9723355070802386,0.027664492919761363
1.0,250,100,0.2,7,7,0.5,0.5,80,1.0,10,0.9723994760282668,0.027600523971733182
1.0,250,100,0.2,9,9,0.5,0.5,80,1.0,10,0.9731750056264421,0.026824994373557898
1.0,250,200,0.1,3,3,0.5,0.5,80,0.01,5,0.9744875043688394,0.025512495631160648
1.0,250,200,0.1,3,3,0.5,0.5,80,0.1,5,0.9745826354735921,0.02541736452640786
1.0,250,200,0.1,5,5,0.5,0.5,80,0.01,5,0.9752026267181739,0.024797373281826074
1.0,250,200,0.1,5,5,0.5,0.5,80,0.1,5,0.9752952814737785,0.02470471852622147
1.0,250,200,0.1,3,3,0.5,0.5,80,1.0,5,0.9755491563318568,0.024450843668143207
1.0,250,200,0.1,3,3,0.5,0.5,80,0.01,10,0.9757164813025703,0.02428351869742973
1.0,250,200,0.1,3,3,0.5,0.5,80,0.1,10,0.9758108496871601,0.024189150312839858
1.0,250,200,0.1,7,7,0.5,0.5,80,0.01,5,0.9758840568944894,0.024115943105510573
1.0,250,200,0.1,7,7,0.5,0.5,80,0.1,5,0.9759744000154457,0.024025599984554336
1.0,250,200,0.1,5,5,0.5,0.5,80,1.0,5,0.9762351179221113,0.023764882077888738
1.0,250,200,0.1,5,5,0.5,0.5,80,0.01,10,0.9764230860966915,0.023576913903308516
1.0,250,200,0.1,5,5,0.5,0.5,80,0.1,10,0.9765150082494778,0.02348499175052221
1.0,250,200,0.1,9,9,0.5,0.5,80,0.01,5,0.9765341374968669,0.023465862503133095
1.0,250,200,0.1,9,9,0.5,0.5,80,0.1,5,0.9766222748887649,0.023377725111235148
1.0,250,200,0.1,3,3,0.5,0.5,80,1.0,10,0.9767721304366095,0.023227869563390513
1.0,250,200,0.1,7,7,0.5,0.5,80,1.0,5,0.9768878739344187,0.02311212606558133
1.0,250,200,0.1,7,7,0.5,0.5,80,0.01,10,0.9770942824538356,0.02290571754616444
1.0,250,200,0.1,7,7,0.5,0.5,80,0.1,10,0.9771839163795912,0.022816083620408767
1.0,250,200,0.1,5,5,0.5,0.5,80,1.0,10,0.9774476753799377,0.022552324620062292
1.0,250,200,0.1,9,9,0.5,0.5,80,1.0,5,0.9775179158454439,0.022482084154556103
1.0,250,200,0.1,9,9,0.5,0.5,80,0.01,10,0.9777345976604259,0.02226540233957408
1.0,250,200,0.1,9,9,0.5,0.5,80,0.1,10,0.9778220495191327,0.022177950480867348
1.0,250,200,0.1,7,7,0.5,0.5,80,1.0,10,0.978090518022493,0.021909481977506973
1.0,250,200,0.1,9,9,0.5,0.5,80,1.0,10,0.978703177430278,0.021296822569721985
1.0,250,200,0.1,3,3,0.5,0.5,112,0.01,5,1.003440851400921,-0.0034408514009209856
1.0,250,200,0.1,3,3,0.5,0.5,112,0.1,5,1.0034426512372372,-0.003442651237237193
1.0,250,200,0.1,5,5,0.5,0.5,112,0.01,5,1.003452638395326,-0.0034526383953259465
1.0,250,200,0.1,5,5,0.5,0.5,112,0.1,5,1.0034545678309545,-0.003454567830954547
1.0,250,200,0.1,7,7,0.5,0.5,112,0.01,5,1.0034638989361744,-0.003463898936174381
1.0,250,200,0.1,7,7,0.5,0.5,112,0.1,5,1.003465905564269,-0.0034659055642689562
1.0,250,200,0.1,9,9,0.5,0.5,112,0.01,5,1.0034746228012945,-0.0034746228012945135
1.0,250,200,0.1,9,9,0.5,0.5,112,0.1,5,1.0034767372955216,-0.003476737295521559
1.0,250,200,0.1,3,3,0.5,0.5,112,1.0,5,1.003479864294519,-0.003479864294519075
1.0,250,200,0.1,5,5,0.5,0.5,112,1.0,5,1.0034882353700836,-0.003488235370083581
1.0,250,200,0.1,7,7,0.5,0.5,112,1.0,5,1.0034962182686382,-0.003496218268638218
1.0,250,200,0.1,9,9,0.5,0.5,112,1.0,5,1.0035038228452025,-0.0035038228452024534
1.0,250,200,0.1,3,3,0.5,0.5,112,0.01,10,1.0041804075478493,-0.0041804075478493186
1.0,250,200,0.1,3,3,0.5,0.5,112,0.1,10,1.0041825698111622,-0.004182569811162162
1.0,250,200,0.1,5,5,0.5,0.5,112,0.01,10,1.0041920229673857,-0.0041920229673857445
1.0,250,200,0.1,5,5,0.5,0.5,112,0.1,10,1.0041943031379097,-0.004194303137909694
