max_depth_XGB,reg_lambda_XGB,n_estimators_random,n_estimators_XGB,learning_rate_XGB,min_samples_split_random,max_features_random,max_samples_random,subsample_XGB,colsample_bytree_XGB,min_samples_leaf_random,max_depth_random,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2,mse_y,auc_t
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.345317118,0.654682882,1.065848158,0.523143472
9,9,100,200,0.1,16,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.345320271,0.654679729,1.062496179,0.510422845
9,9,100,200,0.1,48,0.5,0.5,0.9,0.9,9,9,9,1,5,0.345327155,0.654672845,1.060661105,0.516455859
9,9,100,200,0.1,48,0.9,0.9,0.5,0.5,3,3,3,1,5,0.345329275,0.654670725,1.05836974,0.509372812
7,7,100,200,0.1,48,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.345332595,0.654667405,1.060661105,0.516749761
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,5,5,5,1,5,0.345351267,0.654648733,1.059705611,0.512044652
9,9,50,100,0.2,80,0.7,0.7,0.7,0.7,9,9,9,1,5,0.345358189,0.654641811,1.060167492,0.517850559
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,7,7,7,1,5,0.34536921,0.65463079,1.058247333,0.514884817
5,5,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,1,5,0.345387539,0.654612461,1.060890533,0.517455126
5,5,50,100,0.2,112,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.345409178,0.654590822,1.063853748,0.511229741
7,7,100,200,0.1,48,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.345417974,0.654582026,1.063736897,0.50682655
9,9,100,200,0.1,80,0.9,0.9,0.5,0.5,3,3,3,1,5,0.345430656,0.654569344,1.058662647,0.509372812
7,7,100,200,0.1,48,0.7,0.7,0.7,0.7,5,5,5,0.1,5,0.345431976,0.654568024,1.060026046,0.509314032
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.345439055,0.654560945,1.062496179,0.516749761
5,5,50,100,0.2,16,0.7,0.7,0.7,0.7,7,7,7,0.1,5,0.345444705,0.654555295,1.060829592,0.523832807
7,7,100,200,0.1,48,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.345449339,0.654550661,1.060226135,0.510356049
7,7,100,200,0.1,112,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.345480077,0.654519923,1.058112755,0.51936282
9,9,100,200,0.1,48,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.345492875,0.654507125,1.060661105,0.510422845
9,9,100,200,0.1,80,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.345534967,0.654465033,1.059705611,0.517741013
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.345543825,0.654456175,1.06464177,0.50682655
5,5,50,100,0.2,16,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.345554474,0.654445526,1.060684712,0.526790533
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.345597873,0.654402127,1.059705611,0.523664481
9,9,50,100,0.2,80,0.7,0.7,0.7,0.7,7,7,7,0.1,5,0.345636897,0.654363103,1.060283911,0.532722016
5,5,100,200,0.1,16,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.345651151,0.654348849,1.062496179,0.513321791
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.345720269,0.654279731,1.060643407,0.515178719
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,5,5,5,1,5,0.345722939,0.654277061,1.060013578,0.513556913
5,5,100,200,0.1,80,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.345731454,0.654268546,1.058662647,0.519942609
5,5,100,200,0.1,112,0.7,0.7,0.7,0.7,7,7,7,0.01,5,0.345747545,0.654252455,1.059561836,0.516573419
9,9,100,200,0.1,80,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.345765237,0.654234763,1.059643086,0.523950368
5,5,100,200,0.1,48,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.345789217,0.654210783,1.059862553,0.52348814
9,9,50,100,0.2,80,0.5,0.5,0.9,0.9,9,9,9,1,5,0.34579019,0.65420981,1.05804539,0.521227764
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.345839436,0.654160564,1.05804539,0.513674474
5,5,100,200,0.1,16,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.345854308,0.654145692,1.058736237,0.519942609
7,7,100,200,0.1,16,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.345864728,0.654135272,1.058736237,0.512742002
7,7,100,200,0.1,80,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.345878433,0.654121567,1.058662647,0.512742002
9,9,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,1,5,0.345933428,0.654066572,1.064390255,0.504667703
7,7,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,1,5,0.345978622,0.654021378,1.064390255,0.520295292
7,7,100,200,0.1,16,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.345986299,0.654013701,1.061867373,0.517623452
7,7,100,200,0.1,48,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.346008464,0.653991536,1.059862553,0.509893821
5,5,100,200,0.1,48,0.7,0.7,0.7,0.7,9,9,9,0.1,5,0.346054845,0.653945155,1.061833626,0.520530414
9,9,50,100,0.2,48,0.5,0.5,0.9,0.9,9,9,9,1,5,0.346056573,0.653943427,1.060852509,0.521227764
5,5,100,200,0.1,80,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.346073078,0.653926922,1.059705611,0.502172205
9,9,50,100,0.2,48,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.346075539,0.653924461,1.061489007,0.506869299
5,5,100,200,0.1,48,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.346078655,0.653921345,1.05836974,0.519942609
9,9,100,200,0.1,16,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.346112204,0.653887796,1.063145702,0.50768421
7,7,100,200,0.1,48,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.346125128,0.653874872,1.05836974,0.512742002
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,5,5,5,1,5,0.346158078,0.653841922,1.05588901,0.513556913
9,9,50,100,0.2,80,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.346159247,0.653840753,1.060013578,0.516228752
9,9,100,200,0.1,112,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.346217661,0.653782339,1.058570782,0.523950368
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.346329874,0.653670126,1.062516602,0.515178719
9,9,100,200,0.1,48,0.9,0.9,0.5,0.5,5,5,5,1,5,0.346330911,0.653669089,1.059862553,0.52697489
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,3,3,3,1,5,0.346338074,0.653661926,1.064897931,0.510128943
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.346363893,0.653636107,1.059172452,0.525345068
5,5,100,200,0.1,112,0.9,0.9,0.5,0.5,9,9,9,1,5,0.346400726,0.653599274,1.058347788,0.521580446
5,5,100,200,0.1,16,0.7,0.7,0.7,0.7,5,5,5,0.1,5,0.346411987,0.653588013,1.06055672,0.502172205
5,5,50,100,0.2,16,0.7,0.7,0.7,0.7,9,9,9,0.01,5,0.346436388,0.653563612,1.065455196,0.532898358
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.346443283,0.653556717,1.060761373,0.522320546
5,5,50,100,0.2,48,0.7,0.7,0.7,0.7,7,7,7,0.01,5,0.346451369,0.653548631,1.061970418,0.514716491
5,5,100,200,0.1,16,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.346472249,0.653527751,1.066555186,0.5166322
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.346502125,0.653497875,1.059300487,0.505474599
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.346508573,0.653491427,1.060013578,0.515245515
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,1,5,0.346520586,0.653479414,1.059172452,0.522211
5,5,100,200,0.1,80,0.7,0.7,0.7,0.7,9,9,9,0.1,5,0.346551356,0.653448644,1.059824322,0.520530414
9,9,100,200,0.1,16,0.5,0.5,0.9,0.9,3,3,3,1,5,0.346555629,0.653444371,1.063852479,0.510128943
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,1,5,0.346582797,0.653417203,1.06464177,0.510951869
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.346594964,0.653405036,1.064494312,0.525345068
9,9,50,100,0.2,80,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.346600055,0.653399945,1.05892616,0.506869299
9,9,100,200,0.1,80,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.346602903,0.653397097,1.058247333,0.50768421
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.34661541,0.65338459,1.059705611,0.515304296
9,9,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,1,5,0.346656139,0.653343861,1.064384026,0.504667703
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.346688145,0.653311855,1.062327326,0.498450333
9,9,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.346731987,0.653268013,1.064390255,0.504146695
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.346769505,0.653230495,1.062516602,0.52145487
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,7,7,7,1,5,0.346802817,0.653197183,1.061489007,0.524757263
9,9,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,1,5,0.346803149,0.653196851,1.0637368,0.504667703
9,9,100,200,0.1,48,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.34681613,0.65318387,1.060226135,0.50768421
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,1,5,0.346823837,0.653176163,1.065035804,0.528193249
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,7,7,7,1,5,0.346863684,0.653136316,1.05892616,0.524757263
5,5,100,200,0.1,112,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.346902529,0.653097471,1.064897931,0.5194216
9,9,100,200,0.1,48,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.346907238,0.653092762,1.059862553,0.523950368
7,7,50,100,0.2,16,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.346926914,0.653073086,1.060684712,0.519531146
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.346926978,0.653073022,1.063852479,0.50682655
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,5,5,5,1,5,0.346963048,0.653036952,1.059838065,0.514371824
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.347010534,0.652989466,1.059838065,0.522320546
7,7,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,1,5,0.347050542,0.652949458,1.064384026,0.520295292
5,5,100,200,0.1,80,0.9,0.9,0.5,0.5,9,9,9,1,5,0.347063728,0.652936272,1.061009853,0.521580446
7,7,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,1,5,0.347172353,0.652827647,1.0637368,0.520295292
5,5,100,200,0.1,112,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.347177329,0.652822671,1.060542961,0.509893821
9,9,50,100,0.2,48,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.347228224,0.652771776,1.060412989,0.516228752
9,9,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,1,5,0.347243483,0.652756517,1.064517036,0.504667703
9,9,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.347247457,0.652752543,1.064384026,0.504146695
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,1,5,0.347250132,0.652749868,1.062327326,0.524757263
7,7,50,100,0.2,80,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.347336714,0.652663286,1.058788064,0.519531146
5,5,100,200,0.1,16,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.347377257,0.652622743,1.063852479,0.5194216
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.347384477,0.652615523,1.060412989,0.515245515
9,9,50,100,0.2,112,0.7,0.7,0.7,0.7,9,9,9,0.01,5,0.347398065,0.652601935,1.060170482,0.524118694
9,9,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.347415161,0.652584839,1.0637368,0.504146695
5,5,100,200,0.1,48,0.9,0.9,0.5,0.5,9,9,9,1,5,0.347419624,0.652580376,1.062968105,0.521580446
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,5,5,5,1,5,0.347425941,0.652574059,1.060412989,0.513556913
7,7,50,100,0.2,16,0.7,0.7,0.7,0.7,9,9,9,0.1,5,0.347433952,0.652566048,1.065455196,0.510171692
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.347443666,0.652556334,1.064511723,0.515598198
7,7,50,100,0.2,112,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.347456066,0.652543934,1.058761048,0.519531146
9,9,100,200,0.1,48,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.347461991,0.652538009,1.063736897,0.51256566
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,1,5,0.347467105,0.652532895,1.062516602,0.521227764
5,5,100,200,0.1,112,0.5,0.5,0.9,0.9,7,7,7,1,5,0.347468614,0.652531386,1.059300487,0.512330539
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.347508014,0.652491986,1.060986552,0.498450333
5,5,50,100,0.2,112,0.7,0.7,0.7,0.7,7,7,7,0.01,5,0.347508286,0.652491714,1.058214754,0.514716491
9,9,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,1,5,0.347517949,0.652482051,1.06464177,0.510128943
9,9,50,100,0.2,112,0.7,0.7,0.7,0.7,7,7,7,0.1,5,0.34753749,0.65246251,1.058214754,0.532722016
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.347551823,0.652448177,1.060542961,0.499735488
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,1,5,0.347553397,0.652446603,1.060890533,0.512044652
9,9,100,200,0.1,16,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.347565002,0.652434998,1.059695653,0.517741013
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,5,5,5,1,5,0.347636825,0.652363175,1.059695653,0.512044652
7,7,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,1,5,0.34764622,0.65235378,1.064517036,0.520295292
9,9,100,200,0.1,48,0.5,0.5,0.9,0.9,3,3,3,1,5,0.347668508,0.652331492,1.063736897,0.510128943
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,7,7,7,1,5,0.347676781,0.652323219,1.059300487,0.514884817
5,5,50,100,0.2,16,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.347717071,0.652282929,1.065848158,0.518320802
7,7,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.347791983,0.652208017,1.064390255,0.513380571
9,9,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.3477947,0.6522053,1.064517036,0.504146695
9,9,100,200,0.1,16,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.347840684,0.652159316,1.059695653,0.515707744
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.347847444,0.652152556,1.059695653,0.523664481
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,9,9,9,1,5,0.347914181,0.652085819,1.060852509,0.511633189
9,9,100,200,0.1,16,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.347970494,0.652029506,1.063852479,0.51256566
5,5,100,200,0.1,80,0.7,0.7,0.7,0.7,5,5,5,0.1,5,0.34801343,0.65198657,1.061032594,0.502172205
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.348060026,0.651939974,1.060890533,0.515707744
5,5,50,100,0.2,16,0.7,0.7,0.7,0.7,7,7,7,0.01,5,0.348099163,0.651900837,1.060829592,0.514716491
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,1,5,0.34811844,0.65188156,1.064494312,0.52621876
9,9,50,100,0.2,16,0.7,0.7,0.7,0.7,7,7,7,0.1,5,0.348121673,0.651878327,1.060829592,0.532722016
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.348126091,0.651873909,1.060542961,0.506062403
7,7,50,100,0.2,48,0.7,0.7,0.7,0.7,9,9,9,0.1,5,0.348136487,0.651863513,1.063365688,0.510171692
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.348152068,0.651847932,1.062820654,0.519891844
5,5,50,100,0.2,80,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.348210587,0.651789413,1.058788064,0.526790533
7,7,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.348217785,0.651782215,1.064384026,0.513380571
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.348223312,0.651776688,1.059120179,0.499735488
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,5,5,5,1,5,0.348230154,0.651769846,1.059069066,0.519891844
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.348238764,0.651761236,1.064494312,0.515598198
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,1,5,0.348283391,0.651716609,1.060890533,0.522211
5,5,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.348347699,0.651652301,1.064390255,0.511406082
7,7,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.348372427,0.651627573,1.064517036,0.524647718
7,7,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.348375771,0.651624229,1.064384026,0.524647718
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.348427396,0.651572604,1.059695653,0.515304296
7,7,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.348449907,0.651550093,1.0637368,0.513380571
7,7,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.348483894,0.651516106,1.0637368,0.524647718
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.348549307,0.651450693,1.060890533,0.517741013
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.348596767,0.651403233,1.061602583,0.526101199
7,7,50,100,0.2,48,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.348605675,0.651394325,1.060437542,0.519531146
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.348625385,0.651374615,1.062327326,0.506869299
7,7,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.348626189,0.651373811,1.064517036,0.513380571
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.348682026,0.651317974,1.060890533,0.523664481
5,5,100,200,0.1,48,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.348697305,0.651302695,1.063736897,0.5194216
5,5,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.348743189,0.651256811,1.060890533,0.502172205
7,7,100,200,0.1,48,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.348756709,0.651243291,1.060661105,0.499735488
7,7,100,200,0.1,112,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.348765255,0.651234745,1.058570782,0.517623452
5,5,50,100,0.2,16,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.348798258,0.651201742,1.068622406,0.524596953
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.348808711,0.651191289,1.060761373,0.519891844
7,7,100,200,0.1,16,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.348822738,0.651177262,1.058736237,0.509204487
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.348855479,0.651144521,1.062496179,0.499735488
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.348880589,0.651119411,1.064897931,0.516867322
7,7,100,200,0.1,80,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.348883738,0.651116262,1.059643086,0.517623452
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.348888655,0.651111345,1.061489007,0.516749761
7,7,100,200,0.1,112,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.348895767,0.651104233,1.058465914,0.509204487
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.34890496,0.65109504,1.058197617,0.519891844
7,7,100,200,0.1,80,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.348942055,0.651057945,1.058662647,0.509204487
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.348947613,0.651052387,1.060542961,0.516749761
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.348960897,0.651039103,1.064494312,0.521278529
7,7,50,100,0.2,16,0.7,0.7,0.7,0.7,3,3,3,1,5,0.34896629,0.65103371,1.063179316,0.513271026
5,5,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.348969786,0.651030214,1.064384026,0.511406082
7,7,100,200,0.1,48,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.34901142,0.65098858,1.05836974,0.509204487
7,7,50,100,0.2,80,0.7,0.7,0.7,0.7,9,9,9,0.1,5,0.349097262,0.650902738,1.060167492,0.510171692
9,9,50,100,0.2,16,0.9,0.9,0.5,0.5,7,7,7,1,5,0.349099126,0.650900874,1.065848158,0.530520421
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,5,5,5,1,5,0.349128638,0.650871362,1.059069066,0.513556913
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,9,9,9,1,5,0.349135523,0.650864477,1.060542961,0.516455859
5,5,100,200,0.1,16,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.349149767,0.650850233,1.059695653,0.502172205
5,5,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.349158158,0.650841842,1.0637368,0.511406082
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.349158291,0.650841709,1.060852509,0.513674474
9,9,100,200,0.1,16,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.349174523,0.650825477,1.063852479,0.516867322
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.349182069,0.650817931,1.05804539,0.510364065
5,5,100,200,0.1,48,0.7,0.7,0.7,0.7,5,5,5,0.1,5,0.349194401,0.650805599,1.060026046,0.502172205
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.349204968,0.650795032,1.059300487,0.510356049
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.349220681,0.650779319,1.060542961,0.510422845
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.349240755,0.650759245,1.064511723,0.521278529
9,9,100,200,0.1,48,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.349253415,0.650746585,1.063736897,0.516867322
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,1,5,0.349263567,0.650736433,1.060986552,0.524757263
9,9,50,100,0.2,16,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.349290029,0.650709971,1.065848158,0.516405094
5,5,100,200,0.1,112,0.7,0.7,0.7,0.7,5,5,5,0.1,5,0.349304288,0.650695712,1.059980001,0.502172205
7,7,50,100,0.2,48,0.7,0.7,0.7,0.7,3,3,3,1,5,0.349318245,0.650681755,1.063885226,0.513271026
5,5,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.349332524,0.650667476,1.064517036,0.511406082
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.349365502,0.650634498,1.05892616,0.516749761
5,5,100,200,0.1,112,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.349375343,0.650624657,1.058112755,0.5166322
5,5,100,200,0.1,112,0.7,0.7,0.7,0.7,9,9,9,0.1,5,0.349390039,0.650609961,1.060090165,0.520530414
5,5,100,200,0.1,80,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.349413188,0.650586812,1.059765484,0.5166322
5,5,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.349493136,0.650506864,1.06464177,0.5194216
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.349514371,0.650485629,1.064494312,0.533940375
5,5,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,1,5,0.349556902,0.650443098,1.064390255,0.516287533
7,7,100,200,0.1,48,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.349694424,0.650305576,1.059862553,0.517623452
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.349705407,0.650294593,1.065848158,0.516934118
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.349714402,0.650285598,1.060890533,0.515304296
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,5,5,5,1,5,0.349728432,0.650271568,1.062820654,0.521580446
5,5,50,100,0.2,112,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.3497733,0.6502267,1.058761048,0.526790533
5,5,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,1,5,0.349823606,0.650176394,1.064384026,0.516287533
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.349888547,0.650111453,1.062516602,0.513674474
5,5,100,200,0.1,48,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.349950935,0.650049065,1.062165477,0.5166322
7,7,50,100,0.2,80,0.7,0.7,0.7,0.7,3,3,3,1,5,0.350033688,0.649966312,1.063291027,0.513271026
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.350044369,0.649955631,1.058676495,0.526101199
9,9,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.350076671,0.649923329,1.06464177,0.516867322
5,5,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,1,5,0.350174474,0.649825526,1.0637368,0.516287533
5,5,50,100,0.2,112,0.7,0.7,0.7,0.7,3,3,3,1,5,0.350272643,0.649727357,1.063853748,0.511817545
5,5,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,1,5,0.350379333,0.649620667,1.064517036,0.516287533
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,5,5,5,1,5,0.350667276,0.649332724,1.05588901,0.519891844
7,7,50,100,0.2,112,0.7,0.7,0.7,0.7,9,9,9,0.1,5,0.350719508,0.649280492,1.060170482,0.510171692
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.350726238,0.649273762,1.063145702,0.517094428
